Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
31R_S30_R1_001	(1, 2.2643461043963186e-05)	(2, 0.0865271342092816)	(3, 0.0)	(4, 0.002469754643866556)	(5, 0.0)	(6, 0.0006162256184107124)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00014685901877084694)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 7.08416852661134e-05)	(35, 0.0)	(40, 0.0)	(45, 8.733906402671516e-06)	(50, 0.0017438699784000792)	(55, 6.1460822833614354e-06)	(60, 0.0001649737876060175)	(65, 0.0)	(70, 9.380862432499034e-06)	(75, 0.0001271268598611076)	(80, 6.469560298275196e-07)	(85, 0.0)	(90, 0.0)	(95, 9.057384417585274e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.682085677551551e-05)	(120, 0.00011645208536895351)	(125, 0.0)	(130, 3.234780149137598e-07)	(135, 9.704340447412793e-07)	(140, 0.00011774599742860856)	(145, 6.469560298275196e-06)	(150, 0.0)
31R_S30_R2_001	(1, 3.234780149137598e-06)	(2, 1.617390074568799e-06)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.00023452156081247584)	(9, 0.000708416852661134)	(10, 0.00020831984160446133)	(15, 0.00017435465003851652)	(20, 6.43721249678382e-05)	(25, 0.0)	(30, 0.00018955811673946322)	(35, 5.8226042684476757e-05)	(40, 2.5878241193100786e-05)	(45, 4.852170223706397e-06)	(50, 0.00012906772795059015)	(55, 6.43721249678382e-05)	(60, 3.849388377473741e-05)	(65, 2.65251972229283e-05)	(70, 0.0)	(75, 8.183993777318123e-05)	(80, 2.6201719208014547e-05)	(85, 2.1349548984308146e-05)	(90, 5.175648238620157e-06)	(95, 0.0)	(100, 5.143300437128781e-05)	(105, 0.0008979749694005972)	(110, 1.9408680894825586e-06)	(115, 0.0)	(120, 7.763472357930234e-06)	(125, 0.00010804165698119577)	(130, 3.558258164051358e-06)	(135, 3.234780149137598e-07)	(140, 0.0)	(145, 6.146082283361437e-05)	(150, 4.852170223706397e-06)
32R_S31_R1_001	(1, 2.5316628319288454e-05)	(2, 0.08544024502715596)	(3, 0.0)	(4, 0.002259931021301816)	(5, 0.0)	(6, 0.0005535902725817742)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0001441360038978156)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 6.784856389569307e-05)	(35, 0.0)	(40, 0.0)	(45, 1.0801761416229741e-05)	(50, 0.001744146913676846)	(55, 1.1814426549001279e-05)	(60, 0.00015763820566810279)	(65, 0.0)	(70, 6.751100885143588e-06)	(75, 0.00012793336177347099)	(80, 2.0253302655430768e-06)	(85, 0.0)	(90, 0.0)	(95, 9.654074265755331e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.687775221285897e-05)	(120, 0.00011578138018021253)	(125, 0.0)	(130, 3.375550442571794e-07)	(135, 1.3502201770287176e-06)	(140, 0.0001232075911538705)	(145, 5.73843575237205e-06)	(150, 0.0)
32R_S31_R2_001	(1, 3.375550442571794e-06)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0002329129805374538)	(9, 0.0006734223132930729)	(10, 0.00018396749912016276)	(15, 0.00016776485699581816)	(20, 6.447301345312127e-05)	(25, 0.0)	(30, 0.00018261727894313407)	(35, 5.704680247946332e-05)	(40, 3.7131054868289736e-05)	(45, 4.0506605310861535e-06)	(50, 0.00011983204071129869)	(55, 5.772191256797767e-05)	(60, 3.983149522234717e-05)	(65, 2.396640814225974e-05)	(70, 3.375550442571794e-07)	(75, 7.324944460380793e-05)	(80, 2.0253302655430764e-05)	(85, 2.1941077876716664e-05)	(90, 4.0506605310861535e-06)	(95, 0.0)	(100, 4.556993097471922e-05)	(105, 0.0008867571012636104)	(110, 6.751100885143588e-07)	(115, 0.0)	(120, 5.063325663857691e-06)	(125, 8.641409132983793e-05)	(130, 3.0379953983146147e-06)	(135, 0.0)	(140, 0.0)	(145, 4.759526124026229e-05)	(150, 5.063325663857691e-06)
33R_S32_R1_001	(1, 1.8444583684283457e-05)	(2, 0.08896828779130872)	(3, 0.0)	(4, 0.002389411977282175)	(5, 0.0)	(6, 0.0005633981925381128)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0001448738209383719)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 7.88086757419384e-05)	(35, 0.0)	(40, 0.0)	(45, 9.389969875635214e-06)	(50, 0.0017871124809735737)	(55, 9.389969875635214e-06)	(60, 0.00015996484395278563)	(65, 0.0)	(70, 9.054613808648243e-06)	(75, 0.00013078886612491905)	(80, 3.353560669869719e-07)	(85, 0.0)	(90, 0.0)	(95, 9.389969875635215e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 2.1127432220179233e-05)	(120, 0.00012206960838325781)	(125, 0.0)	(130, 6.707121339739439e-07)	(135, 2.3474924689088034e-06)	(140, 0.00012777066152203632)	(145, 1.006068200960916e-05)	(150, 0.0)
33R_S32_R2_001	(1, 1.006068200960916e-05)	(2, 1.6767803349348597e-06)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 3.3535606698697194e-06)	(8, 0.0002481634895703592)	(9, 0.0007880867574193841)	(10, 0.00020423184479506594)	(15, 0.00016298304855566836)	(20, 6.237622845957679e-05)	(25, 0.0)	(30, 0.00018578726111078247)	(35, 5.633981925381129e-05)	(40, 3.286489456472325e-05)	(45, 5.701053138778524e-06)	(50, 0.00013514849499574969)	(55, 5.633981925381129e-05)	(60, 3.655381130157995e-05)	(65, 2.1462788287166203e-05)	(70, 3.353560669869719e-07)	(75, 8.417437281372996e-05)	(80, 2.1462788287166203e-05)	(85, 2.2133500421140147e-05)	(90, 3.6889167368566918e-06)	(95, 0.0)	(100, 4.7285205445163044e-05)	(105, 0.0009785690034679842)	(110, 1.3414242679478877e-06)	(115, 0.0)	(120, 8.3839016746743e-06)	(125, 0.00010664322930185707)	(130, 4.024272803843663e-06)	(135, 3.353560669869719e-07)	(140, 0.0)	(145, 5.633981925381129e-05)	(150, 7.545511507206869e-06)
34R_S33_R1_001	(1, 1.7142697079045558e-05)	(2, 0.08279579835237424)	(3, 0.0)	(4, 0.0022474075870628726)	(5, 0.0)	(6, 0.0004182818087287116)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00013302732933339354)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 5.965658583507854e-05)	(35, 0.0)	(40, 0.0)	(45, 1.165703401375098e-05)	(50, 0.0016892413701691496)	(55, 7.542786714780046e-06)	(60, 0.00015257000400350546)	(65, 0.0)	(70, 5.4856630652945794e-06)	(75, 0.0001223988571443853)	(80, 1.0285618247427335e-06)	(85, 0.0)	(90, 0.0)	(95, 8.091353021309504e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.6114135254302826e-05)	(120, 0.00010765613765640612)	(125, 0.0)	(130, 0.0)	(135, 3.428539415809112e-07)	(140, 0.00010868469948114884)	(145, 4.457101240551846e-06)	(150, 0.0)
34R_S33_R2_001	(1, 1.3714157663236448e-05)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 3.428539415809112e-06)	(8, 0.00024856910764616057)	(9, 0.0006942792317013452)	(10, 0.00019371247699321483)	(15, 0.0001597699367767046)	(20, 6.44565410172113e-05)	(25, 3.428539415809112e-07)	(30, 0.00018754110604475842)	(35, 5.279950700346032e-05)	(40, 3.119970868386292e-05)	(45, 5.4856630652945794e-06)	(50, 0.00012994164385916532)	(55, 6.205656342614492e-05)	(60, 3.531395598283385e-05)	(65, 2.022838255327376e-05)	(70, 0.0)	(75, 7.782784473886684e-05)	(80, 1.7828404962207383e-05)	(85, 2.057123649485467e-05)	(90, 1.714269707904556e-06)	(95, 0.0)	(100, 4.628528211342301e-05)	(105, 0.0009075343833646718)	(110, 2.057123649485467e-06)	(115, 0.0)	(120, 6.857078831618224e-06)	(125, 9.805622729214059e-05)	(130, 3.771393357390023e-06)	(135, 3.428539415809112e-07)	(140, 0.0)	(145, 5.451377671136488e-05)	(150, 5.999943977665946e-06)
35R_S34_R1_001	(1, 2.285624462849681e-05)	(2, 0.09226456456667402)	(3, 0.0)	(4, 0.0022185794786060906)	(5, 0.0)	(6, 0.0005881673617733179)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00015450821368863843)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 8.715847951666784e-05)	(35, 0.0)	(40, 0.0)	(45, 1.3104246920338172e-05)	(50, 0.0018111288243620872)	(55, 9.142497851398724e-06)	(60, 0.0001612127121129975)	(65, 0.0)	(70, 1.0970997421678469e-05)	(75, 0.00013348046863042136)	(80, 1.5237496418997873e-06)	(85, 0.0)	(90, 0.0)	(95, 9.660572729644651e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 2.285624462849681e-05)	(120, 0.00013226146891690154)	(125, 0.0)	(130, 0.0)	(135, 2.4379994270396597e-06)	(140, 0.0001316519690601416)	(145, 9.44724777977868e-06)	(150, 0.0)
35R_S34_R2_001	(1, 1.066624749329851e-05)	(2, 3.0474992837995746e-06)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 1.5237496418997873e-06)	(8, 0.0002407524434201664)	(9, 0.0007192098309766996)	(10, 0.00020875370094027086)	(15, 0.00017065995989277617)	(20, 6.15594855327514e-05)	(25, 0.0)	(30, 0.0001877259558820538)	(35, 5.3026487538112593e-05)	(40, 2.895124319609596e-05)	(45, 4.875998854079319e-06)	(50, 0.00012829971984796207)	(55, 5.851198624895183e-05)	(60, 3.199874247989553e-05)	(65, 2.255149470011685e-05)	(70, 3.0474992837995746e-07)	(75, 7.74064818085092e-05)	(80, 1.7065995989277618e-05)	(85, 1.8589745631177408e-05)	(90, 3.0474992837995746e-06)	(95, 0.0)	(100, 4.540773932861366e-05)	(105, 0.0009913515170200016)	(110, 1.8284995702797448e-06)	(115, 0.0)	(120, 7.313998281118979e-06)	(125, 9.904372672348618e-05)	(130, 5.180748782459277e-06)	(135, 0.0)	(140, 0.0)	(145, 5.180748782459277e-05)	(150, 1.066624749329851e-05)
36R_S35_R1_001	(1, 1.604984079039431e-05)	(2, 0.08628875904139693)	(3, 0.0)	(4, 0.0024187110071124227)	(5, 0.0)	(6, 0.0005906341410865107)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00015504146203520905)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 7.671823897808482e-05)	(35, 0.0)	(40, 0.0)	(45, 1.2518875816507562e-05)	(50, 0.0017696554455488768)	(55, 1.0913891737468132e-05)	(60, 0.0001656343569568693)	(65, 0.0)	(70, 1.027189810585236e-05)	(75, 0.0001328926817444649)	(80, 1.283987263231545e-06)	(85, 0.0)	(90, 0.0)	(95, 0.00010143499379529205)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 2.1827783474936264e-05)	(120, 0.0001277567326915387)	(125, 0.0)	(130, 0.0)	(135, 1.9259808948473173e-06)	(140, 0.0001232627772702283)	(145, 1.027189810585236e-05)	(150, 0.0)
36R_S35_R2_001	(1, 6.419936316157725e-06)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0002712423093576639)	(9, 0.0007190328674096651)	(10, 0.00020575895893285508)	(15, 0.00017205429327302703)	(20, 6.54833504248088e-05)	(25, 0.0)	(30, 0.00019548706082700272)	(35, 6.034740137188261e-05)	(40, 3.27416752124044e-05)	(45, 4.172958605502521e-06)	(50, 0.00012743573587573084)	(55, 5.649543958218797e-05)	(60, 3.851961789694635e-05)	(65, 2.8568716606901875e-05)	(70, 0.0)	(75, 8.538515300489774e-05)	(80, 2.0864793027512604e-05)	(85, 2.5358748448823012e-05)	(90, 4.4939554213104076e-06)	(95, 0.0)	(100, 5.617444276638009e-05)	(105, 0.0009244708295267123)	(110, 1.283987263231545e-06)	(115, 0.0)	(120, 6.419936316157725e-06)	(125, 0.00010400296832175513)	(130, 4.172958605502521e-06)	(135, 3.209968158078862e-07)	(140, 0.0)	(145, 6.7730328135464e-05)	(150, 7.22242835567744e-06)
37R_S36_R1_001	(1, 3.126604618155818e-05)	(2, 0.08800796456371836)	(3, 0.0)	(4, 0.0022958211053315577)	(5, 0.0)	(6, 0.0005806551433717947)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00014531267177714659)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 7.206079215178171e-05)	(35, 0.0)	(40, 0.0)	(45, 9.826471657061142e-06)	(50, 0.0017753158793757128)	(55, 6.550981104707428e-06)	(60, 0.00016853887751201838)	(65, 0.0)	(70, 9.230927920269558e-06)	(75, 0.0001331040251729191)	(80, 2.0844030787705453e-06)	(85, 0.0)	(90, 0.0)	(95, 0.00010154020712296512)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.9652943314122284e-05)	(120, 0.00012268200977906638)	(125, 0.0)	(130, 2.977718683957922e-07)	(135, 1.1910874735831687e-06)	(140, 0.00012089537856869161)	(145, 6.550981104707428e-06)	(150, 0.0)
37R_S36_R2_001	(1, 1.1910874735831687e-05)	(2, 2.977718683957922e-06)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.00022332890129684414)	(9, 0.000684875297310322)	(10, 0.00018700073335255746)	(15, 0.00016258344014410253)	(20, 5.836328620557527e-05)	(25, 0.0)	(30, 0.00018074752411624586)	(35, 5.5981111258408924e-05)	(40, 2.977718683957922e-05)	(45, 3.871034289145298e-06)	(50, 0.00012119315043708742)	(55, 5.6576654995200515e-05)	(60, 3.275490552353714e-05)	(65, 1.8461855840539115e-05)	(70, 2.977718683957922e-07)	(75, 7.503851083573963e-05)	(80, 2.173734639289283e-05)	(85, 2.203511826128862e-05)	(90, 3.871034289145298e-06)	(95, 0.0)	(100, 4.734572707493096e-05)	(105, 0.0009147551797118735)	(110, 2.6799468155621297e-06)	(115, 0.0)	(120, 7.444296709894805e-06)	(125, 8.694938557157132e-05)	(130, 4.764349894332675e-06)	(135, 0.0)	(140, 0.0)	(145, 5.270562070605521e-05)	(150, 6.699867038905324e-06)
38R_S37_R1_001	(1, 2.2369944053366455e-05)	(2, 0.09162430818338188)	(3, 0.0)	(4, 0.0021728672323836616)	(5, 0.0)	(6, 0.0005219653612452172)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00016106359718423847)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 8.739191476848495e-05)	(35, 0.0)	(40, 0.0)	(45, 1.3720232352731425e-05)	(50, 0.0018247909029132797)	(55, 1.2825434590596766e-05)	(60, 0.00017329249993341213)	(65, 0.0)	(70, 9.246243542058134e-06)	(75, 0.00014913296035577638)	(80, 1.193063682846211e-06)	(85, 0.0)	(90, 0.0)	(95, 0.0001085687951390052)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 2.1176880370520244e-05)	(120, 0.00013809712128944892)	(125, 0.0)	(130, 2.9826592071155273e-07)	(135, 8.947977621346581e-07)	(140, 0.00013630752576517958)	(145, 7.158382097077265e-06)	(150, 0.0)
38R_S37_R2_001	(1, 4.473988810673291e-06)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 1.4913296035577635e-06)	(8, 0.00021475146291231797)	(9, 0.0006696069919974359)	(10, 0.0001950659121453555)	(15, 0.0001589757357392576)	(20, 5.577572717306036e-05)	(25, 0.0)	(30, 0.0001697133088848735)	(35, 5.338959980736793e-05)	(40, 3.131792167471304e-05)	(45, 5.3687865728079485e-06)	(50, 0.0001216924956503135)	(55, 5.696879085590657e-05)	(60, 4.265202666175204e-05)	(65, 2.177341221194335e-05)	(70, 0.0)	(75, 7.725087346429215e-05)	(80, 2.266820997407801e-05)	(85, 1.879075300482782e-05)	(90, 1.4913296035577635e-06)	(95, 0.0)	(100, 4.8020813234559986e-05)	(105, 0.0009628023920568922)	(110, 8.947977621346581e-07)	(115, 0.0)	(120, 5.965318414231054e-06)	(125, 9.186590357915823e-05)	(130, 4.473988810673291e-06)	(135, 0.0)	(140, 0.0)	(145, 4.891561099669465e-05)	(150, 7.456648017788818e-06)
39R_S38_R1_001	(1, 3.0702804595445694e-05)	(2, 0.08562500488259879)	(3, 0.0)	(4, 0.0022157190649713305)	(5, 0.0)	(6, 0.000535593369053886)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0001378214784062229)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 7.266330420922146e-05)	(35, 0.0)	(40, 0.0)	(45, 1.0916552745047357e-05)	(50, 0.0017070759355067803)	(55, 8.869699105350976e-06)	(60, 0.00015658430343677303)	(65, 0.0)	(70, 7.846272285502787e-06)	(75, 0.00012451692974819643)	(80, 1.0234268198481896e-06)	(85, 0.0)	(90, 0.0)	(95, 9.449640969931618e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 2.2174247763377443e-05)	(120, 0.00012042322246880364)	(125, 0.0)	(130, 6.822845465654598e-07)	(135, 1.0234268198481896e-06)	(140, 0.00011939979564895547)	(145, 7.505130012220057e-06)	(150, 0.0)
39R_S38_R2_001	(1, 8.528556832068248e-06)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.00024221101403073823)	(9, 0.0006993416602295963)	(10, 0.00019172195758489417)	(15, 0.0001589722993497521)	(20, 6.242903601073956e-05)	(25, 0.0)	(30, 0.00018114654711312957)	(35, 5.424162145195405e-05)	(40, 3.138508914201115e-05)	(45, 4.434849552675488e-06)	(50, 0.00012588149884132732)	(55, 5.867647100462954e-05)	(60, 3.752565006110029e-05)	(65, 2.592681276948747e-05)	(70, 0.0)	(75, 7.77804383084624e-05)	(80, 1.8080540483984685e-05)	(85, 1.7739398210701952e-05)	(90, 4.434849552675488e-06)	(95, 0.0)	(100, 4.4348495526754886e-05)	(105, 0.0008948161828206006)	(110, 1.7057113664136494e-06)	(115, 0.0)	(120, 5.1171340992409485e-06)	(125, 8.357985695426882e-05)	(130, 2.3879959129791094e-06)	(135, 0.0)	(140, 0.0)	(145, 4.7418775986299454e-05)	(150, 4.264278416034124e-06)
3R_S2_R1_001	(1, 1.4466891111950512e-05)	(2, 0.08763041081619562)	(3, 0.0)	(4, 0.0024827410823662762)	(5, 0.0)	(6, 0.0006398817222593496)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00013776931689688256)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 7.122161778191021e-05)	(35, 0.0)	(40, 0.0)	(45, 9.347837333875715e-06)	(50, 0.0017351366632117875)	(55, 9.792972445012655e-06)	(60, 0.00015179107289769615)	(65, 0.0)	(70, 7.5672968893279606e-06)	(75, 0.00012753120934073296)	(80, 1.112837777842347e-06)	(85, 0.0)	(90, 0.0)	(95, 9.281067067205175e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.7137701778772144e-05)	(120, 0.00011462229111776175)	(125, 0.0)	(130, 0.0)	(135, 1.112837777842347e-06)	(140, 0.00011261918311764552)	(145, 8.680134667170308e-06)	(150, 0.0)
3R_S2_R2_001	(1, 7.78986444489643e-06)	(2, 1.112837777842347e-06)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 1.112837777842347e-06)	(8, 0.0002570655266815822)	(9, 0.0007834377956010124)	(10, 0.00020298161067844412)	(15, 0.00017137701778772145)	(20, 6.409945600371918e-05)	(25, 2.2256755556846942e-07)	(30, 0.0001878470168997882)	(35, 5.586445644768583e-05)	(40, 3.405283600197582e-05)	(45, 6.231891555917143e-06)	(50, 0.00013198256045210237)	(55, 6.009324000348674e-05)	(60, 4.00621600023245e-05)	(65, 2.0476215112299188e-05)	(70, 0.0)	(75, 8.457567111601837e-05)	(80, 2.181162044571e-05)	(85, 2.0476215112299188e-05)	(90, 4.006216000232449e-06)	(95, 0.0)	(100, 5.5641888892117354e-05)	(105, 0.0009252133284981273)	(110, 3.1159457779585715e-06)	(115, 0.0)	(120, 4.451351111369388e-06)	(125, 0.000119963912451405)	(130, 5.119053778074797e-06)	(135, 2.2256755556846942e-07)	(140, 0.0)	(145, 6.543486133713001e-05)	(150, 7.78986444489643e-06)
40R_S39_R1_001	(1, 3.114949652030458e-05)	(2, 0.08422082204411303)	(3, 0.0)	(4, 0.002285779720847112)	(5, 0.0)	(6, 0.0005295414408451779)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00013409116597312064)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 7.06055254460237e-05)	(35, 0.0)	(40, 0.0)	(45, 8.009870533792605e-06)	(50, 0.0016702063372315693)	(55, 1.0383165506768193e-05)	(60, 0.00013854109404744987)	(65, 0.0)	(70, 7.416546790548709e-06)	(75, 0.00012252135297986466)	(80, 1.77997122973169e-06)	(85, 0.0)	(90, 0.0)	(95, 8.336198592576748e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.8986359783804695e-05)	(120, 0.00011154486372985259)	(125, 0.0)	(130, 0.0)	(135, 8.89985614865845e-07)	(140, 0.00010887490688525504)	(145, 1.067982737839014e-05)	(150, 0.0)
40R_S39_R2_001	(1, 4.449928074329225e-06)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 1.4833093581097417e-06)	(8, 0.00025512920959487557)	(9, 0.0007327548229062124)	(10, 0.00020677332452049803)	(15, 0.00017888710858803486)	(20, 6.348564052709694e-05)	(25, 0.0)	(30, 0.000189566935966425)	(35, 5.39924606351946e-05)	(40, 3.3819453364902114e-05)	(45, 5.33991368919507e-06)	(50, 0.00013053122351365726)	(55, 6.289231678385305e-05)	(60, 4.212598577031667e-05)	(65, 2.491959721624366e-05)	(70, 2.9666187162194836e-07)	(75, 9.048187084469424e-05)	(80, 2.313962598651197e-05)	(85, 2.1952978500024177e-05)	(90, 3.263280587841432e-06)	(95, 0.0)	(100, 5.547576999330434e-05)	(105, 0.000913125240852357)	(110, 2.373294972975587e-06)	(115, 0.0)	(120, 9.789841763524295e-06)	(125, 0.00010561162629741362)	(130, 4.449928074329225e-06)	(135, 2.9666187162194836e-07)	(140, 0.0)	(145, 5.9035712452767714e-05)	(150, 8.158201469603579e-06)
41R_S40_R1_001	(1, 2.726809076770276e-05)	(2, 0.08947853559854363)	(3, 0.0)	(4, 0.002338238783330512)	(5, 0.0)	(6, 0.0006288703433301449)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00016360854460621658)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 8.99846995334191e-05)	(35, 0.0)	(40, 0.0)	(45, 1.4656598787640233e-05)	(50, 0.0017683356862855239)	(55, 1.363404538385138e-05)	(60, 0.00016429024687540913)	(65, 0.0)	(70, 8.180427230310828e-06)	(75, 0.00013906726291528407)	(80, 2.385957942173992e-06)	(85, 0.0)	(90, 0.0)	(95, 0.00010191448924428906)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 2.4541281690932483e-05)	(120, 0.0001383855606460915)	(125, 0.0)	(130, 3.408511345962845e-07)	(135, 1.363404538385138e-06)	(140, 0.00013361364476174354)	(145, 8.180427230310828e-06)	(150, 0.0)
41R_S40_R2_001	(1, 5.112767018944268e-06)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 1.7042556729814224e-06)	(8, 0.00024541281690932483)	(9, 0.0007004490815953646)	(10, 0.00019462599785447846)	(15, 0.00016667620481758313)	(20, 6.476171557329404e-05)	(25, 0.0)	(30, 0.00017860599452845308)	(35, 6.135320422733121e-05)	(40, 3.3403411190435886e-05)	(45, 3.408511345962845e-06)	(50, 0.00013054598455037697)	(55, 5.6240437208386936e-05)	(60, 3.851617820938015e-05)	(65, 2.6927239633106478e-05)	(70, 0.0)	(75, 8.930299726422654e-05)	(80, 1.8405961268199362e-05)	(85, 1.738340786441051e-05)	(90, 2.385957942173992e-06)	(95, 0.0)	(100, 5.28319258624241e-05)	(105, 0.0009843780767140695)	(110, 1.363404538385138e-06)	(115, 0.0)	(120, 7.157873826521974e-06)	(125, 0.00010464129832105933)	(130, 4.090213615155414e-06)	(135, 0.0)	(140, 0.0)	(145, 5.828554401596466e-05)	(150, 5.112767018944268e-06)
42R_S41_R1_001	(1, 2.0678891388089573e-05)	(2, 0.08283963890068682)	(3, 0.0)	(4, 0.0019344162943949245)	(5, 0.0)	(6, 0.00042861702149858384)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0001086581747483252)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 6.090873463400928e-05)	(35, 0.0)	(40, 0.0)	(45, 5.6396976512971566e-06)	(50, 0.0015663320276869301)	(55, 6.015677494716966e-06)	(60, 0.0001259532475456365)	(65, 0.0)	(70, 5.263717807877346e-06)	(75, 0.00010414641662728748)	(80, 7.519596868396207e-07)	(85, 0.0)	(90, 0.0)	(95, 6.842833150240549e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 9.39949608549526e-06)	(120, 9.925867866282993e-05)	(125, 0.0)	(130, 0.0)	(135, 7.519596868396207e-07)	(140, 9.437094069837241e-05)	(145, 4.887737964457535e-06)	(150, 0.0)
42R_S41_R2_001	(1, 1.3159294519693365e-05)	(2, 3.759798434198104e-06)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.00022182810761768812)	(9, 0.0006297662377281824)	(10, 0.00018761394186648538)	(15, 0.00016167133267051847)	(20, 5.564501682613194e-05)	(25, 0.0)	(30, 0.00017520660703363163)	(35, 5.489305713929232e-05)	(40, 3.195828669068388e-05)	(45, 3.007838747358483e-06)	(50, 0.0001154258119298818)	(55, 5.038129901825459e-05)	(60, 3.834994402882066e-05)	(65, 2.030291154466976e-05)	(70, 0.0)	(75, 7.895576711816019e-05)	(80, 1.729507279731128e-05)	(85, 1.6543113110471656e-05)	(90, 3.759798434198104e-06)	(95, 0.0)	(100, 5.000531917483478e-05)	(105, 0.0008880643901575921)	(110, 2.2558790605188625e-06)	(115, 0.0)	(120, 8.271556555235828e-06)	(125, 9.662681975889127e-05)	(130, 3.007838747358483e-06)	(135, 7.519596868396207e-07)	(140, 0.0)	(145, 5.564501682613194e-05)	(150, 4.69974804274763e-06)
43R_S42_R1_001	(1, 1.2178595130851525e-05)	(2, 0.08443593984149803)	(3, 0.0)	(4, 0.00203034578824339)	(5, 0.0)	(6, 0.0005045417982781346)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00014127170351787768)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 7.133177148070179e-05)	(35, 0.0)	(40, 0.0)	(45, 7.307157078510915e-06)	(50, 0.0016475899412737704)	(55, 1.0438795826444164e-05)	(60, 0.00014509926198757388)	(65, 0.0)	(70, 8.35103666115533e-06)	(75, 0.0001235257506129226)	(80, 6.959197217629442e-07)	(85, 0.0)	(90, 0.0)	(95, 8.803384480301245e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.670207332231066e-05)	(120, 0.00011099919562118962)	(125, 0.0)	(130, 3.479598608814721e-07)	(135, 1.0438795826444162e-06)	(140, 0.00010995531603854519)	(145, 7.307157078510915e-06)	(150, 0.0)
