Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
47R_S46_R1_001 - nextera_transposase_sequence	(1, 0.006930756084380421)	(2, 0.5484940097734453)	(3, 0.5490686528461644)	(4, 0.5490784638254547)	(5, 0.5491008889209754)	(6, 0.5491191093110861)	(7, 0.5491331249957865)	(8, 0.549148542248957)	(9, 0.5491541485228373)	(10, 0.5496533872118678)	(15, 0.5544299325577866)	(20, 0.5575565515007666)	(25, 0.5673526741653102)	(30, 0.5922277113716973)	(35, 0.658724006178282)	(40, 0.7298373478388942)	(45, 0.8171920649304065)	(50, 0.9224050068398644)	(55, 1.063939035023192)	(60, 1.2577179294959762)	(65, 1.57624426658634)	(70, 2.0366042871989274)	(75, 2.7387682262241393)	(80, 3.6967256991888995)	(85, 5.185029953690636)	(90, 7.13703416646908)	(95, 9.579976979798506)	(100, 12.814076602472449)	(105, 17.108368026708064)	(110, 22.105137341306182)	(115, 27.75968544430639)	(120, 33.296234096244895)	(125, 38.612504398647445)	(130, 43.75969200364682)	(135, 48.61793898039006)	(140, 51.44348447749604)
47R_S46_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.002842380857254498)	(4, 0.0037758254583055316)	(5, 0.012940681683940226)	(6, 0.013655481603663991)	(7, 0.014558091698374)	(8, 0.01548032375166466)	(9, 0.016615594212402402)	(10, 0.018784100949258496)	(15, 0.022471907907645104)	(20, 0.023861142575155293)	(25, 0.02475590388643304)	(30, 0.025394738795080272)	(35, 0.025629921984354098)	(40, 0.025733357737443528)	(45, 0.02580343616094586)	(50, 0.025871272074896118)	(55, 0.02595340398724085)	(60, 0.026122152831034463)	(65, 0.026289780420052034)	(70, 0.1334559481493669)	(75, 0.5684464581993346)	(80, 0.5804060419542422)	(85, 0.5856235207408377)	(90, 0.5910927212246536)	(95, 0.597513867013325)	(100, 0.6145261051027506)	(105, 0.6647504702857884)	(110, 0.7362996997405851)	(115, 0.8196302334408994)	(120, 0.9201524059948054)	(125, 1.0501492831600974)	(130, 1.216266261680654)	(135, 1.4762773954602664)	(140, 1.6886531413347112)
47R_S46_R2_001 - nextera_transposase_sequence	(1, 0.006117846371753394)	(2, 0.5079256104079466)	(3, 0.5083446793804904)	(4, 0.5083558919282508)	(5, 0.5083797185922416)	(6, 0.5083979389823522)	(7, 0.5084119546670527)	(8, 0.508418962509403)	(9, 0.5084245687832831)	(10, 0.5089134358656354)	(15, 0.5136448507068186)	(20, 0.5166865346005138)	(25, 0.5259141810936065)	(30, 0.5479681412834838)	(35, 0.6072626166635811)	(40, 0.6685717065625234)	(45, 0.744896079794769)	(50, 0.8396662153476037)	(55, 0.9747961968775941)	(60, 1.1649284905050112)	(65, 1.4800652744074145)	(70, 1.9371265634688999)	(75, 2.635228476754223)	(80, 3.587753750642777)	(85, 5.066563219701029)	(90, 7.005860532416338)	(95, 9.434166485899372)	(100, 12.644835247518463)	(105, 16.917829278224335)	(110, 21.89563593205011)	(115, 27.53105010261093)	(120, 33.049292588448466)	(125, 38.345857398789555)	(130, 43.46973187448556)	(135, 48.30886678325754)	(140, 51.12420157374555)
47R_S46_R2_001 - polyg	(1, 0.014764122263470849)	(2, 0.052592455270028496)	(3, 0.05440608487026879)	(4, 0.05501156244932892)	(5, 0.057175584167080865)	(6, 0.057872163696694026)	(7, 0.058983607493440976)	(8, 0.0602506253903631)	(9, 0.06211190831858498)	(10, 0.06573384155887939)	(15, 0.0696447782176974)	(20, 0.07150774302808335)	(25, 0.07286390067970044)	(30, 0.07449812951577477)	(35, 0.07619739112885926)	(40, 0.07715073800218496)	(45, 0.07798158779122859)	(50, 0.07894138187951649)	(55, 0.08003544622723487)	(60, 0.08094001851780294)	(65, 0.08189700946915075)	(70, 0.08319374061763787)	(75, 0.21751137306238943)	(80, 0.6063824316643919)	(85, 0.6284756357714303)	(90, 0.6405075404593924)	(95, 0.6471619072414796)	(100, 0.6555256269296357)	(105, 0.6720411491532767)	(110, 0.7140001847547557)	(115, 0.7749429046556279)	(120, 0.8478199800789467)	(125, 0.9358813679930563)	(130, 1.0545717923104825)	(135, 1.2024406296647263)	(140, 1.3163124615821322)
48R_S47_R1_001 - nextera_transposase_sequence	(1, 0.005280956223845739)	(2, 0.6924165335015044)	(3, 0.6931246693139367)	(4, 0.6931397004986345)	(5, 0.6931647524731309)	(6, 0.6931714329996633)	(7, 0.6931881343159942)	(8, 0.6931931447108935)	(9, 0.6932014953690591)	(10, 0.6936003228030421)	(15, 0.696693072561207)	(20, 0.698668170230505)	(25, 0.705938587255693)	(30, 0.7229391911752916)	(35, 0.7691510654103714)	(40, 0.8311396711043179)	(45, 0.9181652201099881)	(50, 1.0215006065918093)	(55, 1.1625211772691075)	(60, 1.3574245367722904)	(65, 1.6900599777672078)	(70, 2.1768602594182065)	(75, 2.9304707499826304)	(80, 3.9317787970776705)	(85, 5.512874376706875)	(90, 7.625863124027982)	(95, 10.345759669394102)	(100, 13.775362284953852)	(105, 17.882725694908366)	(110, 22.714722143540463)	(115, 28.268593241444915)	(120, 33.77389791353795)	(125, 38.93040594887527)	(130, 43.956991438237196)	(135, 48.57260028806431)	(140, 51.42254463927829)
48R_S47_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0022981011271384364)	(4, 0.0038496534142835)	(5, 0.013539757149499496)	(6, 0.014354781386449755)	(7, 0.01556228655717729)	(8, 0.01656603566866726)	(9, 0.017821974656754547)	(10, 0.019776028667475458)	(15, 0.02292823511177857)	(20, 0.024245300917637123)	(25, 0.025308172688938653)	(30, 0.02610048313567882)	(35, 0.02648962380618991)	(40, 0.026759851104424644)	(45, 0.02695926482141616)	(50, 0.02702907632367953)	(55, 0.027128282142685357)	(60, 0.0272876127004826)	(65, 0.02745429183746546)	(70, 0.1355796158430023)	(75, 0.6918911100897329)	(80, 0.7248074004200714)	(85, 0.7312404134444261)	(90, 0.7359121056485188)	(95, 0.7409442122590334)	(100, 0.7524868260016782)	(105, 0.7843699729037843)	(110, 0.8396566743804479)	(115, 0.9150120115867052)	(120, 1.0139449310836883)	(125, 1.1374361341663506)	(130, 1.2991232476978904)	(135, 1.5527240514988427)	(140, 1.7683954978595593)
48R_S47_R2_001 - nextera_transposase_sequence	(1, 0.0036358765652473664)	(2, 0.6079846989220302)	(3, 0.6085709151252465)	(4, 0.6085842761783112)	(5, 0.6086093281528077)	(6, 0.6086160086793401)	(7, 0.6086310398640379)	(8, 0.6086360502589372)	(9, 0.6086427307854696)	(10, 0.6090405561404728)	(15, 0.6121022414502623)	(20, 0.613988822143006)	(25, 0.6207879280213349)	(30, 0.635847170930624)	(35, 0.6761738353170044)	(40, 0.7293955860425095)	(45, 0.8079428788259374)	(50, 0.9028096958489881)	(55, 1.0378762472543035)	(60, 1.229141726034279)	(65, 1.5583019571270529)	(70, 2.0412629401798936)	(75, 2.7905568085254204)	(80, 3.7861125882497553)	(85, 5.357442574193928)	(90, 7.457743665524743)	(95, 10.160555432336954)	(100, 13.562371733890577)	(105, 17.643092201954993)	(110, 22.449034597110806)	(115, 27.971033905008255)	(120, 33.44418219666401)	(125, 38.56956532486065)	(130, 43.56750638658337)	(135, 48.16331582590014)	(140, 50.999777538466475)
48R_S47_R2_001 - polyg	(1, 0.014172737038442422)	(2, 0.06393931944140109)	(3, 0.06568961739288444)	(4, 0.0663109063603957)	(5, 0.06854888274874273)	(6, 0.06917518211115327)	(7, 0.07053132899722625)	(8, 0.07193590970065897)	(9, 0.07397347029303461)	(10, 0.07770120409810219)	(15, 0.08179603283612402)	(20, 0.08396586785384078)	(25, 0.08554547835242184)	(30, 0.08737026417474118)	(35, 0.08923847341952104)	(40, 0.09052280464537092)	(45, 0.09182884758245105)	(50, 0.09299760569929079)	(55, 0.09453913719663729)	(60, 0.09567950307571442)	(65, 0.09692375114237003)	(70, 0.09903546557925509)	(75, 0.2724879884132948)	(80, 0.7619828604411285)	(85, 0.7868427697997445)	(90, 0.7993353544152936)	(95, 0.8046907985099754)	(100, 0.8113456050152049)	(105, 0.8235011570671954)	(110, 0.8528173116492349)	(115, 0.9004728476679619)	(120, 0.9674508046026157)	(125, 1.0543854984474457)	(130, 1.1706019421626734)	(135, 1.3196187690729033)	(140, 1.4357052765470764)
49R_S48_R1_001 - nextera_transposase_sequence	(1, 0.003179421337026123)	(2, 0.2359970739927756)	(3, 0.23650417856934608)	(4, 0.23650970559470377)	(5, 0.23654286774685007)	(6, 0.23655254004122608)	(7, 0.23658017516801466)	(8, 0.2365870839497118)	(9, 0.23659951975676666)	(10, 0.2369001899362264)	(15, 0.23931660542261982)	(20, 0.24088102995012134)	(25, 0.24632708438634682)	(30, 0.2581424828448042)	(35, 0.2928687831673337)	(40, 0.33997175137339675)	(45, 0.40271454323418865)	(50, 0.4829550683237057)	(55, 0.5969828521274764)	(60, 0.7556532487993228)	(65, 1.0207608889999207)	(70, 1.4021994244708496)	(75, 1.985782832672347)	(80, 2.7896718135247967)	(85, 4.004039150131419)	(90, 5.643136553728352)	(95, 7.720768322849027)	(100, 10.431386263628609)	(105, 13.642062929052617)	(110, 17.541270989224238)	(115, 22.220723415768)	(120, 27.095461952924666)	(125, 31.90506228543051)	(130, 36.37678726728114)	(135, 40.575507318748805)	(140, 43.27577673359986)
49R_S48_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0017990467539365548)	(4, 0.002651590415364246)	(5, 0.008453585284626607)	(6, 0.009025632409150212)	(7, 0.009596297777334388)	(8, 0.010236050962490013)	(9, 0.010715520412271876)	(10, 0.011633282972920616)	(15, 0.013440620264893746)	(20, 0.014182899770435001)	(25, 0.014727311768170026)	(30, 0.015102596789958941)	(35, 0.015233863642204698)	(40, 0.01531732172510621)	(45, 0.015411557507455265)	(50, 0.01546019533060317)	(55, 0.015497779103035635)	(60, 0.015575710160579431)	(65, 0.01567298580687523)	(70, 0.06108882952249541)	(75, 0.248753724869652)	(80, 0.2546278474198326)	(85, 0.25712993179927063)	(90, 0.2598641512437327)	(95, 0.2631474806574839)	(100, 0.2713951842475356)	(105, 0.2955317039846813)	(110, 0.33907222799642844)	(115, 0.39518231307669327)	(120, 0.4687497841005719)	(125, 0.5685761525989593)	(130, 0.7007936532062413)	(135, 0.9130297688349278)	(140, 1.087384205364365)
49R_S48_R2_001 - nextera_transposase_sequence	(1, 0.002333786457295577)	(2, 0.1858918256124013)	(3, 0.1862151565958277)	(4, 0.18622206537752484)	(5, 0.18625108226065284)	(6, 0.18625937279868943)	(7, 0.18627871738744145)	(8, 0.186287007925478)	(9, 0.18628977143815686)	(10, 0.1865909943201524)	(15, 0.18902150372120802)	(20, 0.19054944988134856)	(25, 0.1956461963149664)	(30, 0.2063119734990188)	(35, 0.236489808303416)	(40, 0.2771466068347749)	(45, 0.3342703483656448)	(50, 0.4090192210597353)	(55, 0.5192900093765985)	(60, 0.6753886811494997)	(65, 0.9378195829693556)	(70, 1.316164918698839)	(75, 1.8942235123527635)	(80, 2.688444896800764)	(85, 3.8921928832363393)	(90, 5.518200632678592)	(95, 7.577841105206099)	(100, 10.25376424970769)	(105, 13.433296127240968)	(110, 17.3014829285386)	(115, 21.939447844639737)	(120, 26.771418535929673)	(125, 31.53958966811042)	(130, 35.97221066920394)	(135, 40.13460213569787)	(140, 42.810119320186935)
49R_S48_R2_001 - polyg	(1, 0.01851277143566971)	(2, 0.05199963632173146)	(3, 0.053111950174971806)	(4, 0.05342284535134333)	(5, 0.05473827738647973)	(6, 0.05528545289689362)	(7, 0.05610621616251444)	(8, 0.05698915846340957)	(9, 0.058112526367365344)	(10, 0.06080667487798401)	(15, 0.06372135170037554)	(20, 0.06533855932004323)	(25, 0.06660894609851424)	(30, 0.06802552269769686)	(35, 0.06952003035442327)	(40, 0.07069037797391962)	(45, 0.07177229318769253)	(50, 0.07278843679970862)	(55, 0.07408977492018284)	(60, 0.07509596988655504)	(65, 0.07614610470452107)	(70, 0.0776013704812077)	(75, 0.14075564937988155)	(80, 0.30605018594295064)	(85, 0.3148044414070369)	(90, 0.3202739857010327)	(95, 0.32413544196720095)	(100, 0.3290268594087796)	(105, 0.3379574269817771)	(110, 0.35921989353291056)	(115, 0.3965875592738925)	(120, 0.44630702128429833)	(125, 0.5111351598125564)	(130, 0.6028959402064289)	(135, 0.7221393014890083)	(140, 0.8163499358726883)
4R_S3_R1_001 - nextera_transposase_sequence	(1, 0.12924424577566684)	(2, 0.816142781410919)	(3, 0.816319201766629)	(4, 0.8163427244807236)	(5, 0.8164237471626052)	(6, 0.8164459630592502)	(7, 0.8164629516860964)	(8, 0.8164681789558952)	(9, 0.8164694857733449)	(10, 0.8165933720675769)	(15, 0.8174856670222341)	(20, 0.818716427696365)	(25, 0.82358484542349)	(30, 0.8369807697369097)	(35, 0.8777780423357104)	(40, 0.9400272460983723)	(45, 1.0337574208608995)	(50, 1.1640005978951196)	(55, 1.3328189351366646)	(60, 1.5548171630399303)	(65, 1.9121086333300497)	(70, 2.423573460429868)	(75, 3.1215287171435713)	(80, 4.1201343167883895)	(85, 5.550509788180312)	(90, 7.6864558642923395)	(95, 10.157774422974102)	(100, 13.401485867122123)	(105, 17.205665179098936)	(110, 22.046124592341563)	(115, 27.931993533553623)	(120, 33.7957406689771)	(125, 39.30808119444997)	(130, 44.658931753575736)	(135, 49.50962929744632)	(140, 52.32997710377419)
4R_S3_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0024437486309453692)	(4, 0.002867157484649273)	(5, 0.005797042206884309)	(6, 0.0060361898001800324)	(7, 0.006253121496830798)	(8, 0.006523632708919403)	(9, 0.006669996263286185)	(10, 0.007305370907331981)	(15, 0.008642767885358445)	(20, 0.009114790348191317)	(25, 0.009470767421490525)	(30, 0.0098220399519708)	(35, 0.009889733095865435)	(40, 0.00993338079868553)	(45, 0.009955073968350606)	(50, 0.009983039861774259)	(55, 0.010019108023386073)	(60, 0.010100130705267685)	(65, 0.01077706214421405)	(70, 0.19878418409022414)	(75, 0.8210485741171055)	(80, 0.8384104280268853)	(85, 0.8424769825668722)	(90, 0.8451157083613132)	(95, 0.8482826497689245)	(100, 0.8578901102956541)	(105, 0.8864770033714061)	(110, 0.9401694278368999)	(115, 1.0207378599729944)	(120, 1.1332948310064186)	(125, 1.2906325155888294)	(130, 1.4755639119852175)	(135, 1.7728863135989177)	(140, 2.002833650685239)
4R_S3_R2_001 - nextera_transposase_sequence	(1, 0.08819972331538228)	(2, 0.655378098748406)	(3, 0.6555244623027728)	(4, 0.6555466781994178)	(5, 0.6556224736115006)	(6, 0.6556433826906959)	(7, 0.655660371317542)	(8, 0.6556629849524414)	(9, 0.655664291769891)	(10, 0.6557808598864046)	(15, 0.656629245774752)	(20, 0.6577938814859278)	(25, 0.6621390495061915)	(30, 0.6732564069143084)	(35, 0.7061456043979739)	(40, 0.758749188564375)	(45, 0.8399592680682737)	(50, 0.9576695430328582)	(55, 1.1169240674504939)	(60, 1.331174958784938)	(65, 1.6788696844514157)	(70, 2.17823312060349)	(75, 2.861239431146546)	(80, 3.83708079354451)	(85, 5.2350555558154666)	(90, 7.322854295264582)	(95, 9.740513361280582)	(100, 12.907300303069263)	(105, 16.62597298113105)	(110, 21.365421416871865)	(115, 27.129802596599227)	(120, 32.86816608635695)	(125, 38.259351043340835)	(130, 43.49179322562039)	(135, 48.24284358667967)	(140, 51.00283994954535)
4R_S3_R2_001 - polyg	(1, 0.04370520278788071)	(2, 0.08519665681596385)	(3, 0.0874038714885129)	(4, 0.08785733714355999)	(5, 0.08906222283218652)	(6, 0.08953921120132827)	(7, 0.09007500635570667)	(8, 0.09073625598525659)	(9, 0.09167847136649275)	(10, 0.09431954943234334)	(15, 0.09680799122006856)	(20, 0.09811899048561101)	(25, 0.09939967158632035)	(30, 0.10138786365429911)	(35, 0.1034353852344944)	(40, 0.10436531653170336)	(45, 0.10520141833602359)	(50, 0.10611906554920532)	(55, 0.10748782614602467)	(60, 0.10856438236109034)	(65, 0.10974365442770269)	(70, 0.1119770054492458)	(75, 0.3470789532841773)	(80, 0.890315648948165)	(85, 0.9223974946114035)	(90, 0.9358190325468374)	(95, 0.9399935302081701)	(100, 0.9445658231011922)	(105, 0.954066385960536)	(110, 0.9762430780820027)	(115, 1.0171158847293964)	(120, 1.0812808828733236)	(125, 1.1735385357335248)	(130, 1.3099363002288684)	(135, 1.4731826292283678)	(140, 1.6048724531794099)
50R_S49_R1_001 - nextera_transposase_sequence	(1, 0.017673521161682262)	(2, 1.9344275823101271)	(3, 1.9365247638934984)	(4, 1.936574015885229)	(5, 1.9366407443901545)	(6, 1.93666775354691)	(7, 1.936721771860421)	(8, 1.9367646687564446)	(9, 1.9367916779132002)	(10, 1.9379800808104437)	(15, 1.949602279839744)	(20, 1.9576767466905085)	(25, 1.9858422131099682)	(30, 2.063786190939454)	(35, 2.2584726414003633)	(40, 2.4625001292864783)	(45, 2.703615320210156)	(50, 2.972694838774161)	(55, 3.3138932544424464)	(60, 3.6899401551758673)	(65, 4.295938250204154)	(70, 5.021570068655847)	(75, 6.1158756058014845)	(80, 7.414470778531158)	(85, 9.398183399069648)	(90, 11.925386028770122)	(95, 14.918604966885425)	(100, 18.6139294768992)	(105, 23.11106751515456)	(110, 28.251601162391488)	(115, 33.96246937856712)	(120, 39.74784664334251)	(125, 45.20846008770318)	(130, 50.55301232569224)	(135, 55.66289884163605)	(140, 58.800839196743226)
50R_S49_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.009720118884139884)	(4, 0.01239879172471848)	(5, 0.02604477098197207)	(6, 0.027863917128153858)	(7, 0.02924773921839345)	(8, 0.03132744428856984)	(9, 0.03170557248314736)	(10, 0.03424729301123611)	(15, 0.041600138744449476)	(20, 0.04414281253689431)	(25, 0.04607476163187864)	(30, 0.04810108389811466)	(35, 0.048779490364856695)	(40, 0.049314589423401695)	(45, 0.04971019413117398)	(50, 0.04992722064957435)	(55, 0.050098490478883)	(60, 0.050476300918675165)	(65, 0.05085538237760876)	(70, 0.3972166777984112)	(75, 1.9478968899067213)	(80, 2.0063685367346062)	(85, 2.023313128418674)	(90, 2.038332761613036)	(95, 2.055641818035911)	(100, 2.107747883248694)	(105, 2.255106347204267)	(110, 2.4611464939008476)	(115, 2.695038800798524)	(120, 2.956394018285231)	(125, 3.2757985864900805)	(130, 3.631010305947494)	(135, 4.121209342302089)	(140, 4.512861498299289)
50R_S49_R2_001 - nextera_transposase_sequence	(1, 0.01279598520641756)	(2, 1.6381371327018814)	(3, 1.6398053453250176)	(4, 1.6398593636385288)	(5, 1.6399229145956005)	(6, 1.6399467462045025)	(7, 1.6399928206483796)	(8, 1.6400325399965494)	(9, 1.6400579603793783)	(10, 1.6412422324644123)	(15, 1.6525539850684168)	(20, 1.6602347537401208)	(25, 1.6864784392177277)	(30, 1.7567394240920122)	(35, 1.9323936339290426)	(40, 2.113748046860633)	(45, 2.331469812731376)	(50, 2.574887137074982)	(55, 2.898094912305796)	(60, 3.264727056503807)	(65, 3.8617914757417173)	(70, 4.579844842562593)	(75, 5.6670695320712845)	(80, 6.956696711493764)	(85, 8.92589715323011)	(90, 11.435285496398988)	(95, 14.404887310092462)	(100, 18.060616078547838)	(105, 22.51012203896827)	(110, 27.597831177422723)	(115, 33.24709118928419)	(120, 38.97159744084745)	(125, 44.371813008871385)	(130, 49.654207009012815)	(135, 54.6941610985304)	(140, 57.784092200872436)
50R_S49_R2_001 - polyg	(1, 0.0244782398901509)	(2, 0.08419707425057096)	(3, 0.09030749877302961)	(4, 0.09256673529693399)	(5, 0.09620185004144396)	(6, 0.09742838351293072)	(7, 0.09902827885721462)	(8, 0.10053761408767112)	(9, 0.1016672323496233)	(10, 0.10552509319867012)	(15, 0.11009186497385345)	(20, 0.11259164187027479)	(25, 0.11463639391406166)	(30, 0.11787431517687255)	(35, 0.12274041195986433)	(40, 0.12394629137030273)	(45, 0.12495579832338913)	(50, 0.126179789756593)	(55, 0.1289560133162769)	(60, 0.1306194596176326)	(65, 0.1331843762450526)	(70, 0.13841716205034899)	(75, 0.5885733758635403)	(80, 1.961506009608873)	(85, 2.038257771483691)	(90, 2.0754455672786416)	(95, 2.091895732516691)	(100, 2.112739175417117)	(105, 2.1620737833919965)	(110, 2.28672803242408)	(115, 2.462303439074341)	(120, 2.672519519160113)	(125, 2.90661582462999)	(130, 3.2083875442856837)	(135, 3.5387473442253636)	(140, 3.767423070811797)
51R_S50_R1_001 - nextera_transposase_sequence	(1, 0.003925335488397134)	(2, 0.38828941341827494)	(3, 0.38877384683608074)	(4, 0.38878809487778093)	(5, 0.3888415250341566)	(6, 0.3888539920706442)	(7, 0.3889002982061698)	(8, 0.388918108258295)	(9, 0.3889448233364828)	(10, 0.38931883443111226)	(15, 0.3925278496230334)	(20, 0.39493576867036223)	(25, 0.4035184327895028)	(30, 0.42913854897266546)	(35, 0.500602807929256)	(40, 0.5804356541784421)	(45, 0.6833656446267331)	(50, 0.814186176703109)	(55, 0.9910321578835475)	(60, 1.238408795088173)	(65, 1.6352865718422684)	(70, 2.234494733362771)	(75, 3.1123126642988437)	(80, 4.357726865289949)	(85, 6.177341421210459)	(90, 8.674228802925665)	(95, 11.587569702087873)	(100, 15.257992051623077)	(105, 19.67339677072053)	(110, 24.84929855198755)	(115, 30.851447121055834)	(120, 36.746151207663125)	(125, 42.361977305469836)	(130, 47.43285605896282)	(135, 52.13157631944837)	(140, 54.94343019858547)
51R_S50_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0023473648701031863)	(4, 0.0032877356223144777)	(5, 0.010632601118752673)	(6, 0.011369937276736526)	(7, 0.01193985894474337)	(8, 0.012821456524941455)	(9, 0.013241773755096503)	(10, 0.014552949792554748)	(15, 0.017656173274852006)	(20, 0.01886048899955897)	(25, 0.019622046828433114)	(30, 0.020217614971500264)	(35, 0.02040034610630496)	(40, 0.020458050675190652)	(45, 0.02052181066179892)	(50, 0.020566335792111954)	(55, 0.02063258918601775)	(60, 0.02074087430293905)	(65, 0.020869106678240587)	(70, 0.09652122129155398)	(75, 0.40398897436665093)	(80, 0.41379269565949617)	(85, 0.41755382246729883)	(90, 0.4213808464679648)	(95, 0.4264987430466663)	(100, 0.4429712602572765)	(105, 0.49599641604759076)	(110, 0.5743328617172164)	(115, 0.6696294638246407)	(120, 0.7899363659304601)	(125, 0.9497377710260266)	(130, 1.1567183604023268)	(135, 1.4813884866241256)	(140, 1.7439478370644532)
51R_S50_R2_001 - nextera_transposase_sequence	(1, 0.0033037646692271705)	(2, 0.33803122732613394)	(3, 0.3384230484728887)	(4, 0.3384372965145888)	(5, 0.33848894566575194)	(6, 0.3385014127022396)	(7, 0.3385423758221276)	(8, 0.3385601858742528)	(9, 0.33858155793680306)	(10, 0.338953075624135)	(15, 0.34214534936705837)	(20, 0.34448416541214144)	(25, 0.3525417891946307)	(30, 0.37515307517175966)	(35, 0.43943382770416656)	(40, 0.5101269114037355)	(45, 0.6038391312741007)	(50, 0.725415890096448)	(55, 0.8960988808394775)	(60, 1.1404617010234743)	(65, 1.5348147247882995)	(70, 2.1326782273733484)	(75, 3.009821157333876)	(80, 4.251966145156876)	(85, 6.067683505471345)	(90, 8.561466238900085)	(95, 11.471706051786253)	(100, 15.12542043522175)	(105, 19.52756129609947)	(110, 24.69852862432468)	(115, 30.697701489883876)	(120, 36.58877766887328)	(125, 42.2007037214656)	(130, 47.26795991035631)	(135, 51.96902646710883)	(140, 54.78182712861691)
51R_S50_R2_001 - polyg	(1, 0.016622121648462093)	(2, 0.052872701744122376)	(3, 0.05467686002440654)	(4, 0.05529486883315146)	(5, 0.05689955452963323)	(6, 0.05745700916115242)	(7, 0.058333263725712944)	(8, 0.059339531670787524)	(9, 0.06035648564713724)	(10, 0.06303867949719445)	(15, 0.06615543861910687)	(20, 0.06788016406691258)	(25, 0.06923657763676885)	(30, 0.07080279362066015)	(35, 0.07259163525611664)	(40, 0.07341481586534404)	(45, 0.07416497526085805)	(50, 0.07499207408155298)	(55, 0.07600510984643513)	(60, 0.07685429313176534)	(65, 0.07777008601204384)	(70, 0.07911795075688002)	(75, 0.17699237980890775)	(80, 0.45515476071509287)	(85, 0.4676264278162951)	(90, 0.4749121639396775)	(95, 0.47953316006408553)	(100, 0.4862354388798461)	(105, 0.5023506864448245)	(110, 0.5477193008265093)	(115, 0.6148222342186775)	(120, 0.6992290580546612)	(125, 0.8055340533806801)	(130, 0.9529898865440906)	(135, 1.1405543132945255)	(140, 1.2888155170150382)
52R_S51_R1_001 - nextera_transposase_sequence	(1, 0.00353048062623096)	(2, 0.357142103239581)	(3, 0.3574926336802545)	(4, 0.35749650694479235)	(5, 0.35751006337067476)	(6, 0.35751006337067476)	(7, 0.35751974653201934)	(8, 0.35753330295790176)	(9, 0.3575429861192463)	(10, 0.35762045141000287)	(15, 0.358192919908694)	(20, 0.35879017730042717)	(25, 0.36107385407193104)	(30, 0.3680844628854012)	(35, 0.3905951017263546)	(40, 0.4204703657595358)	(45, 0.46696542059808666)	(50, 0.5296274816175349)	(55, 0.6269417038246685)	(60, 0.7747082952486528)	(65, 1.040592800038903)	(70, 1.443136148211552)	(75, 2.053481300818078)	(80, 2.8997721726432526)	(85, 4.206836277049886)	(90, 5.990177904656456)	(95, 8.22573672348042)	(100, 11.195656040862477)	(105, 14.869294461043859)	(110, 19.279725015260176)	(115, 24.45090771794245)	(120, 29.64183903452375)	(125, 34.68624397898607)	(130, 39.39248426713836)	(135, 43.730426288202764)	(140, 46.42558590243258)
52R_S51_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0008095122884062212)	(4, 0.0011116269223568683)	(5, 0.0028836454484135487)	(6, 0.0030056532813551562)	(7, 0.0032457956827005425)	(8, 0.003387169838331294)	(9, 0.003545973684382275)	(10, 0.003986363862333411)	(15, 0.005122005024824817)	(20, 0.005716938457835323)	(25, 0.006279336468728067)	(30, 0.006741416928091043)	(35, 0.007015644057369322)	(40, 0.00730032900089974)	(45, 0.007410717040227862)	(50, 0.007449837012059932)	(55, 0.007483534413539042)	(60, 0.0075416333816064746)	(65, 0.007639239647959761)	(70, 0.06652641704884006)	(75, 0.3516544620423852)	(80, 0.3665599459633118)	(85, 0.3700145106046013)	(90, 0.37194843158833923)	(95, 0.37462098411944106)	(100, 0.379541192061845)	(105, 0.39496685541020204)	(110, 0.4216896694360444)	(115, 0.45966586625009453)	(120, 0.5142885793948253)	(125, 0.5934383528989032)	(130, 0.708791530038067)	(135, 0.9057435458485779)	(140, 1.0801508380902025)
52R_S51_R2_001 - nextera_transposase_sequence	(1, 0.0028836454484135487)	(2, 0.3317451076650375)	(3, 0.33201817281495444)	(4, 0.33202204607949226)	(5, 0.33203172924083685)	(6, 0.33203172924083685)	(7, 0.33204141240218144)	(8, 0.3320472222989882)	(9, 0.33205496882806385)	(10, 0.3321281735278288)	(15, 0.332684374315461)	(20, 0.33325606816124453)	(25, 0.33542122303789085)	(30, 0.3419159130149222)	(35, 0.3624569968383897)	(40, 0.3895125242880315)	(45, 0.4326246698792426)	(50, 0.49162029868718216)	(55, 0.5866190833536018)	(60, 0.732726755576034)	(65, 0.9970890674029175)	(70, 1.3977484597043666)	(75, 2.004764154114175)	(80, 2.844649033720235)	(85, 4.1445572818932295)	(90, 5.918850576212977)	(95, 8.142220618862849)	(100, 11.084845815699733)	(105, 14.735208239967486)	(110, 19.128515478988515)	(115, 24.271230074644198)	(120, 29.432417818186604)	(125, 34.45472462648125)	(130, 39.14512636128545)	(135, 43.475785483039374)	(140, 46.164041777883426)
