Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
5R_S4_R1_001	(1.0, 3.7278036663410563)	(2.0, 1.3278485861359932)	(3.0, 0.8012278244861895)	(4.0, 0.5937584337694779)	(5.0, 0.4857617456973782)	(6.0, 0.42310359012493054)	(7.0, 0.3671703202235028)	(8.0, 0.33670726461126227)	(9.0, 0.32198013664880487)	('>10', 6.1323023764263205)	('>50', 3.6828174535639455)	('>100', 11.8068267978697)	('>500', 6.855386867141498)	('>1k', 19.417473382666508)	('>5k', 9.052330830355556)	('>10k+', 34.66750072393796)
5R_S4_R2_001	(1.0, 4.820141385121411)	(2.0, 1.2558372947910923)	(3.0, 0.7302009136194636)	(4.0, 0.565987715276053)	(5.0, 0.46726376033702083)	(6.0, 0.4224374873959383)	(7.0, 0.3705542419473491)	(8.0, 0.3478564273472992)	(9.0, 0.32472539373095405)	('>10', 6.480056351034418)	('>50', 3.94822283973905)	('>100', 13.477452965550096)	('>500', 8.055453053797192)	('>1k', 22.262245983726817)	('>5k', 10.38800653725196)	('>10k+', 26.083557649333873)
60R_S59_R1_001	(1.0, 3.4774050672797165)	(2.0, 1.1458157052343008)	(3.0, 0.6383935967388138)	(4.0, 0.4618214021331725)	(5.0, 0.3868897784279815)	(6.0, 0.3277048645730054)	(7.0, 0.2947324505533779)	(8.0, 0.26416693262871566)	(9.0, 0.24163010450480898)	('>10', 4.762362475891843)	('>50', 2.800659660130926)	('>100', 9.345387217990865)	('>500', 5.59635527630721)	('>1k', 16.51939105614231)	('>5k', 8.535278698767943)	('>10k+', 45.20200571269498)
60R_S59_R2_001	(1.0, 6.297304415233127)	(2.0, 1.2901342104428055)	(3.0, 0.7632987683118307)	(4.0, 0.5259982493400502)	(5.0, 0.4265074520034554)	(6.0, 0.3875664671083285)	(7.0, 0.327666776945397)	(8.0, 0.2967778671962655)	(9.0, 0.26736842874358485)	('>10', 5.468678982940058)	('>50', 3.1180466485730247)	('>100', 10.472523481792308)	('>500', 6.237308225846943)	('>1k', 19.377532474584537)	('>5k', 10.52844464389609)	('>10k+', 34.21484290704216)
61R_S60_R1_001	(1.0, 7.189665237416844)	(2.0, 2.349988048252769)	(3.0, 1.1302967118852054)	(4.0, 0.7115299523220194)	(5.0, 0.5167176135699635)	(6.0, 0.4470822836411187)	(7.0, 0.38867941431317055)	(8.0, 0.340377122198042)	(9.0, 0.30656518400136973)	('>10', 5.551961412422543)	('>50', 3.1219524877912472)	('>100', 10.06239851435601)	('>500', 5.990066011445825)	('>1k', 16.707167369294883)	('>5k', 8.251775966469701)	('>10k+', 36.933776670619295)
61R_S60_R2_001	(1.0, 9.16764881324297)	(2.0, 2.3322413273910927)	(3.0, 1.1117479806782509)	(4.0, 0.7350143350649048)	(5.0, 0.5501230479606802)	(6.0, 0.4703500665018355)	(7.0, 0.38773047393529353)	(8.0, 0.34386190235118674)	(9.0, 0.3121550950138103)	('>10', 6.075744118301649)	('>50', 3.4419763174192286)	('>100', 10.904014354711668)	('>500', 6.430969741331243)	('>1k', 18.125711354503107)	('>5k', 10.073241770786275)	('>10k+', 29.53746930080678)
62R_S61_R1_001	(1.0, 11.193625372677118)	(2.0, 3.8353871474906853)	(3.0, 1.9038229854961615)	(4.0, 1.2091765612317742)	(5.0, 0.89330765357549)	(6.0, 0.6883483833914338)	(7.0, 0.5716081439470291)	(8.0, 0.4855950624112164)	(9.0, 0.4464426367691815)	('>10', 6.663168047285691)	('>50', 3.501841492493793)	('>100', 10.41663328798216)	('>500', 5.71135047873028)	('>1k', 15.811124205567609)	('>5k', 7.765902365077448)	('>10k+', 28.90266617587297)
62R_S61_R2_001	(1.0, 13.054881418267009)	(2.0, 3.944877970821401)	(3.0, 1.8894028876840896)	(4.0, 1.0976266694733463)	(5.0, 0.8397370291970864)	(6.0, 0.6556076222316973)	(7.0, 0.5254238260918466)	(8.0, 0.48986583363503106)	(9.0, 0.39065918802815935)	('>10', 6.937774716493313)	('>50', 3.797830721713258)	('>100', 11.187838383132181)	('>500', 6.429435326987644)	('>1k', 17.496316176683525)	('>5k', 9.1685595682235)	('>10k+', 22.09416266133692)
63R_S95_R1_001	(1.0, 4.162105707592985)	(2.0, 2.044411268651652)	(3.0, 1.5462125457814104)	(4.0, 1.2948666935050441)	(5.0, 1.026870739608361)	(6.0, 0.8620676647856506)	(7.0, 0.7077248276516197)	(8.0, 0.6168354626838145)	(9.0, 0.5324477817985905)	('>10', 8.613574851289004)	('>50', 4.911330741416048)	('>100', 15.87572598358279)	('>500', 8.755863165733855)	('>1k', 21.356075750039963)	('>5k', 8.419320706929344)	('>10k+', 19.274566108949685)
63R_S95_R2_001	(1.0, 4.531222134612737)	(2.0, 2.071379724049082)	(3.0, 1.4811000516706336)	(4.0, 1.1690849014051103)	(5.0, 0.9819245819450327)	(6.0, 0.788763317470584)	(7.0, 0.6956975019049242)	(8.0, 0.6190617723196599)	(9.0, 0.5475996787198728)	('>10', 9.353999930131085)	('>50', 5.870559245654113)	('>100', 19.230655206517483)	('>500', 10.413571806935034)	('>1k', 23.705594795362614)	('>5k', 7.838096588970162)	('>10k+', 10.701688762331782)
64R_S62_R1_001	(1.0, 6.898562139676227)	(2.0, 2.058778498620079)	(3.0, 1.1315540280708207)	(4.0, 0.8005242755273608)	(5.0, 0.6342693885009462)	(6.0, 0.5597474030033861)	(7.0, 0.4750989566076999)	(8.0, 0.4932662087314404)	(9.0, 0.41057492155390984)	('>10', 8.344156544265168)	('>50', 4.7447915610808415)	('>100', 14.36081997511232)	('>500', 7.187534512284106)	('>1k', 17.34298244312483)	('>5k', 6.984922818925926)	('>10k+', 27.572416324914993)
64R_S62_R2_001	(1.0, 8.07576406120104)	(2.0, 2.0881035373516763)	(3.0, 1.129930713719907)	(4.0, 0.8312733566011931)	(5.0, 0.7076487161027698)	(6.0, 0.6172607512221149)	(7.0, 0.5363071202951564)	(8.0, 0.4988616898517837)	(9.0, 0.4474249700129951)	('>10', 9.341000031743423)	('>50', 5.288768120593319)	('>100', 16.208204261683598)	('>500', 7.785188130441724)	('>1k', 18.719193931185117)	('>5k', 7.952149513904909)	('>10k+', 19.772921094089398)
65R_S63_R1_001	(1.0, 7.386086187456868)	(2.0, 2.3029074737549493)	(3.0, 1.2076870564769855)	(4.0, 0.834894632920572)	(5.0, 0.6378300001149708)	(6.0, 0.5589621677347503)	(7.0, 0.4918579481078444)	(8.0, 0.4283641193130478)	(9.0, 0.4145136854155948)	('>10', 8.263970554042691)	('>50', 5.043762696270875)	('>100', 16.8468625065603)	('>500', 9.11830992500087)	('>1k', 20.991883373815824)	('>5k', 7.273889712518712)	('>10k+', 18.198217960495104)
65R_S63_R2_001	(1.0, 7.678599671952805)	(2.0, 2.1797752107643498)	(3.0, 1.1093583757827172)	(4.0, 0.7591844060506864)	(5.0, 0.6291585160297074)	(6.0, 0.5269598601350504)	(7.0, 0.4735669729056449)	(8.0, 0.42565438916884657)	(9.0, 0.4250467762177017)	('>10', 8.832407435639556)	('>50', 5.7944172086725425)	('>100', 19.133131088946804)	('>500', 9.90416635291248)	('>1k', 22.319639915825107)	('>5k', 7.179950780671959)	('>10k+', 12.628983038324074)
66R_S64_R1_001	(1.0, 5.261580337279007)	(2.0, 2.5017412091666476)	(3.0, 1.5508901059267317)	(4.0, 1.0477596826444384)	(5.0, 0.7944294551652351)	(6.0, 0.6026771262360839)	(7.0, 0.5407557616916888)	(8.0, 0.4451855469306134)	(9.0, 0.4012714953760411)	('>10', 7.89427349482603)	('>50', 4.5696549175096095)	('>100', 14.585775254491832)	('>500', 7.876438786826687)	('>1k', 19.119359011262326)	('>5k', 7.598222025481706)	('>10k+', 25.209985789185463)
66R_S64_R2_001	(1.0, 5.587892801633617)	(2.0, 2.4120593169446307)	(3.0, 1.4890137690301268)	(4.0, 0.9838367825823049)	(5.0, 0.7413598332331462)	(6.0, 0.6282888166942024)	(7.0, 0.515265763829084)	(8.0, 0.46299057343718675)	(9.0, 0.4327235530834946)	('>10', 8.52950605764895)	('>50', 5.207110424577986)	('>100', 16.490669697559508)	('>500', 8.504951455281171)	('>1k', 20.806438421879392)	('>5k', 7.590881666881266)	('>10k+', 19.617011065703938)
67R_S65_R1_001	(1.0, 4.719824582562611)	(2.0, 1.6021363138419138)	(3.0, 0.8848603414979346)	(4.0, 0.6859919997277631)	(5.0, 0.5393934931046371)	(6.0, 0.4771323521984246)	(7.0, 0.4395636087853483)	(8.0, 0.35514680196970705)	(9.0, 0.31760688311382096)	('>10', 6.712799798439098)	('>50', 3.821249899751044)	('>100', 12.215746850890048)	('>500', 6.883546847126763)	('>1k', 19.40324706848264)	('>5k', 8.786347032644265)	('>10k+', 32.15540612586398)
67R_S65_R2_001	(1.0, 6.60447149917035)	(2.0, 1.7136954285326407)	(3.0, 0.9769644380946688)	(4.0, 0.703072100930568)	(5.0, 0.5865009264389645)	(6.0, 0.5048877884304364)	(7.0, 0.45692345389889855)	(8.0, 0.4141652943006755)	(9.0, 0.40188855809932855)	('>10', 7.696917210106123)	('>50', 4.603707672525029)	('>100', 14.935882833401818)	('>500', 8.554905150005295)	('>1k', 22.56946601686999)	('>5k', 10.077254471181284)	('>10k+', 19.199297158013987)
68R_S66_R1_001	(1.0, 4.769388700677056)	(2.0, 1.4849805596850265)	(3.0, 0.866094117119391)	(4.0, 0.6186647702682422)	(5.0, 0.5149964381017953)	(6.0, 0.4295958344598689)	(7.0, 0.38159639557352065)	(8.0, 0.3379824181381336)	(9.0, 0.30848148054725677)	('>10', 6.393165268758007)	('>50', 3.762197060086905)	('>100', 12.154271368639174)	('>500', 7.049086978959855)	('>1k', 20.599496778747636)	('>5k', 8.49531593199331)	('>10k+', 31.834685898244793)
68R_S66_R2_001	(1.0, 6.285011522219677)	(2.0, 1.5952045269118464)	(3.0, 0.9229989707956866)	(4.0, 0.6278342209974427)	(5.0, 0.5402877739098384)	(6.0, 0.4656647601698892)	(7.0, 0.3973647772038607)	(8.0, 0.3598258740534553)	(9.0, 0.3217427083978346)	('>10', 6.876819639078515)	('>50', 4.235052102480112)	('>100', 14.331920542464522)	('>500', 8.261555070396428)	('>1k', 22.647498091254015)	('>5k', 9.894054621650097)	('>10k+', 22.23716479801685)
69R_S67_R1_001	(1.0, 6.096112607071279)	(2.0, 1.921347630617086)	(3.0, 1.0098222738477314)	(4.0, 0.7004488090386386)	(5.0, 0.5614892723783536)	(6.0, 0.48445986209038167)	(7.0, 0.4083740352990036)	(8.0, 0.369816571712614)	(9.0, 0.35821775060082883)	('>10', 7.040880017787375)	('>50', 4.0846912955409165)	('>100', 12.970554247478546)	('>500', 7.094631797885971)	('>1k', 18.396256699708207)	('>5k', 8.037718856190963)	('>10k+', 30.465178272752176)
69R_S67_R2_001	(1.0, 7.046556141170951)	(2.0, 1.8444565494616145)	(3.0, 0.9844984733021623)	(4.0, 0.6982852747401641)	(5.0, 0.5337546537572543)	(6.0, 0.48612732403761755)	(7.0, 0.43299758295598667)	(8.0, 0.4102120441125055)	(9.0, 0.35437801614645)	('>10', 7.590430020161124)	('>50', 4.545659923112045)	('>100', 14.439338325838696)	('>500', 7.707555909548161)	('>1k', 19.52307712843985)	('>5k', 8.398159409834864)	('>10k+', 25.00451322338057)
6R_S5_R1_001	(1.0, 6.056745779372943)	(2.0, 2.0651869078948426)	(3.0, 1.0245613338387365)	(4.0, 0.6970422881051619)	(5.0, 0.527682997849305)	(6.0, 0.43423787528265323)	(7.0, 0.3916765315928636)	(8.0, 0.3492677075491579)	(9.0, 0.2937605214007574)	('>10', 5.872181175465785)	('>50', 3.223273257957825)	('>100', 9.978991170300947)	('>500', 5.469770058830201)	('>1k', 14.675402928656597)	('>5k', 7.08880253157865)	('>10k+', 41.85141693432353)
6R_S5_R2_001	(1.0, 7.747398091206641)	(2.0, 2.0723502689766407)	(3.0, 1.0648619717595464)	(4.0, 0.6846822333019826)	(5.0, 0.5709126620597734)	(6.0, 0.4586427956644959)	(7.0, 0.40903035756218964)	(8.0, 0.37569168087067795)	(9.0, 0.3459868964838193)	('>10', 6.400579362854502)	('>50', 3.754299354084265)	('>100', 11.393818925558003)	('>500', 6.213903228367175)	('>1k', 17.60670255692275)	('>5k', 7.640387062750441)	('>10k+', 33.26075255157698)
70R_S68_R1_001	(1.0, 6.506306431090711)	(2.0, 2.2335063079354964)	(3.0, 1.1641214952777297)	(4.0, 0.8041899732314962)	(5.0, 0.632336436947958)	(6.0, 0.5424140467303755)	(7.0, 0.4700974760660924)	(8.0, 0.43729061261932367)	(9.0, 0.3960582266820161)	('>10', 7.56223362571992)	('>50', 4.25324484717558)	('>100', 13.260601108621847)	('>500', 7.054871048193427)	('>1k', 18.10145526149711)	('>5k', 7.2412025838061815)	('>10k+', 29.340070518404783)
70R_S68_R2_001	(1.0, 7.90673946641521)	(2.0, 2.194703751437814)	(3.0, 1.1778013490402155)	(4.0, 0.8323128533666874)	(5.0, 0.6513608660181769)	(6.0, 0.5945429683348735)	(7.0, 0.5564450502523921)	(8.0, 0.4771904538480009)	(9.0, 0.42724772072073963)	('>10', 8.757990536815829)	('>50', 4.947120855424755)	('>100', 15.478408105888908)	('>500', 7.77977907663709)	('>1k', 17.950042363042773)	('>5k', 7.036529919470031)	('>10k+', 23.231784663286458)
71R_S69_R1_001	(1.0, 3.846949099514094)	(2.0, 1.6516059682899615)	(3.0, 0.9731389126020973)	(4.0, 0.6634962944952476)	(5.0, 0.49665770818188343)	(6.0, 0.39986616357247007)	(7.0, 0.3409893252579611)	(8.0, 0.3242009236309065)	(9.0, 0.289732971531912)	('>10', 5.528048668675878)	('>50', 3.380745598466243)	('>100', 11.624800561859143)	('>500', 6.9644347120026495)	('>1k', 21.714095178168037)	('>5k', 10.482033123657624)	('>10k+', 31.319204790093814)
71R_S69_R2_001	(1.0, 4.822137844576686)	(2.0, 1.593327057987436)	(3.0, 0.8897050780678366)	(4.0, 0.607803191631905)	(5.0, 0.4721931283277087)	(6.0, 0.4038648358384599)	(7.0, 0.33424228413307916)	(8.0, 0.27993138161618114)	(9.0, 0.2702800896783533)	('>10', 5.744321695783753)	('>50', 3.6612646164841474)	('>100', 13.49052831977724)	('>500', 8.548511831761356)	('>1k', 24.502999041449424)	('>5k', 11.021236783242164)	('>10k+', 23.35765281964428)
72R_S70_R1_001	(1.0, 3.3990162215354025)	(2.0, 1.8523372701950505)	(3.0, 1.4166772821710325)	(4.0, 1.0999588369349929)	(5.0, 0.8270368858225798)	(6.0, 0.6859834554471644)	(7.0, 0.5467079989940203)	(8.0, 0.48560573008148433)	(9.0, 0.44580137782675594)	('>10', 8.165488385836895)	('>50', 4.6063349866633425)	('>100', 14.651680466530706)	('>500', 7.892990313639451)	('>1k', 20.652056949412152)	('>5k', 8.121476761817007)	('>10k+', 25.15084707709203)
72R_S70_R2_001	(1.0, 5.504743927877006)	(2.0, 1.9907575265788748)	(3.0, 1.4044996992663277)	(4.0, 1.0166479848802585)	(5.0, 0.7607187861592417)	(6.0, 0.6618592182719316)	(7.0, 0.5463619865230714)	(8.0, 0.4894339851763523)	(9.0, 0.4663477296645154)	('>10', 9.191255834165245)	('>50', 5.556989846737304)	('>100', 18.440877977380506)	('>500', 9.616587091789567)	('>1k', 21.470707273828822)	('>5k', 6.927784368265323)	('>10k+', 15.95442676343564)
73R_S71_R1_001	(1.0, 5.050086552601613)	(2.0, 1.9889678528703305)	(3.0, 1.0841991118505434)	(4.0, 0.750399148118652)	(5.0, 0.6056654610769061)	(6.0, 0.4988635294689639)	(7.0, 0.4516849327869514)	(8.0, 0.4058620083129652)	(9.0, 0.3786639482416205)	('>10', 7.372340140279193)	('>50', 4.123430118255668)	('>100', 12.339596482118417)	('>500', 6.571908226177473)	('>1k', 17.59319783986863)	('>5k', 8.330852512661458)	('>10k+', 32.45428213531062)
73R_S71_R2_001	(1.0, 5.635639246158448)	(2.0, 1.8745871807180938)	(3.0, 1.0558805378012075)	(4.0, 0.7478931120403969)	(5.0, 0.6306753827460982)	(6.0, 0.5050797903348813)	(7.0, 0.4770548276286593)	(8.0, 0.4153622818799661)	(9.0, 0.38184783886772683)	('>10', 7.5316191929418626)	('>50', 4.198173012976316)	('>100', 12.698440977389748)	('>500', 6.7676422979629685)	('>1k', 18.53361818898031)	('>5k', 8.311413946806635)	('>10k+', 30.235072184766576)
74R_S72_R1_001	(1.0, 5.228399702803819)	(2.0, 1.7167320425637413)	(3.0, 0.9903775340583817)	(4.0, 0.7156946752908482)	(5.0, 0.5914095101817509)	(6.0, 0.4983701451973867)	(7.0, 0.4265169714026373)	(8.0, 0.44061349652731346)	(9.0, 0.38644819640846173)	('>10', 7.449010062934651)	('>50', 4.324403278228163)	('>100', 13.85585708657959)	('>500', 7.4372764806649245)	('>1k', 19.687522914035586)	('>5k', 8.836797519493514)	('>10k+', 27.414570383629204)
74R_S72_R2_001	(1.0, 6.874968224539048)	(2.0, 1.771690803062435)	(3.0, 1.0159277542397898)	(4.0, 0.7626941087648509)	(5.0, 0.6262340780945609)	(6.0, 0.5337971912593821)	(7.0, 0.5009318138570917)	(8.0, 0.45510031401740414)	(9.0, 0.41157977446277977)	('>10', 8.262364616846723)	('>50', 4.917850951678539)	('>100', 15.326857873742064)	('>500', 7.9673173446122565)	('>1k', 19.96047079955052)	('>5k', 8.456641048546611)	('>10k+', 22.15557330272603)
75R_S73_R1_001	(1.0, 7.009117650649303)	(2.0, 2.111288149422355)	(3.0, 1.115935674740518)	(4.0, 0.7814223027104849)	(5.0, 0.6341918055683967)	(6.0, 0.6014649624208985)	(7.0, 0.48694992950433935)	(8.0, 0.453343035632112)	(9.0, 0.3995095401559617)	('>10', 8.449962143328188)	('>50', 5.057567482007198)	('>100', 15.64265209270376)	('>500', 8.25387373143802)	('>1k', 20.9189772219491)	('>5k', 8.166756285743189)	('>10k+', 19.91698799202622)
75R_S73_R2_001	(1.0, 8.400157922083704)	(2.0, 2.0643800369533767)	(3.0, 1.0929746970220582)	(4.0, 0.8376889425847687)	(5.0, 0.6898884668849784)	(6.0, 0.583513041626704)	(7.0, 0.5014790727672174)	(8.0, 0.5088228412304318)	(9.0, 0.45017799786075136)	('>10', 9.860003947024252)	('>50', 6.173309187641405)	('>100', 18.77440880002866)	('>500', 8.986847374655554)	('>1k', 20.09782092706749)	('>5k', 6.970532918569564)	('>10k+', 14.00799382599909)
76R_S74_R1_001	(1.0, 7.98306272329966)	(2.0, 2.9275024068251767)	(3.0, 1.5013789843562757)	(4.0, 0.9399461543706333)	(5.0, 0.7410845201531622)	(6.0, 0.6142864824959542)	(7.0, 0.5372438413196018)	(8.0, 0.44940990845308915)	(9.0, 0.45331292398346895)	('>10', 8.207243533720778)	('>50', 4.673655171491645)	('>100', 14.357141287429172)	('>500', 7.52913803337651)	('>1k', 19.639898775736885)	('>5k', 7.349895651329902)	('>10k+', 22.0957996016582)
76R_S74_R2_001	(1.0, 8.218020613899304)	(2.0, 2.7163586447465105)	(3.0, 1.4400432438504456)	(4.0, 0.8690568444684847)	(5.0, 0.6759962790212929)	(6.0, 0.5821318655330696)	(7.0, 0.5258197282055084)	(8.0, 0.47612474563134544)	(9.0, 0.4257735950365922)	('>10', 8.901908905939928)	('>50', 5.612286429645354)	('>100', 17.170598632455704)	('>500', 9.011578796727129)	('>1k', 20.27032313210354)	('>5k', 7.812527725999277)	('>10k+', 15.29145081673654)
77R_S75_R1_001	(1.0, 3.0498357552865962)	(2.0, 1.0309239981542246)	(3.0, 0.5861536497363429)	(4.0, 0.42410870614027363)	(5.0, 0.36501294737198736)	(6.0, 0.30710704051939486)	(7.0, 0.26589541916026804)	(8.0, 0.24671046078345604)	(9.0, 0.22107620959091898)	('>10', 4.3509568049423155)	('>50', 2.589653086243086)	('>100', 8.795933556905405)	('>500', 5.519308111420694)	('>1k', 17.465981499449708)	('>5k', 9.834947444339985)	('>10k+', 44.94639530995534)
77R_S75_R2_001	(1.0, 4.64065066442569)	(2.0, 1.1136828759298216)	(3.0, 0.6533620729311195)	(4.0, 0.4863000363751734)	(5.0, 0.37931049993602955)	(6.0, 0.3236263553208967)	(7.0, 0.3040104261315193)	(8.0, 0.25217718586541504)	(9.0, 0.2388117969480067)	('>10', 4.625704953252708)	('>50', 2.6814183778385985)	('>100', 9.897787994612878)	('>500', 6.637498135466019)	('>1k', 22.34381442059452)	('>5k', 11.1714647632183)	('>10k+', 34.250379441153214)
78R_S76_R1_001	(1.0, 4.735244956293774)	(2.0, 1.5241443163915296)	(3.0, 0.8899834579173217)	(4.0, 0.6551940256038041)	(5.0, 0.5218591219573565)	(6.0, 0.42467812420804624)	(7.0, 0.3862021561595355)	(8.0, 0.3629542200827556)	(9.0, 0.31959180284300304)	('>10', 6.435605102240245)	('>50', 3.803252386214745)	('>100', 12.479036814889941)	('>500', 6.776659558097338)	('>1k', 18.63085218676926)	('>5k', 8.157951872838357)	('>10k+', 33.89678989749306)
78R_S76_R2_001	(1.0, 6.3288411704358545)	(2.0, 1.5899427097314578)	(3.0, 0.883534180646053)	(4.0, 0.6693838011830392)	(5.0, 0.5573714801207209)	(6.0, 0.4750650706428772)	(7.0, 0.42641308658839727)	(8.0, 0.3977784559178225)	(9.0, 0.3787789444069735)	('>10', 7.735805304802036)	('>50', 4.69289339502539)	('>100', 14.765870751671322)	('>500', 8.201500191186657)	('>1k', 20.72393717415365)	('>5k', 8.80869420815314)	('>10k+', 23.36419007533462)
79R_S77_R1_001	(1.0, 3.6119766780643645)	(2.0, 1.2269632126768322)	(3.0, 0.7590588840728791)	(4.0, 0.5556787138219341)	(5.0, 0.46370423969775726)	(6.0, 0.4210547813162424)	(7.0, 0.35382148232316396)	(8.0, 0.33878683539006926)	(9.0, 0.3204889706807567)	('>10', 6.058577178965637)	('>50', 3.6724170103480716)	('>100', 12.117421553676424)	('>500', 7.000877502750017)	('>1k', 19.76672190712044)	('>5k', 9.059596254218889)	('>10k+', 34.27285479487652)
79R_S77_R2_001	(1.0, 5.877872389016178)	(2.0, 1.4166498856042167)	(3.0, 0.7901030419782861)	(4.0, 0.6494304929033057)	(5.0, 0.540079971564579)	(6.0, 0.4589172881526754)	(7.0, 0.4007377588764254)	(8.0, 0.3776312998596574)	(9.0, 0.3571291684015648)	('>10', 6.972987302106748)	('>50', 4.16457567985454)	('>100', 14.097223632678821)	('>500', 8.156536626251553)	('>1k', 22.107879385297633)	('>5k', 9.659277155613298)	('>10k+', 23.9729689218405)
7R_S6_R1_001	(1.0, 5.533019280022647)	(2.0, 1.724918555853963)	(3.0, 0.9636775334029825)	(4.0, 0.6531044622593745)	(5.0, 0.518916375178843)	(6.0, 0.45970847980187957)	(7.0, 0.39515306395972466)	(8.0, 0.37399939976679913)	(9.0, 0.3217590930366599)	('>10', 6.228526888549776)	('>50', 3.5837402415397324)	('>100', 11.440629368215987)	('>500', 6.287109319708148)	('>1k', 17.236544925131952)	('>5k', 8.354385903577985)	('>10k+', 35.924807109993566)
7R_S6_R2_001	(1.0, 6.276665913158134)	(2.0, 1.712476370712249)	(3.0, 0.8816102362363201)	(4.0, 0.6425852352447591)	(5.0, 0.5278511380901661)	(6.0, 0.43512906456634104)	(7.0, 0.38668313211194805)	(8.0, 0.3509292712379726)	(9.0, 0.34514387002429275)	('>10', 6.455494052133657)	('>50', 4.017401232477663)	('>100', 12.994748909467994)	('>500', 7.388658306465248)	('>1k', 19.593311857021003)	('>5k', 8.498339939597873)	('>10k+', 29.49297147145445)
80R_S78_R1_001	(1.0, 4.257980410823993)	(2.0, 1.3954190611792412)	(3.0, 0.8322337453478361)	(4.0, 0.6259690448972346)	(5.0, 0.5206508542722942)	(6.0, 0.43584227594701413)	(7.0, 0.3962889098769738)	(8.0, 0.37179805078102784)	(9.0, 0.3284032268076102)	('>10', 6.770256580956696)	('>50', 4.092357585626276)	('>100', 13.664090696082662)	('>500', 7.6931426205967695)	('>1k', 20.340286789073385)	('>5k', 9.922399658008455)	('>10k+', 28.352880489722505)
80R_S78_R2_001	(1.0, 5.495135034293889)	(2.0, 1.4377749333078549)	(3.0, 0.8318058604516799)	(4.0, 0.6171229751540893)	(5.0, 0.5325527843140208)	(6.0, 0.446007084520075)	(7.0, 0.44127708853876174)	(8.0, 0.41258875471724515)	(9.0, 0.3638567010670851)	('>10', 8.07456546214929)	('>50', 5.320972708711827)	('>100', 17.40474897263639)	('>500', 9.567344106620759)	('>1k', 23.91531540330752)	('>5k', 9.251808449321752)	('>10k+', 15.887123680887754)
81R_S79_R1_001	(1.0, 4.21835706786609)	(2.0, 1.3915011494881777)	(3.0, 0.8016609631843036)	(4.0, 0.5905260460653214)	(5.0, 0.487915539957105)	(6.0, 0.43274485936688245)	(7.0, 0.37909175592882205)	(8.0, 0.3449997739594165)	(9.0, 0.3223594417781793)	('>10', 6.432021537610614)	('>50', 3.973630865888637)	('>100', 13.451539931795297)	('>500', 7.954567968995238)	('>1k', 22.761899590687083)	('>5k', 9.914300712211958)	('>10k+', 26.542882795216915)
81R_S79_R2_001	(1.0, 5.531450139313199)	(2.0, 1.4040024897756687)	(3.0, 0.8192364025459398)	(4.0, 0.5944728762733512)	(5.0, 0.5050348928578094)	(6.0, 0.42123371138022886)	(7.0, 0.383207471424199)	(8.0, 0.34880060058154794)	(9.0, 0.3263974161418385)	('>10', 6.971326683752591)	('>50', 4.700497662201064)	('>100', 16.675656846218434)	('>500', 9.94463009390129)	('>1k', 25.76419645134951)	('>5k', 9.95352295571047)	('>10k+', 15.656333306572842)
82R_S80_R1_001	(1.0, 4.556064670578968)	(2.0, 1.498434260263861)	(3.0, 0.8886331376853349)	(4.0, 0.6279101018971545)	(5.0, 0.5020526400929425)	(6.0, 0.4292942774362378)	(7.0, 0.3790277441635226)	(8.0, 0.36243747812248184)	(9.0, 0.32684406003327443)	('>10', 6.4422605623828675)	('>50', 3.934354468423742)	('>100', 13.406236459767937)	('>500', 7.9634137959593385)	('>1k', 22.34269951068668)	('>5k', 10.310931443178326)	('>10k+', 26.02940538932736)
82R_S80_R2_001	(1.0, 5.394811036823943)	(2.0, 1.4542827385380992)	(3.0, 0.8045038525458358)	(4.0, 0.5799326402788713)	(5.0, 0.4792103174423366)	(6.0, 0.4437423722985154)	(7.0, 0.38147135214071454)	(8.0, 0.3226254377301328)	(9.0, 0.32520915156718233)	('>10', 6.820506071460549)	('>50', 4.56694181525648)	('>100', 16.224527866272563)	('>500', 9.708115154057323)	('>1k', 25.40004565512277)	('>5k', 10.630751830896122)	('>10k+', 16.463322707568608)
84R_S81_R1_001	(1.0, 5.1829387193898135)	(2.0, 1.741639261781616)	(3.0, 1.020605346468941)	(4.0, 0.7389298526950339)	(5.0, 0.6025769117668006)	(6.0, 0.4989190475555209)	(7.0, 0.46066710490442303)	(8.0, 0.428999886436219)	(9.0, 0.3821055522907447)	('>10', 7.7202805927524825)	('>50', 4.53698830898557)	('>100', 15.052794571144506)	('>500', 8.401867335951218)	('>1k', 22.028375342720025)	('>5k', 9.295747349048579)	('>10k+', 21.90656481610847)
84R_S81_R2_001	(1.0, 5.863887980264325)	(2.0, 1.7321520086535547)	(3.0, 1.016750565387508)	(4.0, 0.7471077109736928)	(5.0, 0.5925360287846323)	(6.0, 0.5129757557047848)	(7.0, 0.4631649461205091)	(8.0, 0.4119084574141521)	(9.0, 0.37655170014930306)	('>10', 8.387196460768328)	('>50', 5.09660333079619)	('>100', 16.8695363712863)	('>500', 9.184453281362817)	('>1k', 23.800793531718423)	('>5k', 10.21477213732614)	('>10k+', 14.729609733289317)
