Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
32R_S31_R2	(1, 19.76825739663983)	(2, 35.67363315203557)	(3, 35.44060947427544)	(4, 35.39148966001871)	(5, 35.349265113965544)	(6, 35.42763348419688)	(7, 35.384435822345445)	(8, 35.34227136577553)	(9, 35.45963781063968)	(10, 35.46925563318041)	(15, 35.42120875003026)	(20, 35.35196830613589)	(25, 35.196330520490115)	(30, 35.156048889762)	(35, 35.1199549373035)	(40, 35.0423778688483)	(45, 34.96959315315457)	(50, 34.95016933799959)	(55, 34.89163627536341)	(60, 34.86551676856146)	(65, 34.81132805467758)	(70, 34.674718661759066)	(75, 34.64258538875022)	(80, 34.596827250189676)	(85, 34.57207973210116)	(90, 34.528062561666616)	(95, 34.53153393685499)	(100, 34.468188864155934)	(105, 34.42488493818341)	(110, 34.44037936641696)	(115, 34.37414417153003)	(120, 34.34471754269826)	(125, 34.2103195620026)	(130, 34.26721637493563)	(135, 34.259074056948776)	(140, 34.317255966842936)	(145, 34.43731918721469)	(150, 34.338576196521196)
3R_S2_R1	(1, 19.535038561718004)	(2, 35.890284788337986)	(3, 35.741681928594204)	(4, 35.98770491929534)	(5, 36.07809475693102)	(6, 36.09335093396835)	(7, 36.12193943800166)	(8, 36.04510496458052)	(9, 36.08866746044093)	(10, 36.14504553933265)	(15, 36.141284035125274)	(20, 36.13273924515456)	(25, 36.00587160989606)	(30, 35.926820515214466)	(35, 35.87799788107861)	(40, 35.8628032931464)	(45, 35.84292172847946)	(50, 35.823175912817945)	(55, 35.77648184836156)	(60, 35.75158732940997)	(65, 35.74280592078868)	(70, 35.7349675562942)	(75, 35.69142123358735)	(80, 35.629608788057354)	(85, 35.66207749456648)	(90, 35.63225917080828)	(95, 35.59278654152557)	(100, 35.53962861945148)	(105, 35.53523577881474)	(110, 35.49521899767202)	(115, 35.46663082818522)	(120, 35.39189957932744)	(125, 35.370398214894614)	(130, 35.36857856288442)	(135, 35.34052994946055)	(140, 35.238211276523714)	(145, 35.2371233717635)	(150, 35.08761604343397)
3R_S2_R2	(1, 19.1609798850619)	(2, 35.67777313972635)	(3, 35.474779080710825)	(4, 35.40928931531579)	(5, 35.39989587488967)	(6, 35.507948781535966)	(7, 35.43648691735763)	(8, 35.40814794391415)	(9, 35.508135467384655)	(10, 35.57345493585369)	(15, 35.577954372869556)	(20, 35.55688129891455)	(25, 35.46443531551016)	(30, 35.45736207007124)	(35, 35.40296466696778)	(40, 35.36380686751049)	(45, 35.30960141717627)	(50, 35.30124331621456)	(55, 35.27757685462997)	(60, 35.26856701710854)	(65, 35.22060021601013)	(70, 35.097129969578134)	(75, 35.13472315341822)	(80, 35.10698328419966)	(85, 35.09907205867854)	(90, 35.01789620883715)	(95, 35.01160318240503)	(100, 34.93150592082327)	(105, 34.88967738023499)	(110, 34.82766980021297)	(115, 34.701478797795275)	(120, 34.7129126395168)	(125, 34.60214207137273)	(130, 34.66269141623668)	(135, 34.584327641499655)	(140, 34.55591755074104)	(145, 34.59456470402413)	(150, 34.38453929285406)
4R_S3_R1	(1, 20.301674012605343)	(2, 35.69458960848779)	(3, 35.46866610196258)	(4, 35.68959939509664)	(5, 35.768102833570225)	(6, 35.76527452753889)	(7, 35.81438942567681)	(8, 35.750632899276894)	(9, 35.80016893266143)	(10, 35.837426720074276)	(15, 35.8309170698558)	(20, 35.811243832522166)	(25, 35.573884631751056)	(30, 35.44559165436773)	(35, 35.35750514061434)	(40, 35.341278210738345)	(45, 35.287299797317736)	(50, 35.223132997234636)	(55, 35.15474802581791)	(60, 35.14534867197153)	(65, 35.135363791180964)	(70, 35.14554473340005)	(75, 35.09297047022106)	(80, 35.019832608829134)	(85, 35.04255623376927)	(90, 35.00247668982642)	(95, 34.970967280347246)	(100, 34.914048983414474)	(105, 34.89371656157946)	(110, 34.8800497716483)	(115, 34.853444363233464)	(120, 34.81498986714444)	(125, 34.80487468570159)	(130, 34.83505089981838)	(135, 34.83499643833842)	(140, 34.790952632391694)	(145, 34.79763137051741)	(150, 34.70804711355972)
4R_S3_R2	(1, 19.295744619757944)	(2, 35.365959350877446)	(3, 35.188630305466624)	(4, 35.13503127407769)	(5, 35.11405586741897)	(6, 35.176893553280784)	(7, 35.0709565034289)	(8, 34.991079589775985)	(9, 35.07497762719002)	(10, 35.12642719385142)	(15, 35.09815418335654)	(20, 35.04536535875459)	(25, 34.88746056572296)	(30, 34.89129305547093)	(35, 34.82987451438645)	(40, 34.74282901595565)	(45, 34.6786018830161)	(50, 34.66062002816483)	(55, 34.607017830780585)	(60, 34.598525440109896)	(65, 34.539866319056394)	(70, 34.391338531205186)	(75, 34.41350611029729)	(80, 34.404361129686805)	(85, 34.36193954753781)	(90, 34.322993486635674)	(95, 34.30940543978257)	(100, 34.216919171031066)	(105, 34.2072423685763)	(110, 34.19171007907086)	(115, 34.104095528111166)	(120, 34.118958944659525)	(125, 34.02795286878668)	(130, 34.11712168600307)	(135, 34.09510387223989)	(140, 34.15160939398194)	(145, 34.210224227291874)	(150, 34.07619454602062)
5R_S4_R1	(1, 19.83750420003907)	(2, 35.49407149833952)	(3, 35.25296190662239)	(4, 35.43728384450088)	(5, 35.45673608126587)	(6, 35.405236960343814)	(7, 35.48251924203946)	(8, 35.39756514944325)	(9, 35.44218011330338)	(10, 35.499855127954675)	(15, 35.46083438171518)	(20, 35.38449759718695)	(25, 34.96293276503193)	(30, 34.77337082338189)	(35, 34.62015835142939)	(40, 34.58281147162203)	(45, 34.508533666726656)	(50, 34.41054618930305)	(55, 34.32334449706555)	(60, 34.269867032554195)	(65, 34.23710000275442)	(70, 34.255270499260995)	(75, 34.19714250569844)	(80, 34.111724963100805)	(85, 34.121760103939764)	(90, 34.07268271955768)	(95, 34.03926259444942)	(100, 33.998595756161066)	(105, 34.00269007413374)	(110, 33.96922484731739)	(115, 33.99893078578804)	(120, 34.04460114283379)	(125, 34.11742509123662)	(130, 34.24547733038927)	(135, 34.43849351172919)	(140, 34.58645063439786)	(145, 34.851495642217174)	(150, 36.26855081676719)
5R_S4_R2	(1, 19.377570619261576)	(2, 35.04320843914827)	(3, 34.870399687438955)	(4, 34.71077476069545)	(5, 34.6475717913655)	(6, 34.703023246727874)	(7, 34.60682320765775)	(8, 34.49863020121117)	(9, 34.57118499706974)	(10, 34.52632342254346)	(15, 34.36671818714593)	(20, 34.194550810705216)	(25, 33.92946588875911)	(30, 33.91498618467399)	(35, 33.8067274659706)	(40, 33.61655594545296)	(45, 33.48810981840349)	(50, 33.376883387151935)	(55, 33.25436794832852)	(60, 33.17626283841962)	(65, 33.11074755893121)	(70, 32.970041100939746)	(75, 32.960176621904495)	(80, 32.86837845260378)	(85, 32.796310299208244)	(90, 32.81280381477208)	(95, 32.85541219708063)	(100, 32.77634383266924)	(105, 32.79835188835871)	(110, 32.83721892420605)	(115, 32.89857875016783)	(120, 32.94560552234444)	(125, 32.90706441674969)	(130, 33.09665381414682)	(135, 33.32269627040271)	(140, 33.72001264392454)	(145, 34.29245456497169)	(150, 36.12069366327908)
6R_S5_R1	(1, 19.81707341375034)	(2, 35.94728381646107)	(3, 35.83498752315345)	(4, 36.04254994613417)	(5, 36.12739225665475)	(6, 36.14917107634974)	(7, 36.16503265039317)	(8, 36.08581998947531)	(9, 36.14036384713471)	(10, 36.19245602843388)	(15, 36.18386627989221)	(20, 36.16967453426784)	(25, 36.058229896031925)	(30, 35.9802415359071)	(35, 35.93522940575554)	(40, 35.91004453256634)	(45, 35.897988224494455)	(50, 35.876602745193274)	(55, 35.865398414753486)	(60, 35.84350710146116)	(65, 35.85911211468135)	(70, 35.84611367322084)	(75, 35.81295320341111)	(80, 35.749618259078055)	(85, 35.77709149549393)	(90, 35.744308617279515)	(95, 35.70992255126791)	(100, 35.67867056137442)	(105, 35.663727251976624)	(110, 35.622925452565866)	(115, 35.58565338459094)	(120, 35.51946952303063)	(125, 35.50423827587774)	(130, 35.50576893591391)	(135, 35.46316545470322)	(140, 35.40767561633491)	(145, 35.46001488402264)	(150, 36.38181327804327)
6R_S5_R2	(1, 19.454582335009295)	(2, 35.7454214044774)	(3, 35.61706303175439)	(4, 35.53948590422633)	(5, 35.51541443476305)	(6, 35.616798807497375)	(7, 35.53771653657599)	(8, 35.49627957977026)	(9, 35.60374799894409)	(10, 35.661552295368274)	(15, 35.67967286379978)	(20, 35.65215486690503)	(25, 35.54138628691426)	(30, 35.52987443558981)	(35, 35.476255503309886)	(40, 35.44305761231349)	(45, 35.39538379010922)	(50, 35.37660768356786)	(55, 35.34364476062663)	(60, 35.32877270440861)	(65, 35.291586972791976)	(70, 35.19737375692491)	(75, 35.20457164333515)	(80, 35.16454281248134)	(85, 35.160981949752085)	(90, 35.085028717161684)	(95, 35.066401373183055)	(100, 34.976599781509535)	(105, 34.92747144583946)	(110, 34.90562319479658)	(115, 34.77225907537171)	(120, 34.73496416059241)	(125, 34.59803045376331)	(130, 34.66599211367393)	(135, 34.59056047004417)	(140, 34.56293590081056)	(145, 34.70093703826257)	(150, 36.140368336035856)
7R_S6_R1	(1, 19.196285220504414)	(2, 35.736101155178865)	(3, 35.63015194118499)	(4, 35.890289360869)	(5, 36.01200020029656)	(6, 36.03177768163944)	(7, 36.06767632977296)	(8, 35.96957071122874)	(9, 36.03998397627478)	(10, 36.106066324327955)	(15, 36.10288088715138)	(20, 36.09379806948395)	(25, 35.97236772842294)	(30, 35.91337909783186)	(35, 35.87149603487862)	(40, 35.84882579905577)	(45, 35.821322762243156)	(50, 35.791513106628074)	(55, 35.7586400877398)	(60, 35.73463591895353)	(65, 35.74455356045504)	(70, 35.7417744435284)	(75, 35.708026479395144)	(80, 35.652392132749014)	(85, 35.67884728999644)	(90, 35.6460358196478)	(95, 35.61919986234151)	(100, 35.5777364251182)	(105, 35.55308377041037)	(110, 35.52222969316441)	(115, 35.49265487331547)	(120, 35.45605881670408)	(125, 35.43124159435271)	(130, 35.437107421505)	(135, 35.41644114809012)	(140, 35.35292397553538)	(145, 35.364539894407415)	(150, 35.23246791390285)
7R_S6_R2	(1, 19.590984038078002)	(2, 35.8344210549584)	(3, 35.61000499388058)	(4, 35.56273229777603)	(5, 35.53749853950421)	(6, 35.654831726073695)	(7, 35.577882657791065)	(8, 35.54769516847693)	(9, 35.650777525101354)	(10, 35.71549650315579)	(15, 35.71528014677588)	(20, 35.692187396383744)	(25, 35.590874782862635)	(30, 35.58207543182654)	(35, 35.53523536138506)	(40, 35.49924365225472)	(45, 35.4445381441043)	(50, 35.4266267438872)	(55, 35.394907545620995)	(60, 35.375162656181246)	(65, 35.33351283964961)	(70, 35.22548351412293)	(75, 35.24538587992021)	(80, 35.21910752400094)	(85, 35.200469859053094)	(90, 35.14843804013266)	(95, 35.140088880118306)	(100, 35.052463923871855)	(105, 35.019663589535)	(110, 34.9934117527695)	(115, 34.88639091285423)	(120, 34.85532743615981)	(125, 34.73366328884053)	(130, 34.782307740256606)	(135, 34.73655140475596)	(140, 34.73168672161135)	(145, 34.78872655991623)	(150, 34.597972624102056)
8R_S7_R1	(1, 22.55879849992503)	(2, 33.56258468978761)	(3, 34.03054470097606)	(4, 34.750183473934044)	(5, 35.27196395642202)	(6, 35.349663931141194)	(7, 35.4343554990946)	(8, 35.23604065030679)	(9, 35.458001580150714)	(10, 35.63783278017508)	(15, 35.695625229713315)	(20, 35.729232827729945)	(25, 35.5926584461727)	(30, 35.54039606441307)	(35, 35.47280711831492)	(40, 35.389590568552705)	(45, 35.36055848479239)	(50, 35.33947971940423)	(55, 35.27594765760866)	(60, 35.26366832966189)	(65, 35.277552959440825)	(70, 35.28592199866402)	(75, 35.199213541312915)	(80, 35.12451698854359)	(85, 35.16306134643181)	(90, 35.117043565508276)	(95, 35.07599390464909)	(100, 35.01693404338026)	(105, 35.006313789468564)	(110, 34.957998435302635)	(115, 34.91288798501545)	(120, 34.835561904533385)	(125, 34.81649421220461)	(130, 34.80384873008629)	(135, 34.78534093028573)	(140, 34.68820198106378)	(145, 34.74813720240424)	(150, 34.53734868062868)
8R_S7_R2	(1, 20.396804962163817)	(2, 35.9411336493371)	(3, 35.826555710598996)	(4, 35.748325194541714)	(5, 35.70321295992613)	(6, 35.81054768403474)	(7, 35.735801886923085)	(8, 35.70369642116041)	(9, 35.814613980733554)	(10, 35.860933681541475)	(15, 35.84373622956417)	(20, 35.81593269839813)	(25, 35.69552975939714)	(30, 35.681615821983485)	(35, 35.62884550186512)	(40, 35.575620230184946)	(45, 35.51069304619446)	(50, 35.48281338470157)	(55, 35.44814015714231)	(60, 35.42005788977017)	(65, 35.38045796977063)	(70, 35.248240691209084)	(75, 35.24888381316017)	(80, 35.22643982010341)	(85, 35.197684166775424)	(90, 35.13304542733563)	(95, 35.12180208317971)	(100, 35.01867389247771)	(105, 34.98745644488546)	(110, 34.94778665569215)	(115, 34.821767598549826)	(120, 34.78401397481514)	(125, 34.64050916112435)	(130, 34.67272504194447)	(135, 34.59515037187844)	(140, 34.5875508724204)	(145, 34.66398794563587)	(150, 34.480089536292894)
9R_S9_R1	(1, 19.960446362181596)	(2, 35.74968894459969)	(3, 35.488791807051086)	(4, 35.73123886273324)	(5, 35.78214254588878)	(6, 35.69634502951086)	(7, 35.76141540869249)	(8, 35.525102309876075)	(9, 35.69612993307905)	(10, 35.71382977342559)	(15, 35.73385562208299)	(20, 35.60122197024623)	(25, 35.11181362844496)	(30, 34.89482937826781)	(35, 34.63533947863699)	(40, 34.6254576250369)	(45, 34.544969965067686)	(50, 34.44954060198809)	(55, 34.36732132010281)	(60, 34.341219956687524)	(65, 34.31945872412031)	(70, 34.32004441716047)	(75, 34.25607463286551)	(80, 34.170319666634896)	(85, 34.19334662272654)	(90, 34.15697014042358)	(95, 34.09803835311688)	(100, 34.066437870133)	(105, 34.02092576609543)	(110, 34.078442839146206)	(115, 34.093074096365804)	(120, 34.09518154160348)	(125, 34.17643955509216)	(130, 34.1984927161216)	(135, 34.43560724514281)	(140, 34.62060414892794)	(145, 34.66811053487112)	(150, 34.68724165957117)
9R_S9_R2	(1, 19.38378766273621)	(2, 35.42507505196618)	(3, 35.32153949708229)	(4, 35.24261023228561)	(5, 35.1724183328914)	(6, 35.20790924414001)	(7, 35.06980620924062)	(8, 35.05092593451055)	(9, 35.076787571876515)	(10, 35.05273126111409)	(15, 34.90400913788979)	(20, 34.70110496520444)	(25, 34.392983574128934)	(30, 34.2935472561886)	(35, 34.226152841416805)	(40, 34.074488308331766)	(45, 34.068437368409775)	(50, 34.013037500189725)	(55, 33.84173027275317)	(60, 33.74154521713688)	(65, 33.662115534584835)	(70, 33.5890618373974)	(75, 33.5978139054769)	(80, 33.494051517100026)	(85, 33.465874175910905)	(90, 33.426767058549764)	(95, 33.43721010765249)	(100, 33.407828546353116)	(105, 33.39087593098185)	(110, 33.36015883428767)	(115, 33.45187303398157)	(120, 33.42403479222103)	(125, 33.32914119156009)	(130, 33.393413865598255)	(135, 33.4782664045257)	(140, 33.76780713053565)	(145, 34.089870662056605)	(150, 34.10202217652332)
