Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
22R_S22_R2 - polyg	(1, 0.7583542789769235)	(2, 2.6473221491784327)	(3, 2.77294588153672)	(4, 2.804928300229692)	(5, 2.9620331594519076)	(6, 3.0098563999426524)	(7, 3.1067059813138456)	(8, 3.2176919922640645)	(9, 3.3652723067344548)	(10, 3.6261044712223396)	(15, 3.9313310400903125)	(20, 4.068283967784982)	(25, 4.163268743552134)	(30, 4.267056203837288)	(35, 4.381370792532356)	(40, 4.435811085166473)	(45, 4.482792155384426)	(50, 4.537272551364867)	(55, 4.597808552640154)	(60, 4.647356237022807)	(65, 4.693394878602158)	(70, 4.746130779017529)	(75, 4.822066465281029)	(80, 4.909952948748925)	(85, 4.996756641866089)	(90, 5.116044045505268)	(95, 5.240404522454365)	(100, 5.38365367552182)	(105, 5.575808859430753)	(110, 5.853684946106116)	(115, 6.420726211446899)	(120, 6.845761527456254)	(125, 7.305566444728065)	(130, 7.825606588177735)	(135, 8.31204012740833)	(140, 8.619612742036228)
23R_S94_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.007216612790424023)	(4, 0.008977663351909748)	(5, 0.03730225280237946)	(6, 0.03938349437504441)	(7, 0.04102139454761505)	(8, 0.044026264037143145)	(9, 0.04455581070947801)	(10, 0.04983157337060028)	(15, 0.07025483386827809)	(20, 0.07794434415213605)	(25, 0.08250090854199421)	(30, 0.08714121519631465)	(35, 0.08869537310442303)	(40, 0.08917812262897015)	(45, 0.08944412746902675)	(50, 0.08955003680349373)	(55, 0.089658409145739)	(60, 0.0897790965268758)	(65, 0.08997860015691822)	(70, 0.0902273639425267)	(75, 0.09071750249040873)	(80, 0.09131601338053605)	(85, 0.09213619497071053)	(90, 0.09322238140094158)	(95, 0.09480363239461129)	(100, 0.0972961962662526)	(105, 0.101576903784941)	(110, 0.10715561640279439)	(115, 0.11382051545087882)	(120, 0.1211159444902085)	(125, 0.12994829038319847)	(130, 0.13969441216193831)	(135, 0.1488666531283339)	(140, 0.1532852890826072)
23R_S94_R2 - polya	(1, 0.00012315038891508572)	(2, 0.0004802865167688343)	(3, 0.0006773271390329715)	(4, 0.00077584745016504)	(5, 0.0009852031113206858)	(6, 0.0011945587724763315)	(7, 0.0013053941224999085)	(8, 0.0015024347447640458)	(9, 0.0020812415726649486)	(10, 0.0032881153840327885)	(15, 0.0056895479678769605)	(20, 0.007985071217254159)	(25, 0.010637730594485103)	(30, 0.013310094033942465)	(35, 0.015970142434508318)	(40, 0.01949963258081467)	(45, 0.023361628777191758)	(50, 0.02910782592396966)	(55, 0.038265288843695434)	(60, 0.04679961079551087)	(65, 0.0557354030151895)	(70, 0.06217124233989187)	(75, 0.06715883309095284)	(80, 0.07177697267526856)	(85, 0.07635324112735314)	(90, 0.07949111303690953)	(95, 0.0822004215930414)	(100, 0.08535553455704592)	(105, 0.08836533006213061)	(110, 0.09155492513503131)	(115, 0.09437753204896508)	(120, 0.09708437759731867)	(125, 0.09993900361237036)	(130, 0.10252269877180883)	(135, 0.1054438259968747)	(140, 0.10736250905617173)
23R_S94_R2 - polyg	(1, 0.13152461536131155)	(2, 0.38025145585311015)	(3, 0.38882272292160014)	(4, 0.390805444183133)	(5, 0.3989210548126372)	(6, 0.40207370476886334)	(7, 0.4076031572311507)	(8, 0.41202425619320227)	(9, 0.4179231598222349)	(10, 0.43645975636173356)	(15, 0.4586292893742273)	(20, 0.4707349726045802)	(25, 0.48209190147032943)	(30, 0.495517756869852)	(35, 0.5142218379382753)	(40, 0.521598546234289)	(45, 0.5282634452823735)	(50, 0.5360071417373539)	(55, 0.5442434397479949)	(60, 0.5501891405248152)	(65, 0.5563737530561308)	(70, 0.5626987570308095)	(75, 0.5709128879714459)	(80, 0.5814250051692376)	(85, 0.5898386397399162)	(90, 0.6010157690378494)	(95, 0.6115155711967496)	(100, 0.6221730058534611)	(105, 0.636702288737663)	(110, 0.6557290238250436)	(115, 0.6962011676380975)	(120, 0.727658702982567)	(125, 0.759470911447112)	(130, 0.796206672460482)	(135, 0.8320311205958804)	(140, 0.8555996420264494)
24R_S23_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.01708301313981985)	(4, 0.022940046216329515)	(5, 0.146986222052778)	(6, 0.15298787322994223)	(7, 0.16039955088848842)	(8, 0.1725293940808896)	(9, 0.18154994810921776)	(10, 0.20306550603409987)	(15, 0.24807788986283152)	(20, 0.265782760835466)	(25, 0.2769508936585144)	(30, 0.2851579708706606)	(35, 0.28826364458221726)	(40, 0.28934104943209377)	(45, 0.2904003770193884)	(50, 0.29120300747802125)	(55, 0.29192971343381036)	(60, 0.2926817275572141)	(65, 0.293336124462676)	(70, 0.2941604476364069)	(75, 0.2951221580057598)	(80, 0.2961272538053089)	(85, 0.2972805831580291)	(90, 0.2986002233265019)	(95, 0.30051641316017486)	(100, 0.3046380290288298)	(105, 0.31325365237532515)	(110, 0.32701044920009015)	(115, 0.3474269095599976)	(120, 0.373414782247622)	(125, 0.4049126045701851)	(130, 0.4373215209268719)	(135, 0.4629008474801471)	(140, 0.47337119796753724)
24R_S23_R2 - polya	(1, 9.038631290909975e-05)	(2, 0.00027115893872729926)	(3, 0.00037962251421821893)	(4, 0.0006146269277818783)	(5, 0.001084635754909197)	(6, 0.0015546445820365158)	(7, 0.0019161898336729148)	(8, 0.0024042759233820535)	(9, 0.0030550573763275714)	(10, 0.005669029545658736)	(15, 0.011225980063310189)	(20, 0.01766871644747082)	(25, 0.02396683473097689)	(30, 0.03016372034402477)	(35, 0.03721385275093455)	(40, 0.043989210766600666)	(45, 0.05189258996737235)	(50, 0.062482250387802474)	(55, 0.07840831872238585)	(60, 0.09640965680136215)	(65, 0.11445438031053481)	(70, 0.12965374268932903)	(75, 0.14022532584717737)	(80, 0.14826609224357087)	(85, 0.15572838623734614)	(90, 0.16128533675499762)	(95, 0.1667482855072236)	(100, 0.17255108679598777)	(105, 0.1787443569565193)	(110, 0.18494124256956718)	(115, 0.19116705180274596)	(120, 0.19742178465605567)	(125, 0.20356805393387445)	(130, 0.2090780035688132)	(135, 0.21483380397486465)	(140, 0.21842756377613046)
24R_S23_R2 - polyg	(1, 0.10953013398324708)	(2, 0.5821601641849297)	(3, 0.5937296122372945)	(4, 0.597688532742713)	(5, 0.6167781220291149)	(6, 0.6242621087379884)	(7, 0.6351626980748257)	(8, 0.6476360092562815)	(9, 0.664249013568974)	(10, 0.703086204499756)	(15, 0.7478057366746622)	(20, 0.7714580270367154)	(25, 0.7869863955944988)	(30, 0.8046370347793879)	(35, 0.8242978655633753)	(40, 0.834388593536547)	(45, 0.8441069299005335)	(50, 0.8536553399962509)	(55, 0.8650476308753138)	(60, 0.8751998215412637)	(65, 0.8856810183862031)	(70, 0.8965309913878114)	(75, 0.9104324063132309)	(80, 0.9247098283003522)	(85, 0.9381629271137427)	(90, 0.9535466775708714)	(95, 0.9713780893815788)	(100, 0.9913968499646859)	(105, 1.0153962237683103)	(110, 1.0550975078505034)	(115, 1.1278837979099432)	(120, 1.1799643914081663)	(125, 1.2343697208744115)	(130, 1.304458883356644)	(135, 1.3830624365149133)	(140, 1.4428186357053776)
25R_S24_R1 - nextera_transposase_sequence	(1, 0.0)	(2, 0.0009483111706991718)	(3, 0.001038626520289569)	(4, 0.001038626520289569)	(5, 0.001038626520289569)	(6, 0.001038626520289569)	(7, 0.001038626520289569)	(8, 0.001038626520289569)	(9, 0.001038626520289569)	(10, 0.001038626520289569)	(15, 0.001038626520289569)	(20, 0.0010566895902076484)	(25, 0.0011740995446751648)	(30, 0.0015624555479138735)	(35, 0.0026372082080396014)	(40, 0.0038835600323870846)	(45, 0.005265384881120163)	(50, 0.00707169187292811)	(55, 0.008887030399695095)	(60, 0.011018472650028473)	(65, 0.012355139823966353)	(70, 0.013538270903600557)	(75, 0.01576906003848337)	(80, 0.018334015966850657)	(85, 0.022551742792722207)	(90, 0.028440303586016114)	(95, 0.03606291909144564)	(100, 0.047397495465040504)	(105, 0.06101705018327243)	(110, 0.0779240836265948)	(115, 0.09778442900152318)	(120, 0.12085096928691064)	(125, 0.14946287203714853)	(130, 0.17799349097275502)	(135, 0.2794085970278121)	(140, 0.40474823918936553)
25R_S24_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.011560364747570856)	(4, 0.014540771284053967)	(5, 0.06412389820918209)	(6, 0.06656241264812282)	(7, 0.06990408058296751)	(8, 0.07460047876166818)	(9, 0.07861951181844086)	(10, 0.09111915620175184)	(15, 0.12140189291941206)	(20, 0.13613232643760584)	(25, 0.14603992028767246)	(30, 0.15384316649228277)	(35, 0.1565706900499128)	(40, 0.15733837052143115)	(45, 0.15806089331815434)	(50, 0.15861181695065577)	(55, 0.1588285737896727)	(60, 0.15924402439778854)	(65, 0.15979494803028998)	(70, 0.16061681771156258)	(75, 0.16164641269689312)	(80, 0.16306436368546234)	(85, 0.1648526076073522)	(90, 0.1671014598121531)	(95, 0.16952191118117574)	(100, 0.17448925540864763)	(105, 0.18265376301161954)	(110, 0.1938348032909107)	(115, 0.208222038480661)	(120, 0.22766693324747353)	(125, 0.2517630685181916)	(130, 0.2782886866928912)	(135, 0.29943151003200325)	(140, 0.30797534210325483)
25R_S24_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 9.031534959039731e-05)	(3, 9.031534959039731e-05)	(4, 9.031534959039731e-05)	(5, 9.031534959039731e-05)	(6, 9.031534959039731e-05)	(7, 9.031534959039731e-05)	(8, 9.031534959039731e-05)	(9, 9.031534959039731e-05)	(10, 9.031534959039731e-05)	(15, 9.934688454943704e-05)	(20, 0.00018966223413983437)	(25, 0.0006141443772147017)	(30, 0.001472140198323476)	(35, 0.0027817127673842373)	(40, 0.00402806459173172)	(45, 0.0055002047900551965)	(50, 0.006493673635549567)	(55, 0.007523268620880095)	(60, 0.008598021281005824)	(65, 0.009501174776909798)	(70, 0.010810747345970559)	(75, 0.012544802058106186)	(80, 0.014929127287292676)	(85, 0.018026943778243303)	(90, 0.02287687805124764)	(95, 0.029496993176223764)	(100, 0.039232987862068594)	(105, 0.04905026636254478)	(110, 0.06194729828405352)	(115, 0.07827631348999735)	(120, 0.0951110946536474)	(125, 0.11630810720251365)	(130, 0.13814635873347172)	(135, 0.1730261467452832)	(140, 0.20339016727757475)
25R_S24_R2 - polya	(1, 0.00022578837397599328)	(2, 0.00027094604877119194)	(3, 0.0004064190731567879)	(4, 0.0007676804715183772)	(5, 0.001174099544675165)	(6, 0.0017611493170127475)	(7, 0.0025288297885311247)	(8, 0.0032061949104591047)	(9, 0.004651240503905462)	(10, 0.007965813833873042)	(15, 0.01566068161897489)	(20, 0.024592869693465188)	(25, 0.033561183907791635)	(30, 0.04457965655782011)	(35, 0.05423436742903359)	(40, 0.06346459615717219)	(45, 0.07332703233244357)	(50, 0.0842461580979226)	(55, 0.097287694578776)	(60, 0.11009441115069432)	(65, 0.1237320289388443)	(70, 0.13702644839855077)	(75, 0.14781010113964427)	(80, 0.15533336976052434)	(85, 0.16197154795541854)	(90, 0.16894389294379722)	(95, 0.17550981885901912)	(100, 0.18263569994170145)	(105, 0.18942741423089932)	(110, 0.19763707950866644)	(115, 0.20535001036368636)	(120, 0.21191593627890826)	(125, 0.21990884471765842)	(130, 0.22694441045075037)	(135, 0.23228204761154286)	(140, 0.23436833218708103)
25R_S24_R2 - polyg	(1, 0.497592418568294)	(2, 2.0723760117012566)	(3, 2.088542459277938)	(4, 2.0954967411963983)	(5, 2.1217333502524087)	(6, 2.1349193912926068)	(7, 2.15614349844635)	(8, 2.1828316842503126)	(9, 2.223880010639148)	(10, 2.3225856562064933)	(15, 2.422284770619333)	(20, 2.476808147167056)	(25, 2.521423929864712)	(30, 2.5669428660582723)	(35, 2.6117483109900688)	(40, 2.6477841354766367)	(45, 2.6831606579111957)	(50, 2.7180856035978023)	(55, 2.756424469498926)	(60, 2.7920087172375423)	(65, 2.8223908008397522)	(70, 2.855997142422339)	(75, 2.8991136903167947)	(80, 2.952426841180006)	(85, 2.992246878814412)	(90, 3.0372961751901024)	(95, 3.080945583647142)	(100, 3.1274850832910728)	(105, 3.175081272525213)	(110, 3.226750684025879)	(115, 3.3159732178862327)	(120, 3.3912781563747054)	(125, 3.4707285694093786)	(130, 3.5588853821445654)	(135, 3.6439443783888015)	(140, 3.6904206572880196)
26R_S25_R1 - nextera_transposase_sequence	(1, 0.0)	(2, 0.00109463124892896)	(3, 0.00109463124892896)	(4, 0.00109463124892896)	(5, 0.00109463124892896)	(6, 0.00109463124892896)	(7, 0.00109463124892896)	(8, 0.00109463124892896)	(9, 0.00109463124892896)	(10, 0.00109463124892896)	(15, 0.00109463124892896)	(20, 0.001124827973037345)	(25, 0.001207868964335404)	(30, 0.0017061149121237584)	(35, 0.002876237971323681)	(40, 0.004446467624959706)	(45, 0.005088148012262889)	(50, 0.006748967838224071)	(55, 0.00884009098272974)	(60, 0.011278476454481837)	(65, 0.012493894599844336)	(70, 0.013407345504122986)	(75, 0.015158755502409322)	(80, 0.01740841144848401)	(85, 0.021907723340633393)	(90, 0.027743240274578813)	(95, 0.03409210151836678)	(100, 0.04219237276044108)	(105, 0.051832676932043034)	(110, 0.061427686017482386)	(115, 0.07313646579050871)	(120, 0.08766863926766906)	(125, 0.10466184575966278)	(130, 0.11994893733953271)	(135, 0.16898841729155012)	(140, 0.22711711120019146)
26R_S25_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.012795861840928187)	(4, 0.015211599769598995)	(5, 0.07103779346497595)	(6, 0.07269861329093713)	(7, 0.07605799884799498)	(8, 0.07877570401774964)	(9, 0.082097343669672)	(10, 0.09519517275168403)	(15, 0.12867579060685602)	(20, 0.14643146438258645)	(25, 0.1588725147152411)	(30, 0.16787113849953988)	(35, 0.17103424534989323)	(40, 0.17200054052136154)	(45, 0.17256672909839377)	(50, 0.17292908978769436)	(55, 0.17342733573548272)	(60, 0.1738727374160814)	(65, 0.17421245056230075)	(70, 0.17483903258754974)	(75, 0.17576003267285548)	(80, 0.17644700814632122)	(85, 0.1775944836624399)	(90, 0.17911941822991334)	(95, 0.18064435279738678)	(100, 0.18418491869909492)	(105, 0.19057907502904547)	(110, 0.20159333014757896)	(115, 0.2186620284498436)	(120, 0.2440423750629413)	(125, 0.2762924764106966)	(130, 0.31124518456615236)	(135, 0.3401057036327414)	(140, 0.35133888500106064)
26R_S25_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 0.00018872952567740688)	(3, 0.00018872952567740688)	(4, 0.00018872952567740688)	(5, 0.00018872952567740688)	(6, 0.00018872952567740688)	(7, 0.00018872952567740688)	(8, 0.00018872952567740688)	(9, 0.00018872952567740688)	(10, 0.00018872952567740688)	(15, 0.00018872952567740688)	(20, 0.00020382788773159942)	(25, 0.0004454016805986802)	(30, 0.0012758115935792703)	(35, 0.002362893661481134)	(40, 0.0034877216345184795)	(45, 0.004235090556201011)	(50, 0.005073049650208697)	(55, 0.006394156329950546)	(60, 0.007330254777310484)	(65, 0.008213508957480747)	(70, 0.00924019757716584)	(75, 0.010583951799988977)	(80, 0.012743017573738514)	(85, 0.01596651787230862)	(90, 0.02093387898813797)	(95, 0.028113150144906528)	(100, 0.036145478757736965)	(105, 0.04447977461165126)	(110, 0.054271062403795124)	(115, 0.06481726829864862)	(120, 0.07616368738237433)	(125, 0.09154136913456944)	(130, 0.10479018183712338)	(135, 0.2575629582824707)	(140, 0.45227143533333786)
26R_S25_R2 - polya	(1, 7.549181027096275e-05)	(2, 0.00026422133594836963)	(3, 0.00041520495649029513)	(4, 0.0007926640078451089)	(5, 0.001207868964335404)	(6, 0.0020382788773159943)	(7, 0.0027554510748901404)	(8, 0.0035481150827352493)	(9, 0.004605000426528728)	(10, 0.00908166477559682)	(15, 0.017710378689567863)	(20, 0.027562059929928506)	(25, 0.03773080677342718)	(30, 0.04879035697812323)	(35, 0.059887653087954754)	(40, 0.06939207200106896)	(45, 0.08021004841289793)	(50, 0.09215285279776424)	(55, 0.10691905088676454)	(60, 0.12114925712284104)	(65, 0.13606643883238329)	(70, 0.15006262045661975)	(75, 0.16198277729840477)	(80, 0.1710644420740016)	(85, 0.1791496149540217)	(90, 0.1885105994276211)	(95, 0.19772814946170564)	(100, 0.20560949445399418)	(105, 0.21365692142887882)	(110, 0.2213419877144628)	(115, 0.2289817589138842)	(120, 0.23680271045795598)	(125, 0.24456326855381091)	(130, 0.25160665445209174)	(135, 0.25767619599787717)	(140, 0.25988055685778927)
26R_S25_R2 - polyg	(1, 0.4651805348896725)	(2, 1.2233447854409514)	(3, 1.2384808934002796)	(4, 1.2432368774473501)	(5, 1.2624872890664456)	(6, 1.2714330685835546)	(7, 1.2865691765428828)	(8, 1.3007993827789592)	(9, 1.3219370896548288)	(10, 1.3829420215347938)	(15, 1.4486878390997753)	(20, 1.4808247027321242)	(25, 1.5080470495158331)	(30, 1.5346352650932664)	(35, 1.5644318826072154)	(40, 1.5843541713377225)	(45, 1.6020947467513984)	(50, 1.6218132075941738)	(55, 1.6445135949426526)	(60, 1.6636356704842874)	(65, 1.6802665162869808)	(70, 1.698565731096662)	(75, 1.721281216807195)	(80, 1.7460425305760705)	(85, 1.7683352621490858)	(90, 1.7935948218657498)	(95, 1.8193073324440399)	(100, 1.8451557282808175)	(105, 1.8752920589409858)	(110, 1.916095382392441)	(115, 2.0093051205339987)	(120, 2.074016700298268)	(125, 2.139151034200055)	(130, 2.2142200903335003)	(135, 2.290512113793335)	(140, 2.332923412803562)
27R_S26_R1 - nextera_transposase_sequence	(1, 3.79650577201755e-05)	(2, 0.0009111613852842122)	(3, 0.0009111613852842122)	(4, 0.0009111613852842122)	(5, 0.0009111613852842122)	(6, 0.0009111613852842122)	(7, 0.0009111613852842122)	(8, 0.0009111613852842122)	(9, 0.0009111613852842122)	(10, 0.000911161385284212)	(15, 0.000911161385284212)	(20, 0.0009263474083722823)	(25, 0.0011009866738850896)	(30, 0.0016400904935115815)	(35, 0.0034472272409919362)	(40, 0.005899769969715273)	(45, 0.008003034167412996)	(50, 0.010652995196281247)	(55, 0.013310549236693534)	(60, 0.015846615092401255)	(65, 0.016977973812462487)	(70, 0.01777524002458617)	(75, 0.018929377779279506)	(80, 0.020288526845661792)	(85, 0.022824592701369516)	(90, 0.026613505461843028)	(95, 0.03036445316459637)	(100, 0.03632496722666393)	(105, 0.04283977113144603)	(110, 0.05179193174186343)	(115, 0.061495800495140286)	(120, 0.07210323762215731)	(125, 0.08472282280834367)	(130, 0.0971070246366649)	(135, 0.144069801036522)	(140, 0.20273340822573718)
27R_S26_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.017957472301643015)	(4, 0.024031881536871094)	(5, 0.11700830789358091)	(6, 0.11974179204943354)	(7, 0.12437352909129495)	(8, 0.1284737553250739)	(9, 0.13227026109709145)	(10, 0.1494076881519787)	(15, 0.19675011512903756)	(20, 0.21984046323444825)	(25, 0.23455571960678828)	(30, 0.245307423953142)	(35, 0.25012898628360436)	(40, 0.25150332137307463)	(45, 0.2530295166934257)	(50, 0.2540697592749585)	(55, 0.25496573463715466)	(60, 0.2558237449416306)	(65, 0.2569930687194121)	(70, 0.25848889199358693)	(75, 0.2606225282374608)	(80, 0.2620652004308274)	(85, 0.26331045432404926)	(90, 0.2650872190253534)	(95, 0.2676080988579731)	(100, 0.2715260928146952)	(105, 0.2793165226588752)	(110, 0.294844231266427)	(115, 0.3165450582592793)	(120, 0.35039470372258785)	(125, 0.3918677327761075)	(130, 0.4350795614732112)	(135, 0.4716702841039164)	(140, 0.4889519783781403)
27R_S26_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 0.00018982528860087754)	(3, 0.00018982528860087754)	(4, 0.00018982528860087754)	(5, 0.00018982528860087754)	(6, 0.00018982528860087754)	(7, 0.00018982528860087754)	(8, 0.00018982528860087754)	(9, 0.00018982528860087754)	(10, 0.00018982528860087754)	(15, 0.00018982528860087754)	(20, 0.00018982528860087754)	(25, 0.0003872435887457901)	(30, 0.0013439630432942132)	(35, 0.002498100797987548)	(40, 0.0036674245757689536)	(45, 0.004555806926421061)	(50, 0.005816246842730887)	(55, 0.006803338343455451)	(60, 0.007699313705651592)	(65, 0.008314347640718436)	(70, 0.009073648795121944)	(75, 0.010250565584447386)	(80, 0.011852691020238794)	(85, 0.014024292321832832)	(90, 0.017220950181871607)	(95, 0.021025048965433193)	(100, 0.027266504454630046)	(105, 0.03413817990198181)	(110, 0.04318145665092762)	(115, 0.05318145285442185)	(120, 0.06343201843886923)	(125, 0.07643884721380137)	(130, 0.08915714155006016)	(135, 0.17488224188221646)	(140, 0.3042519725694865)
27R_S26_R2 - polya	(1, 0.00022779034632105304)	(2, 0.0005315108080824571)	(3, 0.0007213360966833346)	(4, 0.0011389517316052651)	(5, 0.0014426721933666691)	(6, 0.0019741830014491264)	(7, 0.0023917986363710566)	(8, 0.0028094142712929873)	(9, 0.003834470829737726)	(10, 0.0070083496551443985)	(15, 0.014085036414185112)	(20, 0.02251327922806407)	(25, 0.03150340489620164)	(30, 0.04077447199146849)	(35, 0.05065298001025816)	(40, 0.06073649934073677)	(45, 0.07262715541869574)	(50, 0.088906572169107)	(55, 0.10857247206815793)	(60, 0.12867117362521882)	(65, 0.15067572107983254)	(70, 0.1705845973482926)	(75, 0.18708421143348083)	(80, 0.19962786650422684)	(85, 0.21030364073514018)	(90, 0.2188078136644595)	(95, 0.22653749941628726)	(100, 0.23468480080303689)	(105, 0.2434091710671332)	(110, 0.25324212101665866)	(115, 0.26249800208883745)	(120, 0.27214871976130606)	(125, 0.2822550181264168)	(130, 0.2916551664179322)	(135, 0.2999239559893865)	(140, 0.30539092430109177)
27R_S26_R2 - polyg	(1, 0.36078194351482784)	(2, 1.361313074672333)	(3, 1.379650197551178)	(4, 1.3847754803434016)	(5, 1.409984278669598)	(6, 1.4178050805599542)	(7, 1.4315484314546578)	(8, 1.4467724196004481)	(9, 1.4671976206539026)	(10, 1.5303486976656424)	(15, 1.5990730451507043)	(20, 1.6339401541609135)	(25, 1.665443559057115)	(30, 1.6986933566084446)	(35, 1.7352461141814295)	(40, 1.7550866533459935)	(45, 1.7751322038222461)	(50, 1.7951549752638667)	(55, 1.8156788854673933)	(60, 1.83435769386572)	(65, 1.852117747867218)	(70, 1.8701967083535656)	(75, 1.894137473751908)	(80, 1.920659863075223)	(85, 1.9435679789035767)	(90, 1.9700144381114508)	(95, 1.996415339250061)	(100, 2.024061494281893)	(105, 2.0553674808779494)	(110, 2.09872357679439)	(115, 2.2150485136490077)	(120, 2.3031957846637114)	(125, 2.3908722889626843)	(130, 2.4896877411967573)	(135, 2.5917454093601333)	(140, 2.6591865378942527)
28R_S27_R1 - nextera_transposase_sequence	(1, 0.0)	(2, 0.0002246565002111771)	(3, 0.0002246565002111771)	(4, 0.0002246565002111771)	(5, 0.0002246565002111771)	(6, 0.0002246565002111771)	(7, 0.0002246565002111771)	(8, 0.0002246565002111771)	(9, 0.0002246565002111771)	(10, 0.000254610700239334)	(15, 0.0002808206252639714)	(20, 0.00028830917527101064)	(25, 0.000520454225489227)	(30, 0.001531408476439524)	(35, 0.0033848246031817353)	(40, 0.005650110980311105)	(45, 0.007997771407517906)	(50, 0.010248080684633195)	(55, 0.012535832711783684)	(60, 0.014752443513867296)	(65, 0.01578211913983519)	(70, 0.01646732146547928)	(75, 0.017425855866380305)	(80, 0.018463020042355237)	(85, 0.020125478143917953)	(90, 0.022315879020976925)	(95, 0.024974314273475857)	(100, 0.028497677051787813)	(105, 0.033215463556222534)	(110, 0.040131139487723275)	(115, 0.047376311619533734)	(120, 0.055965678477607736)	(125, 0.06667804926267736)	(130, 0.07658165664698677)	(135, 0.10530024592398224)	(140, 0.14256327075900949)
28R_S27_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.020630955269393098)	(4, 0.02697750140035885)	(5, 0.20780726269533883)	(6, 0.2169058509538915)	(7, 0.2265099163379193)	(8, 0.24453860047986628)	(9, 0.25710064311667463)	(10, 0.28664297289444435)	(15, 0.34743127757658543)	(20, 0.3685190343964079)	(25, 0.38159029843369485)	(30, 0.3907225851672792)	(35, 0.39396138304532374)	(40, 0.39530932204659075)	(45, 0.3963389976725587)	(50, 0.39692310457310775)	(55, 0.39751844429866734)	(60, 0.39843579167452964)	(65, 0.3991696695752195)	(70, 0.39981368487582486)	(75, 0.40083212767678217)	(80, 0.4019366888028205)	(85, 0.4032509293290558)	(90, 0.40483101338054117)	(95, 0.4071487196077198)	(100, 0.4125629412628092)	(105, 0.42317421662278376)	(110, 0.43995231291355513)	(115, 0.46385950881102794)	(120, 0.49653954104174713)	(125, 0.5351842033530732)	(130, 0.5771949688925633)	(135, 0.6132560814514607)	(140, 0.6277464257150817)
28R_S27_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 3.744275003519619e-05)	(3, 3.744275003519619e-05)	(4, 3.744275003519619e-05)	(5, 3.744275003519619e-05)	(6, 3.744275003519619e-05)	(7, 3.744275003519619e-05)	(8, 3.744275003519619e-05)	(9, 3.744275003519619e-05)	(10, 5.2419850049274664e-05)	(15, 7.488550007039237e-05)	(20, 7.488550007039237e-05)	(25, 0.0003519618503308441)	(30, 0.001415335951330416)	(35, 0.00264720242748837)	(40, 0.003860347528628727)	(45, 0.004777694904491033)	(50, 0.0058298361804800455)	(55, 0.006653576681254362)	(60, 0.007522248482070913)	(65, 0.00805019125756718)	(70, 0.008492015707982494)	(75, 0.009169729483619545)	(80, 0.010030912734429059)	(85, 0.011547344110854504)	(90, 0.013232267862438332)	(95, 0.015164313764254455)	(100, 0.018197176517105347)	(105, 0.022473138571124752)	(110, 0.02805959687637602)	(115, 0.03411034528206373)	(120, 0.04031460896289574)	(125, 0.04840973152050515)	(130, 0.05568111357734025)	(135, 0.07740914142276459)	(140, 0.1039597954727222)
28R_S27_R2 - polya	(1, 0.00011232825010558856)	(2, 0.00037442750035196183)	(3, 0.0004305916254047561)	(4, 0.0006552481256159332)	(5, 0.0009360687508799047)	(6, 0.0012543321261790721)	(7, 0.001628759626531034)	(8, 0.0019657443768477997)	(9, 0.00245250012730535)	(10, 0.004365824654103875)	(15, 0.008600599683084565)	(20, 0.013265966337470009)	(25, 0.01795005436687305)	(30, 0.022529302696177544)	(35, 0.027632749525974783)	(40, 0.03417399795712356)	(45, 0.04229158616475409)	(50, 0.05244980424930281)	(55, 0.06783503023876494)	(60, 0.08493138990483551)	(65, 0.10282902442165928)	(70, 0.11990291843770873)	(75, 0.1295519151217788)	(80, 0.1363290528781493)	(85, 0.14272801885916434)	(90, 0.14719119466335973)	(95, 0.15139227121730875)	(100, 0.15630101574692296)	(105, 0.16162911907693137)	(110, 0.16700215370698204)	(115, 0.17238267688703973)	(120, 0.1774524252418053)	(125, 0.1825708491716166)	(130, 0.18732607842608653)	(135, 0.19191281530539805)	(140, 0.1952077773084953)
