Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
31R_S30_R2	(1, 19.194449762552942)	(2, 35.365933234649994)	(3, 35.14342269312127)	(4, 35.07881374531293)	(5, 34.999152942055446)	(6, 35.05365369618917)	(7, 35.00107026284946)	(8, 34.953503803355545)	(9, 34.989758256947134)	(10, 35.061822295274865)	(15, 35.02812176341214)	(20, 35.00172091915593)	(25, 34.895563221331486)	(30, 34.891913446640515)	(35, 34.865978936420326)	(40, 34.79877857497604)	(45, 34.73443184389388)	(50, 34.77362868627109)	(55, 34.735504750829435)	(60, 34.752861322594576)	(65, 34.736534439185576)	(70, 34.62754497961159)	(75, 34.64278227274964)	(80, 34.6277733489916)	(85, 34.63052124703386)	(90, 34.578347472113265)	(95, 34.47611037270833)	(100, 34.364627829198994)	(105, 34.400215720690184)	(110, 34.39532079858331)	(115, 34.342124219455485)	(120, 34.34953484654164)	(125, 34.25811562501091)	(130, 34.43228554245616)	(135, 34.36987503940395)	(140, 34.31906358343735)	(145, 34.630006105367755)	(150, 36.1598002730117)
32R_S31_R1	(1, 19.67560715036209)	(2, 35.55774166376769)	(3, 35.207287040454325)	(4, 35.563996023260046)	(5, 35.6757865627864)	(6, 35.70986750675004)	(7, 35.74531876608046)	(8, 35.58626117575177)	(9, 35.71388980616042)	(10, 35.81693730983784)	(15, 35.815229289431436)	(20, 35.80910157815831)	(25, 35.60400708234364)	(30, 35.5214543037071)	(35, 35.49026325564116)	(40, 35.46266824410587)	(45, 35.40977367832939)	(50, 35.35753405731869)	(55, 35.293414002083026)	(60, 35.26671517202136)	(65, 35.305401156520546)	(70, 35.34189850929514)	(75, 35.270288218314974)	(80, 35.184331662133296)	(85, 35.19619495449757)	(90, 35.15264677892469)	(95, 35.12529473040537)	(100, 35.079829243580086)	(105, 35.06973713510774)	(110, 35.031823161293765)	(115, 34.95464710156904)	(120, 34.94567779148366)	(125, 34.931517687727066)	(130, 34.940871721379665)	(135, 34.9353239560791)	(140, 34.9257902356662)	(145, 34.93158570657878)	(150, 34.90696822651778)
32R_S31_R2	(1, 19.77084406835331)	(2, 35.075134956639054)	(3, 34.795551772668915)	(4, 34.72177017904159)	(5, 34.70724483615372)	(6, 34.80244855578296)	(7, 34.703065374285046)	(8, 34.654538551597845)	(9, 34.75528639767753)	(10, 34.78237696740027)	(15, 34.68938369360031)	(20, 34.67747643004593)	(25, 34.53906503714439)	(30, 34.47947227123249)	(35, 34.45910736476859)	(40, 34.37741691072144)	(45, 34.318583147672285)	(50, 34.324469916298355)	(55, 34.2319299541569)	(60, 34.249215685949125)	(65, 34.17755677816882)	(70, 34.025491089407225)	(75, 34.06757548509565)	(80, 34.05386453266844)	(85, 34.0584947182562)	(90, 33.98968590456891)	(95, 33.94088077356678)	(100, 33.906188606989)	(105, 33.83037653258907)	(110, 33.85301111286472)	(115, 33.764277979891965)	(120, 33.727388227179894)	(125, 33.62540884550987)	(130, 33.678155801727655)	(135, 33.666991178447105)	(140, 33.68580096215728)	(145, 33.74323058707239)	(150, 33.682932552987985)
3R_S2_R1	(1, 19.688141281218584)	(2, 35.67460831525443)	(3, 35.47532642251614)	(4, 35.79072400239369)	(5, 35.87623905428422)	(6, 35.905901665634644)	(7, 35.95705225581606)	(8, 35.87091027074545)	(9, 35.90143695698335)	(10, 35.990795664627875)	(15, 35.99131743578092)	(20, 35.98912890144141)	(25, 35.81650958505993)	(30, 35.67192676868912)	(35, 35.57516775760887)	(40, 35.547643876725026)	(45, 35.38881889657205)	(50, 35.21777235610027)	(55, 35.030104341000076)	(60, 34.96616821168381)	(65, 34.96933263780927)	(70, 34.917306205691624)	(75, 34.85800968952001)	(80, 34.81585951236424)	(85, 34.876559374617955)	(90, 34.78040665243548)	(95, 34.6932621935209)	(100, 34.64305013180642)	(105, 34.68217642162135)	(110, 34.72159228878097)	(115, 34.64996726213029)	(120, 34.578245103658396)	(125, 34.49027976507007)	(130, 34.469043565170686)	(135, 34.460042988286276)	(140, 34.244773360268184)	(145, 34.3713372206181)	(150, 34.30762923366794)
3R_S2_R2	(1, 19.08647074633559)	(2, 35.221709528879465)	(3, 35.04033606707086)	(4, 34.92748779767076)	(5, 34.927177746396474)	(6, 34.96827201356623)	(7, 34.892449330820845)	(8, 34.86676868066352)	(9, 34.95237906441137)	(10, 35.00536952974072)	(15, 35.01402892920941)	(20, 34.99708373611786)	(25, 34.8964434801138)	(30, 34.88555441565346)	(35, 34.833994677136445)	(40, 34.7545619973767)	(45, 34.729864981235394)	(50, 34.71836173059735)	(55, 34.71035684392401)	(60, 34.710220090183306)	(65, 34.635712959123545)	(70, 34.44663630400774)	(75, 34.60175622710274)	(80, 34.572870178116126)	(85, 34.58326020654592)	(90, 34.44899602614935)	(95, 34.43565802869743)	(100, 34.392831182582384)	(105, 34.350351168922316)	(110, 34.186041690486896)	(115, 34.07650404841797)	(120, 34.20960223102405)	(125, 34.13293363809481)	(130, 34.155238083431996)	(135, 34.063479342819264)	(140, 34.03496837947228)	(145, 34.174269005847954)	(150, 33.93240085327221)
4R_S3_R1	(1, 20.46178906130875)	(2, 35.38283611120885)	(3, 35.03805063904821)	(4, 35.33158323265734)	(5, 35.40547892450669)	(6, 35.44097845338213)	(7, 35.469585097606846)	(8, 35.39392562096563)	(9, 35.44033529993627)	(10, 35.518485872127805)	(15, 35.507582955065274)	(20, 35.50986624754175)	(25, 35.250966128513525)	(30, 35.089396667475256)	(35, 35.019340937797026)	(40, 35.019095411516254)	(45, 34.932035886108736)	(50, 34.84646179732721)	(55, 34.73417533629124)	(60, 34.68611916974608)	(65, 34.679216655212755)	(70, 34.71149276881257)	(75, 34.6381846300502)	(80, 34.549041696405894)	(85, 34.59956747437239)	(90, 34.51921683287905)	(95, 34.46659216649082)	(100, 34.40113340114956)	(105, 34.408449255266554)	(110, 34.39905923148547)	(115, 34.330028191269676)	(120, 34.29231093277433)	(125, 34.27700186346267)	(130, 34.284263540245185)	(135, 34.265948666144205)	(140, 34.18007980893824)	(145, 34.22360786935858)	(150, 34.16445023660494)
4R_S3_R2	(1, 19.141276767108078)	(2, 34.28060941232587)	(3, 34.101328923138276)	(4, 33.95919787622522)	(5, 33.93311790625208)	(6, 34.029728741726)	(7, 33.88722138162653)	(8, 33.70841788162067)	(9, 33.76524654867049)	(10, 33.868024228704584)	(15, 33.80907168912816)	(20, 33.77969335851211)	(25, 33.628497375537584)	(30, 33.61526971222672)	(35, 33.534899413825926)	(40, 33.43097159692018)	(45, 33.3730540564686)	(50, 33.365156929095235)	(55, 33.30459840926998)	(60, 33.32307098755955)	(65, 33.2505603537121)	(70, 33.08101646911876)	(75, 33.167197988881085)	(80, 33.16530457531002)	(85, 33.13468449029076)	(90, 33.058748579786695)	(95, 33.03409646305527)	(100, 32.98135647204537)	(105, 32.93749563845703)	(110, 32.872063748734874)	(115, 32.79265101815902)	(120, 32.82095138654539)	(125, 32.76335974472776)	(130, 32.81278196808964)	(135, 32.782636134429865)	(140, 32.82467610225107)	(145, 32.886091160269274)	(150, 32.79921610377911)
5R_S4_R1	(1, 20.035094239447837)	(2, 35.25943219566793)	(3, 34.86774621714893)	(4, 35.14161746030607)	(5, 35.168823136914455)	(6, 35.17379232165534)	(7, 35.2321210512344)	(8, 35.15386249004513)	(9, 35.19867411876969)	(10, 35.267364237080194)	(15, 35.235119781315696)	(20, 35.192860043478575)	(25, 34.80675961791502)	(30, 34.62190992679489)	(35, 34.547716649641906)	(40, 34.54392128205317)	(45, 34.48406633197958)	(50, 34.4034370168507)	(55, 34.33639690313352)	(60, 34.2989427916968)	(65, 34.27165046504583)	(70, 34.334998320593556)	(75, 34.262435236317174)	(80, 34.13757071880805)	(85, 34.17246887784453)	(90, 34.09961718877153)	(95, 34.07928212997366)	(100, 34.0303958215833)	(105, 34.021757145989305)	(110, 33.99759324331778)	(115, 33.97436118222809)	(120, 33.97609534432073)	(125, 33.99579123064297)	(130, 34.083734379391316)	(135, 34.16844343583652)	(140, 34.22467494065587)	(145, 34.501608243739476)	(150, 36.142356349663004)
5R_S4_R2	(1, 19.244686789258065)	(2, 34.11171984301796)	(3, 33.91418649868345)	(4, 33.68629563994576)	(5, 33.635950896476515)	(6, 33.684199197870555)	(7, 33.54921616599344)	(8, 33.36046463240517)	(9, 33.40388078548418)	(10, 33.43427776063827)	(15, 33.31218476241041)	(20, 33.22502356883031)	(25, 33.0218792191899)	(30, 33.02122142763564)	(35, 32.88540761632774)	(40, 32.73928772217033)	(45, 32.64600926123866)	(50, 32.60248394532479)	(55, 32.5034914661742)	(60, 32.486268648305774)	(65, 32.40957707281892)	(70, 32.273380683588655)	(75, 32.30463414197569)	(80, 32.27802942438156)	(85, 32.24309886957916)	(90, 32.21190864050402)	(95, 32.204721157238204)	(100, 32.16142744334545)	(105, 32.165658148942086)	(110, 32.176297774267105)	(115, 32.17790836679685)	(120, 32.23151448781151)	(125, 32.21736129908733)	(130, 32.38377683022342)	(135, 32.50670376199905)	(140, 32.832219906051265)	(145, 33.44728768542383)	(150, 35.88497138333893)
6R_S5_R1	(1, 19.92468139229173)	(2, 35.787217624935245)	(3, 35.6088469036062)	(4, 35.8356097265184)	(5, 35.919091159534425)	(6, 35.94697551002686)	(7, 35.9578604624004)	(8, 35.878521827921894)	(9, 35.93173178561055)	(10, 35.99019525202649)	(15, 35.979197821250295)	(20, 35.96590261204421)	(25, 35.82220115292355)	(30, 35.713291682861595)	(35, 35.66330878110383)	(40, 35.65052900476775)	(45, 35.64132172008711)	(50, 35.61656939189424)	(55, 35.6067527520462)	(60, 35.586736038798435)	(65, 35.59649063229637)	(70, 35.603294929944155)	(75, 35.542240186236555)	(80, 35.46590040583669)	(85, 35.503948809402644)	(90, 35.460629300263754)	(95, 35.43257440954751)	(100, 35.40964371374939)	(105, 35.3937983924183)	(110, 35.35112115097799)	(115, 35.3072166432633)	(120, 35.24663531919215)	(125, 35.231469801833974)	(130, 35.235742978189094)	(135, 35.18639039017163)	(140, 35.13391263402483)	(145, 35.20657971061077)	(150, 36.296862288860105)
6R_S5_R2	(1, 19.421035669690045)	(2, 35.30630283303339)	(3, 35.15237248954194)	(4, 35.04404961177172)	(5, 35.02531868256911)	(6, 35.12381719882738)	(7, 35.034692381862115)	(8, 34.9525700472821)	(9, 35.05264793997958)	(10, 35.12228977580677)	(15, 35.12517727045423)	(20, 35.09707271681943)	(25, 34.97443549503572)	(30, 34.9679056613284)	(35, 34.913061084240226)	(40, 34.8714578499016)	(45, 34.817130024747165)	(50, 34.80203346298781)	(55, 34.76553743208736)	(60, 34.75553633990615)	(65, 34.71444211079178)	(70, 34.61105362208486)	(75, 34.62795130731296)	(80, 34.58743025346562)	(85, 34.58084982838111)	(90, 34.50409837598698)	(95, 34.49151426065341)	(100, 34.41057850134564)	(105, 34.36755871415994)	(110, 34.34135094823656)	(115, 34.21567519012642)	(120, 34.17954364756223)	(125, 34.06729524928179)	(130, 34.135122137405254)	(135, 34.07281897096315)	(140, 34.067297165255546)	(145, 34.287367341230535)	(150, 36.030557919456704)
7R_S6_R1	(1, 19.34907620800295)	(2, 35.51658275123938)	(3, 35.32853346375953)	(4, 35.62545013287684)	(5, 35.738984068709016)	(6, 35.77656600426877)	(7, 35.79617822367576)	(8, 35.71015884857612)	(9, 35.77538969210029)	(10, 35.84886834126054)	(15, 35.848688427409925)	(20, 35.8377560297607)	(25, 35.66967424614637)	(30, 35.583965813484404)	(35, 35.55465619245437)	(40, 35.54292544048819)	(45, 35.503778177709194)	(50, 35.47814413474429)	(55, 35.432835476388206)	(60, 35.416864413328675)	(65, 35.42849733372832)	(70, 35.43522622470044)	(75, 35.39229626183776)	(80, 35.32349447106497)	(85, 35.36753710756604)	(90, 35.313054493227966)	(95, 35.287095077375774)	(100, 35.23553621854167)	(105, 35.222490508098204)	(110, 35.19598191588537)	(115, 35.156739915992745)	(120, 35.120707290221745)	(125, 35.10961391434045)	(130, 35.12907814367539)	(135, 35.0965112246579)	(140, 35.03216686121758)	(145, 35.04654067972946)	(150, 34.907761364266904)
7R_S6_R2	(1, 19.55901325982414)	(2, 35.25667936361512)	(3, 35.03749835548463)	(4, 34.94359830796781)	(5, 34.91584167457324)	(6, 35.01071868030157)	(7, 34.90246638610589)	(8, 34.8273412094656)	(9, 34.90124952212318)	(10, 34.972998744751095)	(15, 34.93630381047753)	(20, 34.91188035047911)	(25, 34.78128198759048)	(30, 34.763872952542066)	(35, 34.69250789205974)	(40, 34.62020397268317)	(45, 34.56317994026665)	(50, 34.54546827949964)	(55, 34.505896106890454)	(60, 34.509551544850865)	(65, 34.45742867428656)	(70, 34.332343017024236)	(75, 34.36953018857474)	(80, 34.343261371871606)	(85, 34.33673577028708)	(90, 34.28218483617679)	(95, 34.27287893422842)	(100, 34.1976010683385)	(105, 34.15409695030613)	(110, 34.12577165783482)	(115, 34.02605473389234)	(120, 33.98826585956058)	(125, 33.878097827612144)	(130, 33.938647287543574)	(135, 33.88660727992035)	(140, 33.903548480274495)	(145, 33.94150092200461)	(150, 33.80478596522886)
8R_S7_R1	(1, 22.565636870071515)	(2, 33.49607035037685)	(3, 33.846078772827106)	(4, 34.61390232701937)	(5, 35.08809620219019)	(6, 35.15104299711943)	(7, 35.23367175915938)	(8, 34.99487938379777)	(9, 35.245372688314745)	(10, 35.44401954942664)	(15, 35.51848195041177)	(20, 35.56217125804548)	(25, 35.39161856139168)	(30, 35.30906732017421)	(35, 35.25026242438168)	(40, 35.18741114925389)	(45, 35.14032771820768)	(50, 35.1191467628917)	(55, 35.0454409797557)	(60, 35.04773799583991)	(65, 35.04727316506327)	(70, 35.08593860697808)	(75, 34.999749865226775)	(80, 34.91323937446258)	(85, 34.94953355738866)	(90, 34.901741307700526)	(95, 34.85409749688666)	(100, 34.795606170683094)	(105, 34.7977658300395)	(110, 34.736735753431226)	(115, 34.70065934410464)	(120, 34.621515703741565)	(125, 34.58896268877801)	(130, 34.58617332201396)	(135, 34.547137674688074)	(140, 34.4661058237112)	(145, 34.53495058228107)	(150, 34.33399178507814)
8R_S7_R2	(1, 20.17804475955729)	(2, 35.53207698207113)	(3, 35.4388315536224)	(4, 35.33510550250207)	(5, 35.28183065824441)	(6, 35.36697301808944)	(7, 35.263816832580666)	(8, 35.2009979070868)	(9, 35.298792334490095)	(10, 35.3455548876632)	(15, 35.3008015778738)	(20, 35.266695354573486)	(25, 35.12874243745985)	(30, 35.10756535755175)	(35, 35.04125738754946)	(40, 34.961848642174054)	(45, 34.90486591217548)	(50, 34.892435469190545)	(55, 34.85193362886965)	(60, 34.827989214071316)	(65, 34.78008391522414)	(70, 34.6455845806258)	(75, 34.65929843923587)	(80, 34.62767640209008)	(85, 34.60393360056692)	(90, 34.52945794529035)	(95, 34.52085876854825)	(100, 34.42529302458621)	(105, 34.391208788982084)	(110, 34.36363203276656)	(115, 34.2377646941449)	(120, 34.19695687331147)	(125, 34.052777690288664)	(130, 34.09406851033507)	(135, 34.01968635337472)	(140, 34.03025071985974)	(145, 34.11441836836663)	(150, 33.9693169118762)
9R_S9_R1	(1, 19.941607912543358)	(2, 35.45666812182287)	(3, 35.13329932124852)	(4, 35.450180404305506)	(5, 35.515064811430165)	(6, 35.55642959892914)	(7, 35.56969496945487)	(8, 35.39954162579519)	(9, 35.49971598155984)	(10, 35.563633674067795)	(15, 35.56609898042639)	(20, 35.52377602516193)	(25, 35.18591936568247)	(30, 35.04746057938398)	(35, 34.92993098689747)	(40, 34.93575538440062)	(45, 34.878462920481425)	(50, 34.81950336343458)	(55, 34.75750779739669)	(60, 34.70819947474566)	(65, 34.728378685087236)	(70, 34.73754386642827)	(75, 34.666947372667764)	(80, 34.54563017633172)	(85, 34.59204300687033)	(90, 34.54141901753302)	(95, 34.486021342649146)	(100, 34.42981549276825)	(105, 34.41306296512988)	(110, 34.41034883550268)	(115, 34.35974464232418)	(120, 34.329461201009124)	(125, 34.35680456173486)	(130, 34.36476544280428)	(135, 34.41687250362112)	(140, 34.44931469927776)	(145, 34.4491151908188)	(150, 34.4099276392538)
9R_S9_R2	(1, 19.675192041172156)	(2, 34.64345035068388)	(3, 34.45529339367849)	(4, 34.272315828505455)	(5, 34.262702593246146)	(6, 34.31880806927946)	(7, 34.18970853922479)	(8, 34.08015763023429)	(9, 34.14814257199736)	(10, 34.170900075475274)	(15, 34.058418253970345)	(20, 33.95696962843551)	(25, 33.74222985376116)	(30, 33.69899353084111)	(35, 33.60990083652844)	(40, 33.49035776941088)	(45, 33.453128103968524)	(50, 33.42970191206495)	(55, 33.30716820393009)	(60, 33.283809651974124)	(65, 33.20450673872245)	(70, 33.09001369817048)	(75, 33.12227899558577)	(80, 33.07666197264432)	(85, 33.069215785422756)	(90, 33.00052438274813)	(95, 32.98277808072896)	(100, 32.91348426115021)	(105, 32.86757857074888)	(110, 32.842376839730456)	(115, 32.81210588401334)	(120, 32.75773248877074)	(125, 32.67367361118257)	(130, 32.74152961249505)	(135, 32.740839131631915)	(140, 32.84395604687943)	(145, 32.987672535684304)	(150, 32.948769687723214)
