Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
58R_S57_R1	(1.0, 13.371402877740405)	(2.0, 3.7809420443218777)	(3.0, 1.6665132076334292)	(4.0, 0.9949369346718078)	(5.0, 0.7421084156897544)	(6.0, 0.600099679104478)	(7.0, 0.5132404959500658)	(8.0, 0.4424016172739549)	(9.0, 0.4075333060299055)	('>10', 6.628587265694732)	('>50', 3.5339537558657765)	('>100', 11.206049973418128)	('>500', 6.282600373380111)	('>1k', 17.435659264452994)	('>5k', 8.161031270754899)	('>10k+', 24.23293951801771)
58R_S57_R2	(1.0, 14.630076092232592)	(2.0, 3.699072775528909)	(3.0, 1.5851671637796403)	(4.0, 0.985112533247679)	(5.0, 0.6932395295796506)	(6.0, 0.5751470561368274)	(7.0, 0.49099299263954016)	(8.0, 0.41709317350656255)	(9.0, 0.39064723437545884)	('>10', 6.904122639860759)	('>50', 3.9418506423455546)	('>100', 12.337977681887812)	('>500', 6.470268492627405)	('>1k', 20.43791598039586)	('>5k', 9.281093022899126)	('>10k+', 17.160222988956633)
59R_S58_R1	(1.0, 8.50167935066341)	(2.0, 2.777061007057658)	(3.0, 1.5003801293582264)	(4.0, 1.0575366545840674)	(5.0, 0.8353413997353769)	(6.0, 0.6860657025890432)	(7.0, 0.6357118863163169)	(8.0, 0.5547315601214092)	(9.0, 0.49300822602378075)	('>10', 9.659920643650382)	('>50', 5.447976537272382)	('>100', 15.968639590224457)	('>500', 8.197154440522935)	('>1k', 19.36963689912515)	('>5k', 7.014474844173398)	('>10k+', 17.300681128582042)
59R_S58_R2	(1.0, 10.89550164366767)	(2.0, 2.8363378856284758)	(3.0, 1.5297225226741973)	(4.0, 1.1004742156703322)	(5.0, 0.8638126812866755)	(6.0, 0.7875651610370358)	(7.0, 0.6829721617059683)	(8.0, 0.5944594712443458)	(9.0, 0.579236670903276)	('>10', 10.652734177030995)	('>50', 5.848409109252632)	('>100', 16.110075752423437)	('>500', 7.58235500377318)	('>1k', 18.44299272561805)	('>5k', 8.458638377236067)	('>10k+', 13.034712440847636)
5R_S4_R1	(1.0, 4.623118176827761)	(2.0, 1.5713569754685557)	(3.0, 0.9500769729036195)	(4.0, 0.7159401998702919)	(5.0, 0.5685817254037333)	(6.0, 0.5132762021859801)	(7.0, 0.4441641879028707)	(8.0, 0.4136023068751566)	(9.0, 0.36735129558042817)	('>10', 7.439725209830236)	('>50', 4.43710763686275)	('>100', 14.45070877600827)	('>500', 8.31739223443777)	('>1k', 21.51046840043512)	('>5k', 8.625633410401228)	('>10k+', 25.05149628900621)
5R_S4_R2	(1.0, 6.1556918116365456)	(2.0, 1.4788642481733474)	(3.0, 0.9025887669059512)	(4.0, 0.6656464729376926)	(5.0, 0.559058297444392)	(6.0, 0.4838335578389632)	(7.0, 0.45148107863670706)	(8.0, 0.390181369062336)	(9.0, 0.3728919309836826)	('>10', 7.615099133785834)	('>50', 4.672590964974595)	('>100', 15.962237311965891)	('>500', 8.98739751205099)	('>1k', 22.940448181801095)	('>5k', 9.33214071150084)	('>10k+', 19.029848650301144)
60R_S59_R1	(1.0, 3.994649269580037)	(2.0, 1.2818184598592337)	(3.0, 0.715917347107326)	(4.0, 0.5196534838963996)	(5.0, 0.42490757039206306)	(6.0, 0.3846007619072951)	(7.0, 0.32645041615319315)	(8.0, 0.2883432815955897)	(9.0, 0.26926769645740056)	('>10', 5.36568966421925)	('>50', 3.2232498385299158)	('>100', 10.547737961363662)	('>500', 6.063213106452086)	('>1k', 18.823571863848603)	('>5k', 9.983905333444001)	('>10k+', 37.78702394519393)
60R_S59_R2	(1.0, 7.916998063871883)	(2.0, 1.5124867803146844)	(3.0, 0.8522348779292869)	(4.0, 0.5984106068554244)	(5.0, 0.49585559164037724)	(6.0, 0.41430658349071353)	(7.0, 0.38007084707049615)	(8.0, 0.3362842277126992)	(9.0, 0.30427260845751625)	('>10', 5.853093324442605)	('>50', 3.413668353083054)	('>100', 11.41473624036324)	('>500', 6.553174474749417)	('>1k', 20.993261932886238)	('>5k', 11.066265508740708)	('>10k+', 27.894879978391646)
61R_S60_R1	(1.0, 8.788085784100534)	(2.0, 2.7010781302995284)	(3.0, 1.2584132286362868)	(4.0, 0.7437735982789169)	(5.0, 0.5756055593931519)	(6.0, 0.4814678021134616)	(7.0, 0.402549098234485)	(8.0, 0.35381017091615563)	(9.0, 0.3059614022407034)	('>10', 5.787384003152548)	('>50', 3.375593554597999)	('>100', 10.846415456397578)	('>500', 5.859481029804079)	('>1k', 16.959180431371262)	('>5k', 8.928088629897724)	('>10k+', 32.63311212056563)
61R_S60_R2	(1.0, 11.156169248513223)	(2.0, 2.6893277902132864)	(3.0, 1.1838897707357718)	(4.0, 0.7695236645296101)	(5.0, 0.5776226712284177)	(6.0, 0.46842278167903834)	(7.0, 0.3952251917088003)	(8.0, 0.36058371186592136)	(9.0, 0.3498218823688493)	('>10', 6.258503317138667)	('>50', 3.437818871791892)	('>100', 10.885594931968868)	('>500', 6.092490821967457)	('>1k', 19.350781021914003)	('>5k', 10.228363283713279)	('>10k+', 25.79586103866294)
62R_S61_R1	(1.0, 13.811443696356115)	(2.0, 4.396639707437689)	(3.0, 2.0103142826957265)	(4.0, 1.2413219037717758)	(5.0, 0.900876130446213)	(6.0, 0.6983457896600768)	(7.0, 0.577473174933649)	(8.0, 0.4735752957278991)	(9.0, 0.4316236629380768)	('>10', 6.794852640537289)	('>50', 3.6244906805163213)	('>100', 10.679997236416181)	('>500', 6.090367355299118)	('>1k', 15.23239289312633)	('>5k', 8.042110432010627)	('>10k+', 24.994175118126964)
62R_S61_R2	(1.0, 15.972362132479478)	(2.0, 4.383806493150737)	(3.0, 1.9906457203631038)	(4.0, 1.2014686833637842)	(5.0, 0.8978694316919427)	(6.0, 0.6475066790604882)	(7.0, 0.5252516806928174)	(8.0, 0.46019082163961467)	(9.0, 0.42163339118590215)	('>10', 7.108191658250142)	('>50', 3.7028540002245105)	('>100', 11.250942304994444)	('>500', 6.099402597065944)	('>1k', 18.331812716652333)	('>5k', 8.565330740047957)	('>10k+', 18.440730949136814)
63R_S95_R1	(1.0, 3.3196449235622)	(2.0, 1.8839968592147636)	(3.0, 1.6717840140760636)	(4.0, 1.4973673097024534)	(5.0, 1.2785831929623133)	(6.0, 1.0793593220307478)	(7.0, 0.8970873993865227)	(8.0, 0.7560387299672978)	(9.0, 0.649515683934323)	('>10', 9.031976507097)	('>50', 4.842113878532409)	('>100', 15.834240234511418)	('>500', 8.7725111229942)	('>1k', 20.888757796247358)	('>5k', 7.91038015946421)	('>10k+', 19.686642866316635)
63R_S95_R2	(1.0, 4.217218548317366)	(2.0, 1.9676921670497363)	(3.0, 1.693150303270661)	(4.0, 1.4362139663986255)	(5.0, 1.2318449710617907)	(6.0, 1.0190461707155354)	(7.0, 0.8628105300119662)	(8.0, 0.7889506142390224)	(9.0, 0.6336915828357139)	('>10', 9.573123543510391)	('>50', 5.640575953281861)	('>100', 19.052471261790384)	('>500', 10.439517961835259)	('>1k', 23.57064277545392)	('>5k', 8.034032417881209)	('>10k+', 9.839017232346608)
64R_S62_R1	(1.0, 8.022545417666443)	(2.0, 2.362399538212657)	(3.0, 1.2601368805682063)	(4.0, 0.9010854018780283)	(5.0, 0.7344900533295209)	(6.0, 0.6170684408176774)	(7.0, 0.5856625244029148)	(8.0, 0.4980691242456416)	(9.0, 0.45736590432368923)	('>10', 9.048774900857683)	('>50', 5.322373316869544)	('>100', 15.55395414578167)	('>500', 7.349650499572621)	('>1k', 17.877203138520787)	('>5k', 6.898449475167219)	('>10k+', 22.510771237785722)
64R_S62_R2	(1.0, 9.630768390987877)	(2.0, 2.3821123392034718)	(3.0, 1.318616908111546)	(4.0, 0.9212848297397805)	(5.0, 0.7617088673704151)	(6.0, 0.6660762531914175)	(7.0, 0.6258872335858205)	(8.0, 0.5468386027677543)	(9.0, 0.5039190137825983)	('>10', 10.028869855833971)	('>50', 5.7627785657130355)	('>100', 16.875645555619393)	('>500', 7.995320993320429)	('>1k', 19.420369692119877)	('>5k', 7.826124712167886)	('>10k+', 14.733678186484708)
65R_S63_R1	(1.0, 9.434534397943745)	(2.0, 2.9313436199057414)	(3.0, 1.4277578064945378)	(4.0, 0.9477804941402481)	(5.0, 0.7620494154043251)	(6.0, 0.6398440178887479)	(7.0, 0.5672059219803978)	(8.0, 0.5051851588212289)	(9.0, 0.4494604538769436)	('>10', 9.414438486072726)	('>50', 5.680784442922759)	('>100', 17.809380042398786)	('>500', 9.226324488148983)	('>1k', 20.23516506104134)	('>5k', 7.251534087968471)	('>10k+', 12.717212104990978)
65R_S63_R2	(1.0, 10.187844194279943)	(2.0, 2.752065026004902)	(3.0, 1.354886120741855)	(4.0, 0.936294939429068)	(5.0, 0.7371899321295975)	(6.0, 0.6114733339178682)	(7.0, 0.563091238630006)	(8.0, 0.4905396464016147)	(9.0, 0.4667929695380906)	('>10', 10.265075682000914)	('>50', 6.471440466521221)	('>100', 20.37059325508225)	('>500', 9.754848834469199)	('>1k', 21.683138029962347)	('>5k', 5.929630587744926)	('>10k+', 7.425095743146202)
66R_S64_R1	(1.0, 6.0185066901075865)	(2.0, 3.050212934160185)	(3.0, 2.086809461844891)	(4.0, 1.3592499048493685)	(5.0, 0.9747939211675374)	(6.0, 0.7679927771067985)	(7.0, 0.6143451587309445)	(8.0, 0.566336948691745)	(9.0, 0.5164219221505782)	('>10', 9.13415813288934)	('>50', 5.186451681973582)	('>100', 15.760260225764982)	('>500', 7.866850326369314)	('>1k', 20.17826249147321)	('>5k', 8.45373958294592)	('>10k+', 17.465607839773984)
66R_S64_R2	(1.0, 7.408299191008015)	(2.0, 3.0578951857814936)	(3.0, 2.016622021945516)	(4.0, 1.3581423332853555)	(5.0, 0.985032548636883)	(6.0, 0.7600960554109187)	(7.0, 0.670983251605115)	(8.0, 0.6096740900536924)	(9.0, 0.5290384864249645)	('>10', 10.22081421802256)	('>50', 5.817850327125744)	('>100', 17.829988170763205)	('>500', 8.832530400087597)	('>1k', 20.55757869279729)	('>5k', 7.232102359822616)	('>10k+', 12.113352667228856)
67R_S65_R1	(1.0, 5.846364793335897)	(2.0, 1.939292250189013)	(3.0, 1.0770255709865653)	(4.0, 0.80966521008172)	(5.0, 0.6615944327510479)	(6.0, 0.5726012086377934)	(7.0, 0.4760186339593726)	(8.0, 0.4601555263294258)	(9.0, 0.4072490187025194)	('>10', 7.842424234317614)	('>50', 4.4570957974856)	('>100', 13.914342938141472)	('>500', 7.6720755703992936)	('>1k', 20.06631571325128)	('>5k', 8.585495941671347)	('>10k+', 25.21228315976002)
67R_S65_R2	(1.0, 8.518614884115836)	(2.0, 2.066526867866824)	(3.0, 1.1970315431864382)	(4.0, 0.8830788952622532)	(5.0, 0.7458745356563571)	(6.0, 0.6509734195303982)	(7.0, 0.5418785227534507)	(8.0, 0.516847621628892)	(9.0, 0.4638487864678793)	('>10', 8.851266379603873)	('>50', 5.014080147007605)	('>100', 16.35204998349328)	('>500', 9.118255403672116)	('>1k', 22.787532397916664)	('>5k', 9.474517979535504)	('>10k+', 12.817622632302674)
68R_S66_R1	(1.0, 5.369063878827339)	(2.0, 1.6517737712997873)	(3.0, 0.9012140281284947)	(4.0, 0.6398989666818172)	(5.0, 0.5519855642054246)	(6.0, 0.45580232878625504)	(7.0, 0.3964397184458892)	(8.0, 0.35316751916620764)	(9.0, 0.33851924255629007)	('>10', 6.656801283850909)	('>50', 3.9796984326556046)	('>100', 12.966907740395131)	('>500', 7.623102018065881)	('>1k', 20.223531040284453)	('>5k', 8.116781016477272)	('>10k+', 29.77531345017328)
68R_S66_R2	(1.0, 7.549978337343615)	(2.0, 1.8368343136588978)	(3.0, 1.0273929927469165)	(4.0, 0.7107058730249758)	(5.0, 0.5645025141618858)	(6.0, 0.5037681143867904)	(7.0, 0.4418110269760348)	(8.0, 0.40678458852944366)	(9.0, 0.3580767809602932)	('>10', 7.342640386549467)	('>50', 4.466702418487161)	('>100', 14.666747193123353)	('>500', 8.558176022993058)	('>1k', 22.471587907722324)	('>5k', 9.492425704277874)	('>10k+', 19.601865825057917)
69R_S67_R1	(1.0, 7.467811127958768)	(2.0, 2.2856799352705237)	(3.0, 1.1329610237753773)	(4.0, 0.7864885367540473)	(5.0, 0.6229455684585118)	(6.0, 0.5649470107624869)	(7.0, 0.4802067428159848)	(8.0, 0.41894765323159355)	(9.0, 0.3965197845865848)	('>10', 7.665360978914946)	('>50', 4.448362758910421)	('>100', 14.442019117198088)	('>500', 7.6828903225835425)	('>1k', 19.230239858194402)	('>5k', 8.123258901319371)	('>10k+', 24.25136067926541)
69R_S67_R2	(1.0, 8.849519775466051)	(2.0, 2.2169425123232847)	(3.0, 1.1596663322996537)	(4.0, 0.7990737255703196)	(5.0, 0.6385900889502972)	(6.0, 0.5492645326603623)	(7.0, 0.4842001618056672)	(8.0, 0.4808847925719879)	(9.0, 0.43277917499921864)	('>10', 8.279656834639306)	('>50', 4.963558024614174)	('>100', 15.614408425800876)	('>500', 8.290194167223063)	('>1k', 20.972809700834762)	('>5k', 8.857469292071594)	('>10k+', 17.410982458169485)
6R_S5_R1	(1.0, 8.352276523330913)	(2.0, 2.5912138623301852)	(3.0, 1.2022051101948426)	(4.0, 0.801516908514022)	(5.0, 0.6231942949624056)	(6.0, 0.5264932945187587)	(7.0, 0.45252330933592655)	(8.0, 0.40589580967565625)	(9.0, 0.364841813091097)	('>10', 6.457807314716564)	('>50', 3.5735925442283016)	('>100', 10.973758646320128)	('>500', 5.937758982299729)	('>1k', 15.80067923505744)	('>5k', 7.852616420579718)	('>10k+', 34.083625930844285)
6R_S5_R2	(1.0, 10.374249888147197)	(2.0, 2.646906840375535)	(3.0, 1.257259527980721)	(4.0, 0.7898702352313708)	(5.0, 0.6140136678640679)	(6.0, 0.5359407503528094)	(7.0, 0.43783565181793943)	(8.0, 0.3889882613017033)	(9.0, 0.358103746937631)	('>10', 6.97296776075295)	('>50', 3.9055054612978894)	('>100', 12.054720260009146)	('>500', 6.601179125436622)	('>1k', 17.559711107234055)	('>5k', 7.912447206805602)	('>10k+', 27.59030050845479)
70R_S68_R1	(1.0, 8.714598496872334)	(2.0, 2.8359196205526813)	(3.0, 1.4769657328241477)	(4.0, 0.9709603974901458)	(5.0, 0.7455139088797466)	(6.0, 0.6452761045568574)	(7.0, 0.557458838825738)	(8.0, 0.51558862158565)	(9.0, 0.48774770310345045)	('>10', 8.813000217748634)	('>50', 4.849027331912986)	('>100', 15.1733485122897)	('>500', 8.002634900316998)	('>1k', 17.71246533160215)	('>5k', 6.789731369699416)	('>10k+', 21.709762911739254)
70R_S68_R2	(1.0, 10.664788338750023)	(2.0, 2.9272233659411477)	(3.0, 1.5477410612740155)	(4.0, 0.9902343185681369)	(5.0, 0.819072541300171)	(6.0, 0.7235354846309308)	(7.0, 0.6240587936621705)	(8.0, 0.549466912627745)	(9.0, 0.49805518782081937)	('>10', 9.732195274727617)	('>50', 5.646232076786439)	('>100', 16.774191462363987)	('>500', 8.173371023729082)	('>1k', 18.28316191521277)	('>5k', 7.635024420769805)	('>10k+', 14.411647821835198)
71R_S69_R1	(1.0, 4.1698689346720235)	(2.0, 1.788619175022161)	(3.0, 1.0584774910374875)	(4.0, 0.6993721692668953)	(5.0, 0.564200190757022)	(6.0, 0.4510592707864506)	(7.0, 0.38126348968131896)	(8.0, 0.3357043234470655)	(9.0, 0.3017116984023113)	('>10', 6.12370224314717)	('>50', 3.8034767071415683)	('>100', 13.351466953340887)	('>500', 8.531534170019645)	('>1k', 23.949029657211824)	('>5k', 9.276180964236447)	('>10k+', 25.21433256182971)
71R_S69_R2	(1.0, 5.566414211439909)	(2.0, 1.7665312794530212)	(3.0, 1.0059726088384653)	(4.0, 0.6812703961919764)	(5.0, 0.4964541287932562)	(6.0, 0.4182858424398973)	(7.0, 0.34519508685067685)	(8.0, 0.3289243554621484)	(9.0, 0.29238618580531667)	('>10', 6.273691142291374)	('>50', 4.06110566234079)	('>100', 15.381944112346286)	('>500', 9.932545577494672)	('>1k', 27.806668759322246)	('>5k', 10.138859257312241)	('>10k+', 15.503751393617712)
72R_S70_R1	(1.0, 4.106658303973695)	(2.0, 2.3150505973512137)	(3.0, 1.855888393390902)	(4.0, 1.4002370319034365)	(5.0, 1.1147316197877364)	(6.0, 0.8802067116094624)	(7.0, 0.7507029980481078)	(8.0, 0.643446809006991)	(9.0, 0.5655576737338653)	('>10', 10.373253297983332)	('>50', 5.721385048468583)	('>100', 17.6813861142295)	('>500', 8.7156416990101)	('>1k', 20.216574107035264)	('>5k', 6.907454537737467)	('>10k+', 16.751825056730354)
72R_S70_R2	(1.0, 7.109580981372572)	(2.0, 2.309914461777663)	(3.0, 1.772566991970782)	(4.0, 1.367314157043357)	(5.0, 1.0660152094234443)	(6.0, 0.8585842936931348)	(7.0, 0.697159441870131)	(8.0, 0.639245725167015)	(9.0, 0.5564624458785212)	('>10', 11.402020032280518)	('>50', 7.029553516608359)	('>100', 21.119923346725443)	('>500', 10.425949103173549)	('>1k', 20.928879893962698)	('>5k', 6.134495299269518)	('>10k+', 6.582335099783257)
73R_S71_R1	(1.0, 5.703096948585981)	(2.0, 2.1827368851561144)	(3.0, 1.1948285052903762)	(4.0, 0.806491256641655)	(5.0, 0.6610398848309212)	(6.0, 0.5637793674842911)	(7.0, 0.47981238074264065)	(8.0, 0.43471897305911705)	(9.0, 0.4011880562346035)	('>10', 7.703702657418956)	('>50', 4.287407525680779)	('>100', 12.953615770663768)	('>500', 7.213574257298427)	('>1k', 19.57007120387721)	('>5k', 8.123417930821866)	('>10k+', 27.72051839621332)
73R_S71_R2	(1.0, 6.354843671598026)	(2.0, 2.0919658166363138)	(3.0, 1.1895236520008814)	(4.0, 0.8226267487475892)	(5.0, 0.6293680069965111)	(6.0, 0.5583635738085017)	(7.0, 0.4762690704418772)	(8.0, 0.4281959893597257)	(9.0, 0.40278574823849933)	('>10', 7.762791158774373)	('>50', 4.29268377230838)	('>100', 13.298237686995234)	('>500', 7.2509314432665635)	('>1k', 20.410280505559587)	('>5k', 10.180210639014145)	('>10k+', 23.85092251625381)
74R_S72_R1	(1.0, 5.810640707389911)	(2.0, 1.917234360740784)	(3.0, 1.040048011144972)	(4.0, 0.7572972781421169)	(5.0, 0.5962930061586277)	(6.0, 0.535585592939377)	(7.0, 0.4620968960788794)	(8.0, 0.4084102307816381)	(9.0, 0.380171255389819)	('>10', 7.711938220910882)	('>50', 4.433046401398244)	('>100', 14.022574706911115)	('>500', 7.742916003849934)	('>1k', 20.018410873003432)	('>5k', 8.920472100087425)	('>10k+', 25.242864355072864)
74R_S72_R2	(1.0, 7.995878511279028)	(2.0, 1.9003468801269574)	(3.0, 1.101365010910109)	(4.0, 0.806154047200219)	(5.0, 0.6425719878862799)	(6.0, 0.5601121061914406)	(7.0, 0.49695993489528195)	(8.0, 0.44970029470182904)	(9.0, 0.39841526812553535)	('>10', 8.184157958096284)	('>50', 4.745549059352674)	('>100', 15.07252300048293)	('>500', 7.943579494349828)	('>1k', 20.650855354276683)	('>5k', 9.261820730395506)	('>10k+', 19.79001036172939)
75R_S73_R1	(1.0, 8.235460831183286)	(2.0, 2.3177636909385395)	(3.0, 1.180402547975464)	(4.0, 0.8355737512919573)	(5.0, 0.7297287806114963)	(6.0, 0.5868237889402607)	(7.0, 0.5351052864620089)	(8.0, 0.4813948611624719)	(9.0, 0.4322196385069763)	('>10', 8.860031436687937)	('>50', 5.258208452274282)	('>100', 16.65953035870965)	('>500', 8.877855578849779)	('>1k', 20.81180407035734)	('>5k', 8.020824331674643)	('>10k+', 16.17727259437387)
75R_S73_R2	(1.0, 10.074526530144484)	(2.0, 2.2916047972979445)	(3.0, 1.1809250068292838)	(4.0, 0.8736505446188942)	(5.0, 0.7086881278908832)	(6.0, 0.5978693022725271)	(7.0, 0.5193898436074146)	(8.0, 0.5320802553484864)	(9.0, 0.46901676893119437)	('>10', 10.155134045376768)	('>50', 6.246828588684358)	('>100', 19.20906155778471)	('>500', 9.042316887199545)	('>1k', 20.159374216456214)	('>5k', 6.946684338238359)	('>10k+', 10.992849189318916)
76R_S74_R1	(1.0, 9.232182721201344)	(2.0, 3.4778787554267208)	(3.0, 1.7248637863862253)	(4.0, 1.0726443910248131)	(5.0, 0.7896173275407073)	(6.0, 0.6491930294108699)	(7.0, 0.5524628409261504)	(8.0, 0.5008337214500224)	(9.0, 0.457718545061503)	('>10', 8.314933688528733)	('>50', 4.671427787222133)	('>100', 15.108647016203697)	('>500', 8.07809650551123)	('>1k', 20.14171126976179)	('>5k', 7.401035412028947)	('>10k+', 17.826753202315057)
76R_S74_R2	(1.0, 9.934888876684193)	(2.0, 3.239436815684164)	(3.0, 1.6306425077614188)	(4.0, 0.9965681295235398)	(5.0, 0.7305013439037605)	(6.0, 0.6218248225188525)	(7.0, 0.5603146250812281)	(8.0, 0.4995765738467244)	(9.0, 0.45448300128224234)	('>10', 9.377362279509443)	('>50', 5.771999340853015)	('>100', 18.167211418030696)	('>500', 9.24247151281268)	('>1k', 20.644215575021402)	('>5k', 6.9600716942097876)	('>10k+', 11.16843148327684)
77R_S75_R1	(1.0, 3.265986432866266)	(2.0, 1.0441411025426377)	(3.0, 0.6214034122178221)	(4.0, 0.44778910547674183)	(5.0, 0.36599071563413516)	(6.0, 0.30792588107568614)	(7.0, 0.2710927915163145)	(8.0, 0.25578731694216644)	(9.0, 0.2546316439933067)	('>10', 4.599876142487033)	('>50', 2.7505758083662464)	('>100', 9.419380225783465)	('>500', 5.871379693599343)	('>1k', 19.311457950004048)	('>5k', 10.690349061596173)	('>10k+', 40.52223271589864)
77R_S75_R2	(1.0, 5.246886308834554)	(2.0, 1.1713277654039342)	(3.0, 0.691891845051221)	(4.0, 0.4962952692258564)	(5.0, 0.386980744579302)	(6.0, 0.3591872405912235)	(7.0, 0.3133413026204841)	(8.0, 0.264090493152102)	(9.0, 0.25949480442613493)	('>10', 4.816811445183426)	('>50', 2.86837338596232)	('>100', 10.536309774597274)	('>500', 7.060745593352726)	('>1k', 22.19524557956115)	('>5k', 12.730684613617843)	('>10k+', 30.60233383384047)
78R_S76_R1	(1.0, 5.246236962741219)	(2.0, 1.6556007144411917)	(3.0, 0.9366137063215038)	(4.0, 0.6823626002830148)	(5.0, 0.5075070948978924)	(6.0, 0.45887047752465815)	(7.0, 0.4197258911751169)	(8.0, 0.37435216097275914)	(9.0, 0.3397028569853533)	('>10', 6.87348833779165)	('>50', 4.093593709316572)	('>100', 13.307114160480374)	('>500', 7.131584918001797)	('>1k', 18.970524033815273)	('>5k', 7.596643807623224)	('>10k+', 31.406078567628438)
78R_S76_R2	(1.0, 7.295647807863892)	(2.0, 1.7387917830115718)	(3.0, 0.9678375976493908)	(4.0, 0.7024176865262098)	(5.0, 0.5893448613583825)	(6.0, 0.4890134431282833)	(7.0, 0.4705678902412879)	(8.0, 0.40354951153290564)	(9.0, 0.3736917728085448)	('>10', 8.02572380766599)	('>50', 4.818026202513536)	('>100', 15.337326590842396)	('>500', 8.111669667021634)	('>1k', 21.810513028312833)	('>5k', 9.629565725529767)	('>10k+', 19.23631262399337)
79R_S77_R1	(1.0, 3.9594949301189084)	(2.0, 1.35876614412559)	(3.0, 0.8090521285053989)	(4.0, 0.6336424697538132)	(5.0, 0.5042773904615757)	(6.0, 0.42926998856732923)	(7.0, 0.3917749109012094)	(8.0, 0.35445541672142516)	(9.0, 0.3267812745342443)	('>10', 6.652211305118051)	('>50', 4.048121101239382)	('>100', 13.835294285535355)	('>500', 7.869271688624602)	('>1k', 20.951880202122453)	('>5k', 8.768944421519468)	('>10k+', 29.10676234215124)
79R_S77_R2	(1.0, 7.025626080597743)	(2.0, 1.5173111739614171)	(3.0, 0.9317382943962063)	(4.0, 0.7018438480508026)	(5.0, 0.5573153060523288)	(6.0, 0.4981967610065389)	(7.0, 0.4507344307042217)	(8.0, 0.41575964002135873)	(9.0, 0.35909514708756146)	('>10', 7.311315377371591)	('>50', 4.362037005656675)	('>100', 15.081625018133987)	('>500', 8.68556531378835)	('>1k', 23.109465496975197)	('>5k', 9.276495222943524)	('>10k+', 19.715875883252476)
7R_S6_R1	(1.0, 6.73415075073988)	(2.0, 2.036537009422817)	(3.0, 1.0918031900974923)	(4.0, 0.7294377932726813)	(5.0, 0.5940621887733837)	(6.0, 0.5245228061482446)	(7.0, 0.443742721192619)	(8.0, 0.3904137015521248)	(9.0, 0.3684721087808772)	('>10', 6.8376765868015985)	('>50', 3.8646190706957873)	('>100', 12.842304532742254)	('>500', 6.53665553481772)	('>1k', 18.68062052149049)	('>5k', 8.31251926733171)	('>10k+', 30.012462216140317)
7R_S6_R2	(1.0, 8.046723196497373)	(2.0, 2.027072784241512)	(3.0, 1.056255899835348)	(4.0, 0.7242518943646176)	(5.0, 0.5614584860011868)	(6.0, 0.49103747831352634)	(7.0, 0.44603070403089473)	(8.0, 0.3995369483640457)	(9.0, 0.3537257356798179)	('>10', 7.213925767924406)	('>50', 4.229893003693762)	('>100', 14.029746273550852)	('>500', 7.615742254313479)	('>1k', 20.317292109456268)	('>5k', 8.962158527531965)	('>10k+', 23.525148936200928)
80R_S78_R1	(1.0, 4.443318018675167)	(2.0, 1.417597906159024)	(3.0, 0.8607631443779504)	(4.0, 0.6303653753584877)	(5.0, 0.5640547017230508)	(6.0, 0.4453797180425949)	(7.0, 0.3992532086025613)	(8.0, 0.3688156438690755)	(9.0, 0.3599821563132646)	('>10', 6.947464604272753)	('>50', 4.2674026246064)	('>100', 14.475318380113714)	('>500', 8.061142803035823)	('>1k', 21.022397754043325)	('>5k', 9.537878435893777)	('>10k+', 26.19886552491305)
80R_S78_R2	(1.0, 6.27671788009674)	(2.0, 1.4926406355789217)	(3.0, 0.8765057582458743)	(4.0, 0.6885249261931481)	(5.0, 0.5685573310445586)	(6.0, 0.5034339839470825)	(7.0, 0.4333516272023847)	(8.0, 0.397933576695676)	(9.0, 0.3776230555535151)	('>10', 8.211576839722607)	('>50', 5.302767203723043)	('>100', 17.759092426510037)	('>500', 9.885352532277295)	('>1k', 24.439818541298845)	('>5k', 8.755537167953527)	('>10k+', 14.03056651395676)
81R_S79_R1	(1.0, 4.671932732179621)	(2.0, 1.5595962202098352)	(3.0, 0.85345313376879)	(4.0, 0.6667495708545965)	(5.0, 0.5458120389980022)	(6.0, 0.47880278526773506)	(7.0, 0.4177122036628445)	(8.0, 0.39417469290952717)	(9.0, 0.348730495627295)	('>10', 7.310993605752017)	('>50', 4.364664103441361)	('>100', 14.962107241343203)	('>500', 8.669859319754437)	('>1k', 22.928587376955097)	('>5k', 9.395817584363796)	('>10k+', 22.431006894911913)
81R_S79_R2	(1.0, 6.611893260365847)	(2.0, 1.5510054093006556)	(3.0, 0.9466956459432952)	(4.0, 0.6829983728496908)	(5.0, 0.5479609902394751)	(6.0, 0.496421120599877)	(7.0, 0.4395277496339711)	(8.0, 0.3993361190601434)	(9.0, 0.3595392966633361)	('>10', 7.882272150668834)	('>50', 5.180867638047171)	('>100', 17.716151766107235)	('>500', 10.05649553626265)	('>1k', 24.837001897442722)	('>5k', 8.601751903043139)	('>10k+', 13.690081143771984)
82R_S80_R1	(1.0, 5.42975801894005)	(2.0, 1.7152500729417515)	(3.0, 0.9879546131816378)	(4.0, 0.7326329195920079)	(5.0, 0.578479920243084)	(6.0, 0.49902066379858184)	(7.0, 0.415887267160684)	(8.0, 0.4078412488376566)	(9.0, 0.37539147435612924)	('>10', 7.518560109672875)	('>50', 4.473428723333172)	('>100', 14.946830466383984)	('>500', 9.271821368015196)	('>1k', 23.315855409248798)	('>5k', 9.208806094460956)	('>10k+', 20.122481629833484)
