Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
59R_S58_R2 - polyg	(1, 0.06004517541393116)	(2, 0.1690385289786052)	(3, 0.1720142000743488)	(4, 0.1726909772549692)	(5, 0.17560756462859517)	(6, 0.17658513166726905)	(7, 0.178142793432189)	(8, 0.17985622137360094)	(9, 0.18235385144493807)	(10, 0.1885393800259098)	(15, 0.19561223868813943)	(20, 0.19971479750209062)	(25, 0.20301166919625566)	(30, 0.20679302741178546)	(35, 0.21113406961319336)	(40, 0.2133416523214075)	(45, 0.21522910868069323)	(50, 0.21743239439093517)	(55, 0.21970765481721136)	(60, 0.22167890263695486)	(65, 0.22352768601449088)	(70, 0.22568477899653172)	(75, 0.22922228257713959)	(80, 0.23255353025508216)	(85, 0.23545507813580543)	(90, 0.23903877444461435)	(95, 0.24235927962762646)	(100, 0.24600850515551134)	(105, 0.249988599527255)	(110, 0.2558099575300834)	(115, 0.26868483770426654)	(120, 0.27739700109288773)	(125, 0.2865667947655474)	(130, 0.2972448347264469)	(135, 0.30931187928185777)	(140, 0.31803693366439556)
5R_S4_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.008016178469794029)	(4, 0.009723371742956588)	(5, 0.04073420374121391)	(6, 0.04166886821478895)	(7, 0.04334744931018901)	(8, 0.04606083750133285)	(9, 0.0475391333523954)	(10, 0.05249476254086057)	(15, 0.062144696360893405)	(20, 0.06528345226143976)	(25, 0.06746179272842483)	(30, 0.07034208528984995)	(35, 0.07079988013404996)	(40, 0.07094675597989747)	(45, 0.07104499112354871)	(50, 0.07112319774276624)	(55, 0.07117946835903247)	(60, 0.07123955393233372)	(65, 0.07130917689822248)	(70, 0.07158576128325998)	(75, 0.0719348298519625)	(80, 0.072192339451825)	(85, 0.07246129392279252)	(90, 0.07281799240556502)	(95, 0.07346462762299755)	(100, 0.07506404835992135)	(105, 0.07845173020700148)	(110, 0.0850954778834542)	(115, 0.09539967683498957)	(120, 0.10791655086682499)	(125, 0.1249789462058631)	(130, 0.14322207074723373)	(135, 0.1565954026334267)	(140, 0.16242179576513063)
5R_S4_R2 - polyg	(1, 0.13064320366357954)	(2, 0.21266954861237614)	(3, 0.22028038789720142)	(4, 0.22195896899260145)	(5, 0.22995607267722049)	(6, 0.23198276860206432)	(7, 0.23471523157838314)	(8, 0.23807239376918327)	(9, 0.24201610560411466)	(10, 0.2525949814621701)	(15, 0.26283909484040413)	(20, 0.26794255361397556)	(25, 0.27263685824554323)	(30, 0.2784031658039459)	(35, 0.2861227313642687)	(40, 0.2891060277656388)	(45, 0.29181178604271263)	(50, 0.2947006622574665)	(55, 0.2981427072422954)	(60, 0.3009400244882092)	(65, 0.3035475476216318)	(70, 0.30680647466878064)	(75, 0.3106347840534033)	(80, 0.31538917425827223)	(85, 0.3198555352069986)	(90, 0.3255741558024638)	(95, 0.331681902015499)	(100, 0.3393041861714293)	(105, 0.3509321752141097)	(110, 0.36714288139508405)	(115, 0.3947765226781074)	(120, 0.42163286646524967)	(125, 0.4518110840906182)	(130, 0.49198735036546337)	(135, 0.5352117673112736)	(140, 0.5583428055537382)
60R_S59_R2 - polyg	(1, 0.041818082158972925)	(2, 0.18899849634238214)	(3, 0.191326945668889)	(4, 0.19231039010492917)	(5, 0.19590068541738467)	(6, 0.19738308328053344)	(7, 0.1997549198615715)	(8, 0.20257870701064276)	(9, 0.20656671882296743)	(10, 0.21643442674517638)	(15, 0.22689292444991832)	(20, 0.2324942190098942)	(25, 0.2371641338392673)	(30, 0.24193311623315328)	(35, 0.24714609486507505)	(40, 0.2504579886276221)	(45, 0.25342350747482845)	(50, 0.25649170949109207)	(55, 0.25995473552358944)	(60, 0.2629708728344156)	(65, 0.265710054837151)	(70, 0.2685851835707508)	(75, 0.2724864208740131)	(80, 0.2770377438743343)	(85, 0.2809657366512242)	(90, 0.28520033269346773)	(95, 0.28962510953473963)	(100, 0.29467466284126065)	(105, 0.3005565283138715)	(110, 0.3085679848630546)	(115, 0.3205117729145808)	(120, 0.33046263974130785)	(125, 0.3423167608001362)	(130, 0.35638363184005495)	(135, 0.37055246292812194)	(140, 0.38095094159742904)
61R_S60_R2 - polyg	(1, 0.028100592484887978)	(2, 0.08864201529056)	(3, 0.08978744647883032)	(4, 0.09011704348742092)	(5, 0.0914484848686582)	(6, 0.09205220216162119)	(7, 0.09294635642255016)	(8, 0.09397430748894658)	(9, 0.09526332549284053)	(10, 0.09928114566092718)	(15, 0.10394249582994516)	(20, 0.10627839225320412)	(25, 0.10838063376740281)	(30, 0.11059317606269418)	(35, 0.11289317578204723)	(40, 0.11440149001343909)	(45, 0.11587064420420631)	(50, 0.1174722898657535)	(55, 0.11917118296151855)	(60, 0.1206840658643166)	(65, 0.12206641529836589)	(70, 0.12342722671007164)	(75, 0.12547007549598965)	(80, 0.1279371580553411)	(85, 0.12988080140501004)	(90, 0.1318694788013973)	(95, 0.13388295755684684)	(100, 0.1360491604707324)	(105, 0.13843792294883459)	(110, 0.1413527353059943)	(115, 0.14669220684516204)	(120, 0.1512889429471494)	(125, 0.1562707527819456)	(130, 0.1617733911570493)	(135, 0.16743462769668277)	(140, 0.1705321869100907)
62R_S61_R2 - polyg	(1, 0.02051948320166887)	(2, 0.0872030404958574)	(3, 0.08837667110423512)	(4, 0.08874628853609434)	(5, 0.09022856875251944)	(6, 0.09072012183200233)	(7, 0.09149746158560315)	(8, 0.09248437823355714)	(9, 0.0936618193309231)	(10, 0.09740295741957648)	(15, 0.10141387812859722)	(20, 0.1036552077514796)	(25, 0.10568696048000883)	(30, 0.10777815683675458)	(35, 0.10996004283142043)	(40, 0.11143927465665496)	(45, 0.1128666838316494)	(50, 0.11435734712384864)	(55, 0.1159409863473609)	(60, 0.1173165728721153)	(65, 0.11854736081531661)	(70, 0.11984521336471092)	(75, 0.1215530745292398)	(80, 0.12366789591771263)	(85, 0.12549769272986516)	(90, 0.12763080446548156)	(95, 0.12970142418169084)	(100, 0.131761374528733)	(105, 0.13416579308031204)	(110, 0.1370777687651245)	(115, 0.14275006267301765)	(120, 0.14737599630474021)	(125, 0.15232810779385603)	(130, 0.15801640575549974)	(135, 0.16430523678168996)	(140, 0.16830929861053187)
63R_S95_R2 - polyg	(1, 0.037947064896708196)	(2, 0.08249277658624006)	(3, 0.08367793010169476)	(4, 0.08396868038001892)	(5, 0.08526459590626377)	(6, 0.08581840596021456)	(7, 0.08661866148817346)	(8, 0.0874576837199089)	(9, 0.08831332025326287)	(10, 0.09134376886848161)	(15, 0.0947447164097934)	(20, 0.09656785910739943)	(25, 0.09840484705635419)	(30, 0.10055695292600697)	(35, 0.10353811244642405)	(40, 0.10479470745883841)	(45, 0.10587242182382665)	(50, 0.10709025013246445)	(55, 0.10848031336788093)	(60, 0.10957464203448768)	(65, 0.11054602486911738)	(70, 0.11165475259712684)	(75, 0.11309299730723707)	(80, 0.1147738108209777)	(85, 0.116267436536483)	(90, 0.11787016283261657)	(95, 0.11950667154204117)	(100, 0.12132206089889186)	(105, 0.12373058082352387)	(110, 0.12681253377376)	(115, 0.13222713467123687)	(120, 0.13631480667944768)	(125, 0.1405237630894737)	(130, 0.14596826972986393)	(135, 0.15130810627005745)	(140, 0.15483421488356214)
64R_S62_R2 - polyg	(1, 0.037623665424505376)	(2, 0.10307478445268846)	(3, 0.10423136682452586)	(4, 0.10461144513046536)	(5, 0.10620123503380367)	(6, 0.10671209297189439)	(7, 0.10757850803489626)	(8, 0.10870239549869584)	(9, 0.11021044813193964)	(10, 0.11434063238981551)	(15, 0.11892691061481875)	(20, 0.12133979482800886)	(25, 0.12355569222027114)	(30, 0.1258574137461327)	(35, 0.12831034922166912)	(40, 0.13011837763615977)	(45, 0.13185774674377107)	(50, 0.13347532731894154)	(55, 0.13514848923777625)	(60, 0.13667288932503896)	(65, 0.1382144542390215)	(70, 0.13974866279869555)	(75, 0.1416735755094214)	(80, 0.14411588513984552)	(85, 0.14599257286121559)	(90, 0.1481904880540571)	(95, 0.15040066383741282)	(100, 0.15269175951816205)	(105, 0.15509074839543607)	(110, 0.157998143092698)	(115, 0.16422325358309625)	(120, 0.16904166565516793)	(125, 0.17369823793245248)	(130, 0.17923185111785117)	(135, 0.18487090538167178)	(140, 0.18844527620290494)
65R_S63_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.005834764907040371)	(4, 0.0077162838109846674)	(5, 0.06514373647754677)	(6, 0.06667054280123927)	(7, 0.06908156019454494)	(8, 0.07271093818958503)	(9, 0.07537899368452243)	(10, 0.0836988029581384)	(15, 0.1015495850402591)	(20, 0.10753548835105893)	(25, 0.11143629858142215)	(30, 0.1144086871886915)	(35, 0.11532271467809396)	(40, 0.11550778211126882)	(45, 0.11576893282252665)	(50, 0.11596633808457982)	(55, 0.11609691344020874)	(60, 0.1162439392343421)	(65, 0.11644956971564749)	(70, 0.11668707292155522)	(75, 0.116946167328)	(80, 0.11720012097241214)	(85, 0.11748800364623971)	(90, 0.1177861678441325)	(95, 0.11820668217840202)	(100, 0.11943635245660825)	(105, 0.1222545182028986)	(110, 0.12704262396009453)	(115, 0.13422015591005906)	(120, 0.14349203431211902)	(125, 0.15570751305406555)	(130, 0.16867765566240286)	(135, 0.17906919203517063)	(140, 0.18350978227896048)
65R_S63_R2 - polyg	(1, 0.053566740380053456)	(2, 0.10599223158886201)	(3, 0.11026420483798142)	(4, 0.11104045990490927)	(5, 0.11716310748577718)	(6, 0.11882871438435082)	(7, 0.12147106606912506)	(8, 0.12523410387701364)	(9, 0.12960889236678577)	(10, 0.13993565513794232)	(15, 0.15185194152958953)	(20, 0.15738854223873705)	(25, 0.16128421170706764)	(30, 0.16602090984393728)	(35, 0.17263912688475117)	(40, 0.1745679407993957)	(45, 0.1764998391712598)	(50, 0.1785561439843137)	(55, 0.18068853207545055)	(60, 0.18268417589651936)	(65, 0.18475795930048416)	(70, 0.18701989459484342)	(75, 0.1900920139855459)	(80, 0.19475674145395863)	(85, 0.20019669583689267)	(90, 0.20903469392339824)	(95, 0.2211401603578464)	(100, 0.22663049420870024)	(105, 0.23343069422546942)	(110, 0.24529146038716415)	(115, 0.2681555136035102)	(120, 0.28514881657858737)	(125, 0.3050466501021033)	(130, 0.33140744965304736)	(135, 0.361601201375524)	(140, 0.38466780061595585)
66R_S64_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.025947946898558075)	(4, 0.033260056620808644)	(5, 0.1394023590700777)	(6, 0.14553649714442302)	(7, 0.15175206183037468)	(8, 0.16209324150438162)	(9, 0.16469889307578495)	(10, 0.18315124895393947)	(15, 0.23709149354645245)	(20, 0.2554385376735961)	(25, 0.26650387134682224)	(30, 0.27716424333832607)	(35, 0.2797742376623483)	(40, 0.280225883934725)	(45, 0.2805320479943648)	(50, 0.2808273551724572)	(55, 0.2810542639968002)	(60, 0.2812496878646555)	(65, 0.2814993961402483)	(70, 0.28189024387595885)	(75, 0.2825221143820241)	(80, 0.2832017551668985)	(85, 0.2840138499066525)	(90, 0.2848965143764654)	(95, 0.28626122438698787)	(100, 0.29213805436865714)	(105, 0.304588726127346)	(110, 0.3244959041328674)	(115, 0.3481649915946023)	(120, 0.3756307305335028)	(125, 0.4087648473283603)	(130, 0.44073619210947895)	(135, 0.4646810443625208)	(140, 0.47533598791325093)
66R_S64_R2 - polya	(1, 1.085688154751384e-05)	(2, 4.342752619005536e-05)	(3, 7.599817083259687e-05)	(4, 0.00014656790089143684)	(5, 0.0002931358017828737)	(6, 0.0004939881104118797)	(7, 0.0007002688598146426)	(8, 0.0009174064907649194)	(9, 0.0012268276148690639)	(10, 0.0024731976165236523)	(15, 0.004798741644001117)	(20, 0.007794155262960185)	(25, 0.010725513280788922)	(30, 0.014338683459801526)	(35, 0.02087344046325011)	(40, 0.030893256443450628)	(45, 0.04298782248738105)	(50, 0.0587552715588354)	(55, 0.08174037548307696)	(60, 0.10432377479006047)	(65, 0.12259482074637154)	(70, 0.1354276547355329)	(75, 0.14347694671485964)	(80, 0.1496816545192638)	(85, 0.15530769053718546)	(90, 0.1585072135292378)	(95, 0.16127571832385382)	(100, 0.1644166141555496)	(105, 0.1678419602837902)	(110, 0.17167986791083634)	(115, 0.17545154856044265)	(120, 0.17892466496749232)	(125, 0.1818527659208568)	(130, 0.18421739472190532)	(135, 0.18636705726831307)	(140, 0.18761777002258664)
66R_S64_R2 - polyg	(1, 0.1248107102702191)	(2, 0.21838617232824087)	(3, 0.23917167205095613)	(4, 0.24368270633394812)	(5, 0.26359965553286224)	(6, 0.26910952291822554)	(7, 0.2761176399571457)	(8, 0.2825232000701789)	(9, 0.28829906105345626)	(10, 0.31185849401156124)	(15, 0.3390028692566554)	(20, 0.3524686594400368)	(25, 0.3620867708029793)	(30, 0.376547051336113)	(35, 0.4000055152958262)	(40, 0.4036469133668623)	(45, 0.4071797426224233)	(50, 0.4112022172357771)	(55, 0.41557211205865147)	(60, 0.4197769822820036)	(65, 0.42457898099046903)	(70, 0.4295286332879805)	(75, 0.43575831191994396)	(80, 0.4432886449612995)	(85, 0.4500915669389718)	(90, 0.4581126310262749)	(95, 0.4675472610910645)	(100, 0.4825579855186571)	(105, 0.5139376302554364)	(110, 0.5629933638397229)	(115, 0.6550217202772239)	(120, 0.7336363995627717)	(125, 0.8167783984536328)	(130, 0.9201293966570357)	(135, 1.01998230762583)	(140, 1.0887063678215927)
67R_S65_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.005079338064422753)	(4, 0.006339560712870786)	(5, 0.03864397992495225)	(6, 0.040198966514901686)	(7, 0.042428919811477527)	(8, 0.045244129049875)	(9, 0.0474612665229073)	(10, 0.05429210047161377)	(15, 0.0692302243939632)	(20, 0.07436253452903259)	(25, 0.07712989802620084)	(30, 0.07938291980515505)	(35, 0.08005959528825393)	(40, 0.0802039869001778)	(45, 0.0803347083003219)	(50, 0.08044406999456011)	(55, 0.08053036320641993)	(60, 0.08062349152416966)	(65, 0.08072858127722668)	(70, 0.08084819563029971)	(75, 0.08097122753631769)	(80, 0.08110622087764296)	(85, 0.08125915637192921)	(90, 0.08150009385454775)	(95, 0.08181194556077387)	(100, 0.08274750067945225)	(105, 0.08481768337585197)	(110, 0.08846506675634325)	(115, 0.09430053840983484)	(120, 0.10254282172480308)	(125, 0.1125494167475986)	(130, 0.12342065266546487)	(135, 0.13278218456990226)	(140, 0.13699260979807304)
67R_S65_R2 - polyg	(1, 0.05267303476394663)	(2, 0.14160630627374718)	(3, 0.14556212380751965)	(4, 0.1465660299850969)	(5, 0.15232460669732725)	(6, 0.15386250552255196)	(7, 0.15661363564323175)	(8, 0.1606762517065337)	(9, 0.16587093218284832)	(10, 0.17631155642965166)	(15, 0.18866088399620615)	(20, 0.19436563424955366)	(25, 0.1985393207835663)	(30, 0.20358362893030332)	(35, 0.21060840900863537)	(40, 0.21308613489371964)	(45, 0.21540494456686404)	(50, 0.2177972316283247)	(55, 0.22055177930194944)	(60, 0.2228680258103851)	(65, 0.22502193855393596)	(70, 0.22727666910936267)	(75, 0.23022601730084916)	(80, 0.23379223379889802)	(85, 0.2367304749433135)	(90, 0.24046073398271967)	(95, 0.24430975298696261)	(100, 0.24912850263933342)	(105, 0.2566565173888084)	(110, 0.26855045602544914)	(115, 0.2899785129902469)	(120, 0.3060410118314828)	(125, 0.3237302658745121)	(130, 0.34604432344028646)	(135, 0.36979375324293734)	(140, 0.3875718636625351)
68R_S66_R2 - polyg	(1, 0.06354789023947573)	(2, 0.1780738931237798)	(3, 0.1813604300948681)	(4, 0.18208804648896476)	(5, 0.18593869055210552)	(6, 0.18712822072447702)	(7, 0.18877557694257227)	(8, 0.19133449751956388)	(9, 0.19422452443319502)	(10, 0.20336224177793474)	(15, 0.21396500246899045)	(20, 0.21908039098344304)	(25, 0.2235858898012708)	(30, 0.22926375031475538)	(35, 0.2369535927898938)	(40, 0.23966048928523542)	(45, 0.2421654517925525)	(50, 0.24496473104354907)	(55, 0.24780897535260782)	(60, 0.2503965100574571)	(65, 0.25274123344877086)	(70, 0.25559038303689097)	(75, 0.2590690434378812)	(80, 0.26334481168633683)	(85, 0.26690032145928777)	(90, 0.2713248831726037)	(95, 0.2756022865140798)	(100, 0.2803636773896067)	(105, 0.2855264836016521)	(110, 0.2923186600085679)	(115, 0.30694211443689035)	(120, 0.3187556615095833)	(125, 0.3317333948128309)	(130, 0.3473043856464994)	(135, 0.3635057048395483)	(140, 0.37360240424077723)
69R_S67_R2 - polyg	(1, 0.03369971825992315)	(2, 0.0975969176140063)	(3, 0.09931077835469891)	(4, 0.09978395295049883)	(5, 0.10242553396169678)	(6, 0.10340541521126669)	(7, 0.10480631007757195)	(8, 0.10660586385529919)	(9, 0.10911704241883574)	(10, 0.11492926580031504)	(15, 0.12122807660078225)	(20, 0.12456041800616371)	(25, 0.1268569913986918)	(30, 0.1293495410411339)	(35, 0.13234805218050216)	(40, 0.13384209165227987)	(45, 0.13526012512599206)	(50, 0.1368256996547726)	(55, 0.138509754121714)	(60, 0.14010960586530835)	(65, 0.14173032200052854)	(70, 0.14349187277922304)	(75, 0.14556713458914863)	(80, 0.14790245613755326)	(85, 0.15006639161188864)	(90, 0.1525373317058611)	(95, 0.1556692259202659)	(100, 0.15876088166510663)	(105, 0.1619762334460147)	(110, 0.16674151146198393)	(115, 0.17612229096832274)	(120, 0.1827422643684589)	(125, 0.19013571057243805)	(130, 0.19954629635252802)	(135, 0.20981381250296433)	(140, 0.21716105898262916)
6R_S5_R2 - polyg	(1, 0.08507066220538174)	(2, 0.14746357175461716)	(3, 0.15060526419658396)	(4, 0.15122992819089315)	(5, 0.15378982573619943)	(6, 0.15455840741547203)	(7, 0.15559338991584704)	(8, 0.1566130620242047)	(9, 0.15814716330434636)	(10, 0.16296809954277963)	(15, 0.16802665306532266)	(20, 0.17086152525126114)	(25, 0.17360208542237254)	(30, 0.17677133656997063)	(35, 0.18079123309805445)	(40, 0.18280853035026473)	(45, 0.18454472880503583)	(50, 0.18668512160906586)	(55, 0.1892407322446073)	(60, 0.19142705622468942)	(65, 0.19345598937483288)	(70, 0.19567844588007607)	(75, 0.19830203465617469)	(80, 0.20152762804639676)	(85, 0.20432146838172863)	(90, 0.20710857214457284)	(95, 0.21001387213379127)	(100, 0.2136350860537425)	(105, 0.2184223394297375)	(110, 0.22468551459620817)	(115, 0.23581310751444146)	(120, 0.2461555835300234)	(125, 0.25718702718638753)	(130, 0.27130810795185933)	(135, 0.28557616848069806)	(140, 0.2924346116888045)
70R_S68_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0030599579009017827)	(4, 0.003985348395126112)	(5, 0.02321290644178718)	(6, 0.024376842041189336)	(7, 0.025355699541746626)	(8, 0.027140674983939333)	(9, 0.027551959648039036)	(10, 0.030027893325919243)	(15, 0.0371250214896237)	(20, 0.04001141726227541)	(25, 0.04269546098019006)	(30, 0.04497233288064601)	(35, 0.04689385483131982)	(40, 0.04772711756078582)	(45, 0.04797800120588663)	(50, 0.048181998399280085)	(55, 0.04847072023347808)	(60, 0.04920280693557555)	(65, 0.050349468579085524)	(70, 0.05226852282177473)	(75, 0.05483000370978767)	(80, 0.06535395569477084)	(85, 0.07443923392473326)	(90, 0.07591903614616399)	(95, 0.07713150333592991)	(100, 0.07858909618549927)	(105, 0.08102883681293868)	(110, 0.0859667204901197)	(115, 0.09491956505824202)	(120, 0.10123113951351606)	(125, 0.10790875731983882)	(130, 0.11479284002753962)	(135, 0.1199462368687089)	(140, 0.12279314931360702)
70R_S68_R2 - polyg	(1, 0.040124931829566925)	(2, 0.11442350639917809)	(3, 0.11740532021390093)	(4, 0.11810450414287042)	(5, 0.12150582831497496)	(6, 0.12270677953414609)	(7, 0.12427788695100694)	(8, 0.12596826692045673)	(9, 0.1279342076148533)	(10, 0.1334528252377431)	(15, 0.1401863777583834)	(20, 0.14371602274568707)	(25, 0.14651275846156503)	(30, 0.1498770670139006)	(35, 0.1541996688335885)	(40, 0.15601343420226815)	(45, 0.15762731522419537)	(50, 0.1595184021097258)	(55, 0.1614506174616662)	(60, 0.16308999813276764)	(65, 0.1646537024256747)	(70, 0.16647569348763636)	(75, 0.16897054626006516)	(80, 0.17187997397390647)	(85, 0.17413957191847024)	(90, 0.17648307193451035)	(95, 0.178857829585022)	(100, 0.18178288611609908)	(105, 0.18623627645897065)	(110, 0.19285960468963226)	(115, 0.20432704369406016)	(120, 0.21348717573288872)	(125, 0.22353815035415722)	(130, 0.23677493598354205)	(135, 0.25138458982169165)	(140, 0.2630412197716054)
71R_S69_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.01601753760624247)	(4, 0.020529215988593787)	(5, 0.07418580827171546)	(6, 0.07727706350785282)	(7, 0.08004883147098157)	(8, 0.08416330945986272)	(9, 0.08513472346563215)	(10, 0.09242162372757716)	(15, 0.1129827884434718)	(20, 0.12061508035191264)	(25, 0.1276576160239619)	(30, 0.13506367640394795)	(35, 0.13826718392519646)	(40, 0.14095864833051494)	(45, 0.14214247819887926)	(50, 0.14232380881328957)	(55, 0.14244555936867936)	(60, 0.1426001221304862)	(65, 0.14279095101517517)	(70, 0.14316052007692565)	(75, 0.14400241221525914)	(80, 0.1470893500558153)	(85, 0.15132644207920246)	(90, 0.15383139499541318)	(95, 0.15994569061750502)	(100, 0.16857012003050498)	(105, 0.1748795619328669)	(110, 0.18273376797418128)	(115, 0.19248244719652507)	(120, 0.203143823844734)	(125, 0.21639391088342896)	(130, 0.22961377615305545)	(135, 0.24139940261060824)	(140, 0.2475896843949291)
71R_S69_R2 - polyg	(1, 0.056350647125788876)	(2, 0.12850296207876036)	(3, 0.13655490483769356)	(4, 0.1380012323573947)	(5, 0.1467310062225759)	(6, 0.14885084745294383)	(7, 0.15189029394210685)	(8, 0.15472682283895356)	(9, 0.15701935989256938)	(10, 0.1669036053361628)	(15, 0.17839737585242657)	(20, 0.1846101080937697)	(25, 0.18904839075124066)	(30, 0.19571531300772574)	(35, 0.2065174367518817)	(40, 0.2085707900902992)	(45, 0.2106267338660654)	(50, 0.21289854742089148)	(55, 0.2154838038949125)	(60, 0.21785232711075744)	(65, 0.22047471318677675)	(70, 0.2235504257988218)	(75, 0.22751724885882602)	(80, 0.23297270991522706)	(85, 0.23900842893774107)	(90, 0.2457850130419886)	(95, 0.25397597593863636)	(100, 0.2620676387369166)	(105, 0.2745362771754147)	(110, 0.2945249552372426)	(115, 0.33441164605369317)	(120, 0.3624609016656167)	(125, 0.3924400331023354)	(130, 0.4331314864551212)	(135, 0.47230148960509305)	(140, 0.49996304309382494)
72R_S70_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0317049986794655)	(4, 0.0379816669126912)	(5, 0.12632446827839683)	(6, 0.13300103504171723)	(7, 0.13879087028178416)	(8, 0.14984024053722717)	(9, 0.15151807567436368)	(10, 0.17010118649893877)	(15, 0.23016942309768704)	(20, 0.2504286303701374)	(25, 0.2618848539127202)	(30, 0.2743634267409365)	(35, 0.2775174090609009)	(40, 0.27824591986137776)	(45, 0.2785206327646602)	(50, 0.27872927547601406)	(55, 0.2788509837243037)	(60, 0.27900920444708033)	(65, 0.2791743799269021)	(70, 0.2795777558355193)	(75, 0.2805392509970079)	(80, 0.2815650776611639)	(85, 0.2826830548561678)	(90, 0.28395055932764196)	(95, 0.2857466253345456)	(100, 0.29100616034992166)	(105, 0.3020694401194549)	(110, 0.32021787862870965)	(115, 0.3436241134640793)	(120, 0.37025387818986455)	(125, 0.40257263417856237)	(130, 0.4359554679951644)	(135, 0.4620305908466008)	(140, 0.4734450858469129)
72R_S70_R2 - polya	(1, 5.2160677838440646e-05)	(2, 0.00011301480198328806)	(3, 0.00018256237243454226)	(4, 0.00028688372811142357)	(5, 0.00041728542270752517)	(6, 0.0005650740099164403)	(7, 0.0007476363823509826)	(8, 0.0008171839528022368)	(9, 0.0011040676809136603)	(10, 0.0018551814417872056)	(15, 0.0034878106581303974)	(20, 0.005278660597250194)	(25, 0.007078203982676395)	(30, 0.009364580361261378)	(35, 0.01301582780995222)	(40, 0.01867526135542303)	(45, 0.02656369453385654)	(50, 0.038289414911938)	(55, 0.05691599296804515)	(60, 0.07416900650774004)	(65, 0.08942078870770007)	(70, 0.10027716445514086)	(75, 0.10721627329691477)	(80, 0.11300089246919783)	(85, 0.11903066682732155)	(90, 0.12242632695460405)	(95, 0.12536645049543083)	(100, 0.128426543595286)	(105, 0.13155444557633117)	(110, 0.1350300854096326)	(115, 0.13922901997562706)	(120, 0.14264032830626108)	(125, 0.14526922646931847)	(130, 0.14756603498347115)	(135, 0.14950815088832242)	(140, 0.15070089172156143)
72R_S70_R2 - polyg	(1, 0.06982576073305921)	(2, 0.19379430506241982)	(3, 0.22000504567623624)	(4, 0.22459518532601902)	(5, 0.24365121962966266)	(6, 0.2488412070745875)	(7, 0.2572912368844149)	(8, 0.2637330805974623)	(9, 0.27007929640113926)	(10, 0.2933064462425969)	(15, 0.3210472334063409)	(20, 0.3358000117883132)	(25, 0.34721102941010273)	(30, 0.3647596201242155)	(35, 0.39597256974273837)	(40, 0.40091566331256123)	(45, 0.4054605970415507)	(50, 0.4108070665199908)	(55, 0.416543002392958)	(60, 0.4208879868569001)	(65, 0.4257302364495687)	(70, 0.4308680632166551)	(75, 0.4385965369830508)	(80, 0.44817323743418835)	(85, 0.4559295302287646)	(90, 0.4670832218398845)	(95, 0.47856552572138655)	(100, 0.4960654331361834)	(105, 0.5279477781202995)	(110, 0.5773195983836449)	(115, 0.6950079971012573)	(120, 0.7829422064905619)	(125, 0.8718309562843098)	(130, 0.9785847382377236)	(135, 1.077665684481103)	(140, 1.1422319101987861)
73R_S71_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.005578186558383711)	(4, 0.0072329401511403955)	(5, 0.03327802986907484)	(6, 0.03497344079826289)	(7, 0.036550945451799974)	(8, 0.03898225417039579)	(9, 0.03953112821221926)	(10, 0.04338300426572708)	(15, 0.05417508764806944)	(20, 0.05887914147317874)	(25, 0.06286193414999555)	(30, 0.06593237619729249)	(35, 0.06869219619425376)	(40, 0.06987451153767796)	(45, 0.07055836793645356)	(50, 0.07111943917920645)	(55, 0.07163090847151306)	(60, 0.07310270405032858)	(65, 0.07507539801397856)	(70, 0.0787849733899766)	(75, 0.08396878378497603)	(80, 0.10718330974055863)	(85, 0.12516604964415276)	(90, 0.12793644054858616)	(95, 0.13011973951495065)	(100, 0.13295843474458877)	(105, 0.13840977041330663)	(110, 0.14998166150840261)	(115, 0.16976877400282092)	(120, 0.18098288053732087)	(125, 0.19133749097966168)	(130, 0.20120502653155475)	(135, 0.2071914127477094)	(140, 0.20989756506058127)
73R_S71_R2 - polyg	(1, 0.021650031649703545)	(2, 0.10372499670370645)	(3, 0.10850629946803535)	(4, 0.10976667689740775)	(5, 0.11401943428812887)	(6, 0.11557661027345027)	(7, 0.11764200296416377)	(8, 0.11958542364558317)	(9, 0.12154917299521825)	(10, 0.12817875827371714)	(15, 0.13649643616084642)	(20, 0.1408670998272185)	(25, 0.14418473848001817)	(30, 0.14833259994274633)	(35, 0.15402869277678102)	(40, 0.15574199293399887)	(45, 0.1573650338043391)	(50, 0.15922144778579533)	(55, 0.1614519092624202)	(60, 0.16349697328491802)	(65, 0.16565262526250918)	(70, 0.16783592422887367)	(75, 0.1703574922343471)	(80, 0.17309291782944955)	(85, 0.17569417421432848)	(90, 0.17873290353920895)	(95, 0.18194158053037252)	(100, 0.18628866294161436)	(105, 0.19377855745900105)	(110, 0.2051382172579253)	(115, 0.22600925434160382)	(120, 0.24205182615069307)	(125, 0.2583342762447274)	(130, 0.27905081544996674)	(135, 0.2991241555928618)	(140, 0.3127565604982996)
