Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
69R_S67_R1	(13.0, 22.0)	(14.0, 113.0)	(15.0, 332.0)	(16.0, 946.0)	(17.0, 1761.0)	(18.0, 2246.0)	(19.0, 2990.0)	(20.0, 4251.0)	(21.0, 6170.0)	(22.0, 8658.0)	(23.0, 12906.0)	(24.0, 19790.0)	(25.0, 30378.0)	(26.0, 46668.0)	(27.0, 76345.0)	(28.0, 120619.0)	(29.0, 189708.0)	(30.0, 280635.0)	(31.0, 407918.0)	(32.0, 571167.0)	(33.0, 853411.0)	(34.0, 1406356.0)	(35.0, 3685009.0)	(36.0, 18810217.0)	(37.0, 301371.0)		
69R_S67_R2	(11.0, 95.0)	(12.0, 1548.0)	(13.0, 3378.0)	(14.0, 3444.0)	(15.0, 2928.0)	(16.0, 2850.0)	(17.0, 3547.0)	(18.0, 6138.0)	(19.0, 10034.0)	(20.0, 12325.0)	(21.0, 13890.0)	(22.0, 16516.0)	(23.0, 24078.0)	(24.0, 35944.0)	(25.0, 52043.0)	(26.0, 71706.0)	(27.0, 99934.0)	(28.0, 137306.0)	(29.0, 193634.0)	(30.0, 269808.0)	(31.0, 387729.0)	(32.0, 557849.0)	(33.0, 903352.0)	(34.0, 1680338.0)	(35.0, 4777670.0)	(36.0, 17134581.0)	(37.0, 437322.0)
6R_S5_R1	(14.0, 17.0)	(15.0, 107.0)	(16.0, 446.0)	(17.0, 841.0)	(18.0, 863.0)	(19.0, 1039.0)	(20.0, 1760.0)	(21.0, 3058.0)	(22.0, 5991.0)	(23.0, 14480.0)	(24.0, 29674.0)	(25.0, 48761.0)	(26.0, 68872.0)	(27.0, 97743.0)	(28.0, 143297.0)	(29.0, 215690.0)	(30.0, 306559.0)	(31.0, 428922.0)	(32.0, 578442.0)	(33.0, 824845.0)	(34.0, 1272616.0)	(35.0, 2928103.0)	(36.0, 24609132.0)	(37.0, 1076299.0)			
6R_S5_R2	(11.0, 21.0)	(12.0, 853.0)	(13.0, 3428.0)	(14.0, 5131.0)	(15.0, 5553.0)	(16.0, 5797.0)	(17.0, 6834.0)	(18.0, 10134.0)	(19.0, 15976.0)	(20.0, 20350.0)	(21.0, 26365.0)	(22.0, 36064.0)	(23.0, 57066.0)	(24.0, 86302.0)	(25.0, 114098.0)	(26.0, 136672.0)	(27.0, 171072.0)	(28.0, 218099.0)	(29.0, 287795.0)	(30.0, 375697.0)	(31.0, 507622.0)	(32.0, 697383.0)	(33.0, 1073991.0)	(34.0, 1959366.0)	(35.0, 5702840.0)	(36.0, 20863915.0)	(37.0, 269133.0)
70R_S68_R1	(13.0, 10.0)	(14.0, 105.0)	(15.0, 363.0)	(16.0, 1407.0)	(17.0, 2688.0)	(18.0, 2742.0)	(19.0, 3436.0)	(20.0, 5411.0)	(21.0, 8417.0)	(22.0, 11672.0)	(23.0, 17320.0)	(24.0, 25586.0)	(25.0, 38437.0)	(26.0, 53336.0)	(27.0, 80636.0)	(28.0, 117036.0)	(29.0, 174106.0)	(30.0, 243203.0)	(31.0, 340065.0)	(32.0, 451988.0)	(33.0, 630564.0)	(34.0, 943134.0)	(35.0, 2080635.0)	(36.0, 18193557.0)	(37.0, 888206.0)		
70R_S68_R2	(11.0, 210.0)	(12.0, 2293.0)	(13.0, 4033.0)	(14.0, 4093.0)	(15.0, 3716.0)	(16.0, 3887.0)	(17.0, 5114.0)	(18.0, 7932.0)	(19.0, 11108.0)	(20.0, 13681.0)	(21.0, 16382.0)	(22.0, 22325.0)	(23.0, 37489.0)	(24.0, 60079.0)	(25.0, 82458.0)	(26.0, 101201.0)	(27.0, 129515.0)	(28.0, 165270.0)	(29.0, 217788.0)	(30.0, 284616.0)	(31.0, 384553.0)	(32.0, 525065.0)	(33.0, 801849.0)	(34.0, 1431909.0)	(35.0, 4084517.0)	(36.0, 15485452.0)	(37.0, 427525.0)
71R_S69_R1	(13.0, 7.0)	(14.0, 102.0)	(15.0, 677.0)	(16.0, 3184.0)	(17.0, 6033.0)	(18.0, 6242.0)	(19.0, 7346.0)	(20.0, 10966.0)	(21.0, 14312.0)	(22.0, 17219.0)	(23.0, 22370.0)	(24.0, 28342.0)	(25.0, 37967.0)	(26.0, 51505.0)	(27.0, 77325.0)	(28.0, 116192.0)	(29.0, 183759.0)	(30.0, 280047.0)	(31.0, 403850.0)	(32.0, 503924.0)	(33.0, 643072.0)	(34.0, 924442.0)	(35.0, 2077138.0)	(36.0, 17061958.0)	(37.0, 684133.0)		
71R_S69_R2	(11.0, 120.0)	(12.0, 1807.0)	(13.0, 3869.0)	(14.0, 4051.0)	(15.0, 3946.0)	(16.0, 4672.0)	(17.0, 6757.0)	(18.0, 10601.0)	(19.0, 15608.0)	(20.0, 20080.0)	(21.0, 24911.0)	(22.0, 29244.0)	(23.0, 37193.0)	(24.0, 49157.0)	(25.0, 62611.0)	(26.0, 76518.0)	(27.0, 100789.0)	(28.0, 130985.0)	(29.0, 175302.0)	(30.0, 233525.0)	(31.0, 320128.0)	(32.0, 443274.0)	(33.0, 683606.0)	(34.0, 1230914.0)	(35.0, 3668552.0)	(36.0, 15458982.0)	(37.0, 364910.0)
72R_S70_R1	(13.0, 4.0)	(14.0, 52.0)	(15.0, 703.0)	(16.0, 3431.0)	(17.0, 6453.0)	(18.0, 5753.0)	(19.0, 4928.0)	(20.0, 6188.0)	(21.0, 6822.0)	(22.0, 7176.0)	(23.0, 10350.0)	(24.0, 13554.0)	(25.0, 18732.0)	(26.0, 24765.0)	(27.0, 35357.0)	(28.0, 51982.0)	(29.0, 77066.0)	(30.0, 107990.0)	(31.0, 149434.0)	(32.0, 199026.0)	(33.0, 280196.0)	(34.0, 426489.0)	(35.0, 956564.0)	(36.0, 8642216.0)	(37.0, 467687.0)		
72R_S70_R2	(11.0, 101.0)	(12.0, 1294.0)	(13.0, 2489.0)	(14.0, 2766.0)	(15.0, 3092.0)	(16.0, 4051.0)	(17.0, 6295.0)	(18.0, 10338.0)	(19.0, 15689.0)	(20.0, 20704.0)	(21.0, 26137.0)	(22.0, 29797.0)	(23.0, 37854.0)	(24.0, 45711.0)	(25.0, 50476.0)	(26.0, 54711.0)	(27.0, 67002.0)	(28.0, 84422.0)	(29.0, 110079.0)	(30.0, 140768.0)	(31.0, 189788.0)	(32.0, 256756.0)	(33.0, 393037.0)	(34.0, 689406.0)	(35.0, 1932582.0)	(36.0, 7157713.0)	(37.0, 169860.0)
73R_S71_R1	(13.0, 11.0)	(14.0, 63.0)	(15.0, 360.0)	(16.0, 1667.0)	(17.0, 3718.0)	(18.0, 5341.0)	(19.0, 7941.0)	(20.0, 11666.0)	(21.0, 15637.0)	(22.0, 18760.0)	(23.0, 21790.0)	(24.0, 25130.0)	(25.0, 33999.0)	(26.0, 50538.0)	(27.0, 81890.0)	(28.0, 117798.0)	(29.0, 176292.0)	(30.0, 255263.0)	(31.0, 363991.0)	(32.0, 497940.0)	(33.0, 721940.0)	(34.0, 1168125.0)	(35.0, 2915713.0)	(36.0, 17700212.0)	(37.0, 400022.0)		
73R_S71_R2	(11.0, 76.0)	(12.0, 1208.0)	(13.0, 2658.0)	(14.0, 2990.0)	(15.0, 3315.0)	(16.0, 3764.0)	(17.0, 5108.0)	(18.0, 7319.0)	(19.0, 9861.0)	(20.0, 13320.0)	(21.0, 17441.0)	(22.0, 20090.0)	(23.0, 25852.0)	(24.0, 34701.0)	(25.0, 46077.0)	(26.0, 60181.0)	(27.0, 83734.0)	(28.0, 114183.0)	(29.0, 160472.0)	(30.0, 221775.0)	(31.0, 317535.0)	(32.0, 459361.0)	(33.0, 734192.0)	(34.0, 1321964.0)	(35.0, 3868466.0)	(36.0, 16583819.0)	(37.0, 476345.0)
74R_S72_R1	(13.0, 1.0)	(14.0, 23.0)	(15.0, 152.0)	(16.0, 583.0)	(17.0, 1324.0)	(18.0, 2534.0)	(19.0, 4838.0)	(20.0, 8510.0)	(21.0, 13549.0)	(22.0, 19110.0)	(23.0, 27078.0)	(24.0, 37287.0)	(25.0, 52320.0)	(26.0, 75190.0)	(27.0, 113633.0)	(28.0, 169530.0)	(29.0, 247335.0)	(30.0, 350798.0)	(31.0, 494121.0)	(32.0, 670971.0)	(33.0, 969269.0)	(34.0, 1533336.0)	(35.0, 3600821.0)	(36.0, 27807327.0)	(37.0, 1173685.0)		
74R_S72_R2	(11.0, 1.0)	(12.0, 290.0)	(13.0, 1196.0)	(14.0, 2169.0)	(15.0, 2759.0)	(16.0, 3214.0)	(17.0, 3704.0)	(18.0, 5269.0)	(19.0, 8720.0)	(20.0, 13477.0)	(21.0, 21309.0)	(22.0, 34115.0)	(23.0, 58573.0)	(24.0, 90968.0)	(25.0, 124050.0)	(26.0, 158816.0)	(27.0, 206705.0)	(28.0, 265477.0)	(29.0, 346969.0)	(30.0, 453039.0)	(31.0, 612389.0)	(32.0, 842694.0)	(33.0, 1297877.0)	(34.0, 2317921.0)	(35.0, 6417604.0)	(36.0, 23703878.0)	(37.0, 380142.0)
75R_S73_R1	(12.0, 1.0)	(13.0, 7.0)	(14.0, 52.0)	(15.0, 168.0)	(16.0, 616.0)	(17.0, 1516.0)	(18.0, 2335.0)	(19.0, 4946.0)	(20.0, 11303.0)	(21.0, 25084.0)	(22.0, 41902.0)	(23.0, 56125.0)	(24.0, 63346.0)	(25.0, 71643.0)	(26.0, 85793.0)	(27.0, 118343.0)	(28.0, 171255.0)	(29.0, 264198.0)	(30.0, 394486.0)	(31.0, 536663.0)	(32.0, 650288.0)	(33.0, 845153.0)	(34.0, 1264643.0)	(35.0, 2890041.0)	(36.0, 23170266.0)	(37.0, 1148386.0)	
75R_S73_R2	(11.0, 111.0)	(12.0, 1373.0)	(13.0, 2723.0)	(14.0, 2966.0)	(15.0, 2944.0)	(16.0, 3079.0)	(17.0, 3732.0)	(18.0, 5316.0)	(19.0, 8648.0)	(20.0, 12913.0)	(21.0, 19298.0)	(22.0, 29516.0)	(23.0, 49985.0)	(24.0, 75694.0)	(25.0, 103768.0)	(26.0, 129958.0)	(27.0, 168520.0)	(28.0, 216328.0)	(29.0, 283290.0)	(30.0, 369078.0)	(31.0, 499799.0)	(32.0, 687834.0)	(33.0, 1065104.0)	(34.0, 1915942.0)	(35.0, 5361206.0)	(36.0, 20453640.0)	(37.0, 345794.0)
76R_S74_R1	(14.0, 17.0)	(15.0, 128.0)	(16.0, 710.0)	(17.0, 1674.0)	(18.0, 3189.0)	(19.0, 7388.0)	(20.0, 16461.0)	(21.0, 33866.0)	(22.0, 50231.0)	(23.0, 57685.0)	(24.0, 57654.0)	(25.0, 63678.0)	(26.0, 82555.0)	(27.0, 126679.0)	(28.0, 193545.0)	(29.0, 309698.0)	(30.0, 465719.0)	(31.0, 654182.0)	(32.0, 844303.0)	(33.0, 1261279.0)	(34.0, 2300426.0)	(35.0, 6610534.0)	(36.0, 15537514.0)	(37.0, 106668.0)			
76R_S74_R2	(11.0, 123.0)	(12.0, 1484.0)	(13.0, 2868.0)	(14.0, 3356.0)	(15.0, 3487.0)	(16.0, 3619.0)	(17.0, 4409.0)	(18.0, 6269.0)	(19.0, 9060.0)	(20.0, 11325.0)	(21.0, 14326.0)	(22.0, 17624.0)	(23.0, 23754.0)	(24.0, 31505.0)	(25.0, 42049.0)	(26.0, 55227.0)	(27.0, 76229.0)	(28.0, 105302.0)	(29.0, 149957.0)	(30.0, 216973.0)	(31.0, 326848.0)	(32.0, 505259.0)	(33.0, 880808.0)	(34.0, 1800452.0)	(35.0, 5576270.0)	(36.0, 18554719.0)	(37.0, 362481.0)
77R_S75_R1	(14.0, 31.0)	(15.0, 238.0)	(16.0, 1062.0)	(17.0, 2310.0)	(18.0, 2587.0)	(19.0, 2693.0)	(20.0, 3307.0)	(21.0, 5750.0)	(22.0, 10878.0)	(23.0, 17140.0)	(24.0, 24527.0)	(25.0, 34466.0)	(26.0, 48186.0)	(27.0, 72921.0)	(28.0, 114414.0)	(29.0, 179221.0)	(30.0, 262075.0)	(31.0, 376021.0)	(32.0, 516590.0)	(33.0, 745021.0)	(34.0, 1158036.0)	(35.0, 2662264.0)	(36.0, 23316733.0)	(37.0, 994516.0)			
77R_S75_R2	(11.0, 12.0)	(12.0, 420.0)	(13.0, 1680.0)	(14.0, 2684.0)	(15.0, 2887.0)	(16.0, 3207.0)	(17.0, 4134.0)	(18.0, 7234.0)	(19.0, 11872.0)	(20.0, 15580.0)	(21.0, 18628.0)	(22.0, 24503.0)	(23.0, 39787.0)	(24.0, 63951.0)	(25.0, 92686.0)	(26.0, 121689.0)	(27.0, 163739.0)	(28.0, 215961.0)	(29.0, 286907.0)	(30.0, 376429.0)	(31.0, 507427.0)	(32.0, 697264.0)	(33.0, 1065493.0)	(34.0, 1919029.0)	(35.0, 5402480.0)	(36.0, 19021084.0)	(37.0, 484220.0)
78R_S76_R1	(13.0, 6.0)	(14.0, 66.0)	(15.0, 220.0)	(16.0, 893.0)	(17.0, 1710.0)	(18.0, 1682.0)	(19.0, 1535.0)	(20.0, 1649.0)	(21.0, 2193.0)	(22.0, 3901.0)	(23.0, 8396.0)	(24.0, 16337.0)	(25.0, 29048.0)	(26.0, 46309.0)	(27.0, 75695.0)	(28.0, 119265.0)	(29.0, 182829.0)	(30.0, 263585.0)	(31.0, 371515.0)	(32.0, 500469.0)	(33.0, 714179.0)	(34.0, 1092585.0)	(35.0, 2472807.0)	(36.0, 22491095.0)	(37.0, 1090802.0)		
78R_S76_R2	(11.0, 131.0)	(12.0, 1716.0)	(13.0, 3147.0)	(14.0, 3039.0)	(15.0, 2740.0)	(16.0, 2665.0)	(17.0, 3547.0)	(18.0, 5599.0)	(19.0, 8795.0)	(20.0, 11751.0)	(21.0, 14257.0)	(22.0, 20215.0)	(23.0, 36186.0)	(24.0, 60367.0)	(25.0, 88574.0)	(26.0, 115368.0)	(27.0, 152424.0)	(28.0, 198189.0)	(29.0, 262480.0)	(30.0, 342581.0)	(31.0, 465445.0)	(32.0, 634679.0)	(33.0, 970964.0)	(34.0, 1733928.0)	(35.0, 4949476.0)	(36.0, 18842002.0)	(37.0, 558506.0)
79R_S77_R1	(13.0, 1.0)	(14.0, 25.0)	(15.0, 120.0)	(16.0, 470.0)	(17.0, 934.0)	(18.0, 1127.0)	(19.0, 1510.0)	(20.0, 2236.0)	(21.0, 3446.0)	(22.0, 5331.0)	(23.0, 10013.0)	(24.0, 18226.0)	(25.0, 30589.0)	(26.0, 46717.0)	(27.0, 73765.0)	(28.0, 114264.0)	(29.0, 174805.0)	(30.0, 250937.0)	(31.0, 354578.0)	(32.0, 475286.0)	(33.0, 673759.0)	(34.0, 1027348.0)	(35.0, 2410727.0)	(36.0, 20287754.0)	(37.0, 804301.0)		
79R_S77_R2	(11.0, 174.0)	(12.0, 1858.0)	(13.0, 3530.0)	(14.0, 3389.0)	(15.0, 3014.0)	(16.0, 2790.0)	(17.0, 3669.0)	(18.0, 7796.0)	(19.0, 13145.0)	(20.0, 16684.0)	(21.0, 20268.0)	(22.0, 28215.0)	(23.0, 48904.0)	(24.0, 78183.0)	(25.0, 110748.0)	(26.0, 138670.0)	(27.0, 178012.0)	(28.0, 227724.0)	(29.0, 296351.0)	(30.0, 382685.0)	(31.0, 513782.0)	(32.0, 701222.0)	(33.0, 1089465.0)	(34.0, 2006687.0)	(35.0, 5586637.0)	(36.0, 15013806.0)	(37.0, 290861.0)
7R_S6_R1	(13.0, 6.0)	(14.0, 23.0)	(15.0, 105.0)	(16.0, 421.0)	(17.0, 732.0)	(18.0, 734.0)	(19.0, 1126.0)	(20.0, 1752.0)	(21.0, 2821.0)	(22.0, 5409.0)	(23.0, 11580.0)	(24.0, 22080.0)	(25.0, 36668.0)	(26.0, 54376.0)	(27.0, 84153.0)	(28.0, 128925.0)	(29.0, 197167.0)	(30.0, 282967.0)	(31.0, 404029.0)	(32.0, 555318.0)	(33.0, 813794.0)	(34.0, 1301925.0)	(35.0, 3227908.0)	(36.0, 21073874.0)	(37.0, 452960.0)		
7R_S6_R2	(11.0, 167.0)	(12.0, 2486.0)	(13.0, 5793.0)	(14.0, 6667.0)	(15.0, 6598.0)	(16.0, 5950.0)	(17.0, 6469.0)	(18.0, 9413.0)	(19.0, 14326.0)	(20.0, 17946.0)	(21.0, 22068.0)	(22.0, 27044.0)	(23.0, 38365.0)	(24.0, 54403.0)	(25.0, 72489.0)	(26.0, 90767.0)	(27.0, 120022.0)	(28.0, 159157.0)	(29.0, 217746.0)	(30.0, 295620.0)	(31.0, 416517.0)	(32.0, 593551.0)	(33.0, 954450.0)	(34.0, 1808141.0)	(35.0, 5468133.0)	(36.0, 17970522.0)	(37.0, 276043.0)
80R_S78_R1	(13.0, 9.0)	(14.0, 42.0)	(15.0, 225.0)	(16.0, 930.0)	(17.0, 1745.0)	(18.0, 1742.0)	(19.0, 1969.0)	(20.0, 3020.0)	(21.0, 5163.0)	(22.0, 8369.0)	(23.0, 14482.0)	(24.0, 23983.0)	(25.0, 38893.0)	(26.0, 59236.0)	(27.0, 94229.0)	(28.0, 148526.0)	(29.0, 227437.0)	(30.0, 318365.0)	(31.0, 438044.0)	(32.0, 578352.0)	(33.0, 796467.0)	(34.0, 1174210.0)	(35.0, 2686156.0)	(36.0, 22412791.0)	(37.0, 949464.0)		
80R_S78_R2	(11.0, 101.0)	(12.0, 1513.0)	(13.0, 3291.0)	(14.0, 3500.0)	(15.0, 3310.0)	(16.0, 3092.0)	(17.0, 3837.0)	(18.0, 6101.0)	(19.0, 9064.0)	(20.0, 12363.0)	(21.0, 15615.0)	(22.0, 22537.0)	(23.0, 39736.0)	(24.0, 64619.0)	(25.0, 91353.0)	(26.0, 115289.0)	(27.0, 150222.0)	(28.0, 195127.0)	(29.0, 258427.0)	(30.0, 339147.0)	(31.0, 461781.0)	(32.0, 635181.0)	(33.0, 980812.0)	(34.0, 1768826.0)	(35.0, 5128996.0)	(36.0, 19298440.0)	(37.0, 371569.0)
81R_S79_R1	(13.0, 28.0)	(14.0, 247.0)	(15.0, 492.0)	(16.0, 1424.0)	(17.0, 2695.0)	(18.0, 2667.0)	(19.0, 2190.0)	(20.0, 2214.0)	(21.0, 2714.0)	(22.0, 4431.0)	(23.0, 8937.0)	(24.0, 16966.0)	(25.0, 29358.0)	(26.0, 46417.0)	(27.0, 74443.0)	(28.0, 115787.0)	(29.0, 175105.0)	(30.0, 247996.0)	(31.0, 348334.0)	(32.0, 467369.0)	(33.0, 673292.0)	(34.0, 1058364.0)	(35.0, 2517556.0)	(36.0, 19384646.0)	(37.0, 818433.0)		
81R_S79_R2	(11.0, 103.0)	(12.0, 1503.0)	(13.0, 3162.0)	(14.0, 3802.0)	(15.0, 3774.0)	(16.0, 3958.0)	(17.0, 5076.0)	(18.0, 8368.0)	(19.0, 13167.0)	(20.0, 16141.0)	(21.0, 18799.0)	(22.0, 25298.0)	(23.0, 41788.0)	(24.0, 64772.0)	(25.0, 88167.0)	(26.0, 108494.0)	(27.0, 140010.0)	(28.0, 180254.0)	(29.0, 238982.0)	(30.0, 312834.0)	(31.0, 428642.0)	(32.0, 594503.0)	(33.0, 934510.0)	(34.0, 1698872.0)	(35.0, 4768990.0)	(36.0, 15956259.0)	(37.0, 341877.0)
82R_S80_R1	(13.0, 8.0)	(14.0, 120.0)	(15.0, 855.0)	(16.0, 3029.0)	(17.0, 5976.0)	(18.0, 6547.0)	(19.0, 6700.0)	(20.0, 7690.0)	(21.0, 8656.0)	(22.0, 11111.0)	(23.0, 19384.0)	(24.0, 32568.0)	(25.0, 47628.0)	(26.0, 58234.0)	(27.0, 73965.0)	(28.0, 103515.0)	(29.0, 149053.0)	(30.0, 209804.0)	(31.0, 293721.0)	(32.0, 398069.0)	(33.0, 574829.0)	(34.0, 917535.0)	(35.0, 2275120.0)	(36.0, 15679726.0)	(37.0, 454719.0)		
82R_S80_R2	(11.0, 4.0)	(12.0, 358.0)	(13.0, 1503.0)	(14.0, 2599.0)	(15.0, 3733.0)	(16.0, 5359.0)	(17.0, 8712.0)	(18.0, 13881.0)	(19.0, 18884.0)	(20.0, 23108.0)	(21.0, 27185.0)	(22.0, 34282.0)	(23.0, 47459.0)	(24.0, 64485.0)	(25.0, 76719.0)	(26.0, 83004.0)	(27.0, 97259.0)	(28.0, 121769.0)	(29.0, 161486.0)	(30.0, 215048.0)	(31.0, 298872.0)	(32.0, 422641.0)	(33.0, 666794.0)	(34.0, 1228455.0)	(35.0, 3555035.0)	(36.0, 13898235.0)	(37.0, 261693.0)
84R_S81_R1	(13.0, 14.0)	(14.0, 112.0)	(15.0, 302.0)	(16.0, 833.0)	(17.0, 1862.0)	(18.0, 2566.0)	(19.0, 3854.0)	(20.0, 6470.0)	(21.0, 9452.0)	(22.0, 12164.0)	(23.0, 16344.0)	(24.0, 23625.0)	(25.0, 37113.0)	(26.0, 57030.0)	(27.0, 95341.0)	(28.0, 149612.0)	(29.0, 224697.0)	(30.0, 309549.0)	(31.0, 438263.0)	(32.0, 589661.0)	(33.0, 822190.0)	(34.0, 1282968.0)	(35.0, 3376434.0)	(36.0, 16323398.0)	(37.0, 255703.0)		
84R_S81_R2	(11.0, 159.0)	(12.0, 1981.0)	(13.0, 4158.0)	(14.0, 4610.0)	(15.0, 4391.0)	(16.0, 4267.0)	(17.0, 5143.0)	(18.0, 7902.0)	(19.0, 12015.0)	(20.0, 14233.0)	(21.0, 15667.0)	(22.0, 18598.0)	(23.0, 27735.0)	(24.0, 39889.0)	(25.0, 55089.0)	(26.0, 69987.0)	(27.0, 93243.0)	(28.0, 125212.0)	(29.0, 172749.0)	(30.0, 238019.0)	(31.0, 340601.0)	(32.0, 492886.0)	(33.0, 801274.0)	(34.0, 1501391.0)	(35.0, 4290532.0)	(36.0, 15428224.0)	(37.0, 269602.0)
85R_S82_R1	(13.0, 16.0)	(14.0, 165.0)	(15.0, 421.0)	(16.0, 1046.0)	(17.0, 2313.0)	(18.0, 2910.0)	(19.0, 4183.0)	(20.0, 7403.0)	(21.0, 10807.0)	(22.0, 11729.0)	(23.0, 13232.0)	(24.0, 16964.0)	(25.0, 26293.0)	(26.0, 41811.0)	(27.0, 69245.0)	(28.0, 111831.0)	(29.0, 177256.0)	(30.0, 261327.0)	(31.0, 376740.0)	(32.0, 517757.0)	(33.0, 751651.0)	(34.0, 1172953.0)	(35.0, 2715493.0)	(36.0, 21989904.0)	(37.0, 978326.0)		
85R_S82_R2	(11.0, 113.0)	(12.0, 1931.0)	(13.0, 3798.0)	(14.0, 4132.0)	(15.0, 3807.0)	(16.0, 3926.0)	(17.0, 5185.0)	(18.0, 9090.0)	(19.0, 15234.0)	(20.0, 19242.0)	(21.0, 21850.0)	(22.0, 28157.0)	(23.0, 44410.0)	(24.0, 69798.0)	(25.0, 102766.0)	(26.0, 137474.0)	(27.0, 185182.0)	(28.0, 241998.0)	(29.0, 321419.0)	(30.0, 418727.0)	(31.0, 566341.0)	(32.0, 774147.0)	(33.0, 1201869.0)	(34.0, 2173776.0)	(35.0, 5893056.0)	(36.0, 16770749.0)	(37.0, 243599.0)
86R_S83_R1	(13.0, 13.0)	(14.0, 126.0)	(15.0, 341.0)	(16.0, 1126.0)	(17.0, 2239.0)	(18.0, 2782.0)	(19.0, 4495.0)	(20.0, 8561.0)	(21.0, 13447.0)	(22.0, 15092.0)	(23.0, 17690.0)	(24.0, 24267.0)	(25.0, 37228.0)	(26.0, 54844.0)	(27.0, 85112.0)	(28.0, 129933.0)	(29.0, 194170.0)	(30.0, 277865.0)	(31.0, 390899.0)	(32.0, 524642.0)	(33.0, 748313.0)	(34.0, 1150843.0)	(35.0, 2641683.0)	(36.0, 21926413.0)	(37.0, 970851.0)		
86R_S83_R2	(11.0, 234.0)	(12.0, 2814.0)	(13.0, 5112.0)	(14.0, 5046.0)	(15.0, 4736.0)	(16.0, 4732.0)	(17.0, 5768.0)	(18.0, 9345.0)	(19.0, 15126.0)	(20.0, 18776.0)	(21.0, 22685.0)	(22.0, 31741.0)	(23.0, 55169.0)	(24.0, 88260.0)	(25.0, 122637.0)	(26.0, 151315.0)	(27.0, 193061.0)	(28.0, 243926.0)	(29.0, 316674.0)	(30.0, 408545.0)	(31.0, 545081.0)	(32.0, 741842.0)	(33.0, 1145093.0)	(34.0, 2086951.0)	(35.0, 5780815.0)	(36.0, 16829140.0)	(37.0, 388351.0)
87R_S84_R1	(13.0, 6.0)	(14.0, 91.0)	(15.0, 871.0)	(16.0, 3904.0)	(17.0, 7845.0)	(18.0, 8834.0)	(19.0, 9315.0)	(20.0, 11815.0)	(21.0, 12288.0)	(22.0, 13109.0)	(23.0, 17895.0)	(24.0, 23084.0)	(25.0, 30139.0)	(26.0, 38598.0)	(27.0, 54060.0)	(28.0, 78704.0)	(29.0, 117967.0)	(30.0, 167164.0)	(31.0, 234342.0)	(32.0, 320675.0)	(33.0, 467230.0)	(34.0, 758060.0)	(35.0, 1920298.0)	(36.0, 11701832.0)	(37.0, 268536.0)		
87R_S84_R2	(11.0, 14.0)	(12.0, 569.0)	(13.0, 1989.0)	(14.0, 2845.0)	(15.0, 3605.0)	(16.0, 5498.0)	(17.0, 8908.0)	(18.0, 14603.0)	(19.0, 22379.0)	(20.0, 30218.0)	(21.0, 38561.0)	(22.0, 44977.0)	(23.0, 48399.0)	(24.0, 49009.0)	(25.0, 51979.0)	(26.0, 56530.0)	(27.0, 69089.0)	(28.0, 87717.0)	(29.0, 118533.0)	(30.0, 160087.0)	(31.0, 224438.0)	(32.0, 318892.0)	(33.0, 505921.0)	(34.0, 940026.0)	(35.0, 2833206.0)	(36.0, 10400434.0)	(37.0, 228236.0)
88R_S85_R1	(13.0, 8.0)	(14.0, 67.0)	(15.0, 276.0)	(16.0, 1085.0)	(17.0, 2087.0)	(18.0, 2610.0)	(19.0, 3578.0)	(20.0, 5749.0)	(21.0, 8456.0)	(22.0, 11559.0)	(23.0, 16821.0)	(24.0, 24082.0)	(25.0, 36735.0)	(26.0, 54687.0)	(27.0, 85686.0)	(28.0, 130893.0)	(29.0, 202506.0)	(30.0, 295827.0)	(31.0, 403934.0)	(32.0, 520015.0)	(33.0, 714317.0)	(34.0, 1103190.0)	(35.0, 2632364.0)	(36.0, 19935560.0)	(37.0, 763708.0)		
88R_S85_R2	(11.0, 112.0)	(12.0, 1793.0)	(13.0, 3514.0)	(14.0, 3434.0)	(15.0, 3015.0)	(16.0, 2915.0)	(17.0, 3924.0)	(18.0, 6918.0)	(19.0, 12695.0)	(20.0, 16437.0)	(21.0, 19018.0)	(22.0, 24130.0)	(23.0, 37203.0)	(24.0, 56311.0)	(25.0, 77552.0)	(26.0, 99835.0)	(27.0, 133322.0)	(28.0, 174653.0)	(29.0, 233201.0)	(30.0, 305084.0)	(31.0, 415847.0)	(32.0, 571474.0)	(33.0, 886506.0)	(34.0, 1615843.0)	(35.0, 4722856.0)	(36.0, 17266294.0)	(37.0, 261914.0)
89R_S86_R1	(13.0, 2.0)	(14.0, 27.0)	(15.0, 166.0)	(16.0, 607.0)	(17.0, 1184.0)	(18.0, 1770.0)	(19.0, 2914.0)	(20.0, 5243.0)	(21.0, 7754.0)	(22.0, 10331.0)	(23.0, 14378.0)	(24.0, 20944.0)	(25.0, 31952.0)	(26.0, 49732.0)	(27.0, 84439.0)	(28.0, 139209.0)	(29.0, 227966.0)	(30.0, 348773.0)	(31.0, 520033.0)	(32.0, 747699.0)	(33.0, 1182071.0)	(34.0, 2186192.0)	(35.0, 6494491.0)	(36.0, 16752467.0)	(37.0, 120351.0)		
