Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
MSM6J2M3_R2	(1, 0.10985447406996937)	(2, 0.00046293499397374367)	(3, 0.00020832074728818466)	(4, 0.0001620272478908103)	(5, 0.0003934947448776822)	(6, 0.00011573374849343592)	(7, 0.00025461424668555904)	(8, 0.0011573374849343592)	(9, 0.00025461424668555904)	(10, 2.3146749698687185e-05)	(12, 0.00021989412213752827)	(14, 6.944024909606157e-05)	(16, 9.258699879474874e-05)	(18, 9.258699879474874e-05)	(20, 0.00010416037364409233)	(22, 8.101362394540515e-05)	(24, 3.472012454803078e-05)	(26, 0.0004976551185217745)	(28, 0.0002661876215349026)	(30, 0.00015045387304146672)	(32, 4.629349939737437e-05)	(34, 0.00018517399758949748)	(36, 0.00010416037364409233)	(38, 0.00024304087183621545)	(40, 0.00027776099638424627)	(42, 0.00024304087183621545)	(44, 0.0003819213700283386)	(46, 0.00021989412213752827)	(48, 0.0005439486179191488)	(50, 0.0002785779154571742)	(52, 0.00022324158769887153)	(54, 0.00017842838847999712)	(56, 0.0003612155191190772)	(58, 0.00025598782960718666)	(60, 0.0008019910105444545)	(62, 0.0004744026085152272)	(64, 0.00022722596233350965)	(66, 6.384225956653915e-05)	(68, 2.5818811327745285e-05)	(70, 1.3053095554663884e-05)	(72, 1.3202683102070735e-05)	(74, 8.019235472820806e-05)	(76, 5.413468547341729e-05)	(78, 2.741612482122973e-05)	(80, 6.943960296101578e-05)	(82, 5.6208748048502524e-05)	(84, 5.678998849292858e-05)	(86, 0.00012904496830010354)	(88, 0.0003477151204789428)	(90, 0.0001322274612048302)	(92, 8.949432128699993e-05)	(94, 1.549083964688321e-05)	(96, 0.0)	(98, 0.0)	(100, 0.0)
MSM6J2PS_R1	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 1.2804536698570451e-05)	(12, 0.0)	(14, 0.0)	(16, 1.2804536698570451e-05)	(18, 0.0006402268349285225)	(20, 2.5609073397140902e-05)	(22, 0.0)	(24, 0.0)	(26, 0.00011524083028713405)	(28, 0.00029450434406712035)	(30, 0.0003329179541628317)	(32, 0.0005762041514356703)	(34, 0.00016645897708141586)	(36, 0.00011524083028713405)	(38, 7.68272201914227e-05)	(40, 0.00025609073397140904)	(42, 0.0006402268349285225)	(44, 0.0003585270275599726)	(46, 0.0009475357156942133)	(48, 0.0006658359083256634)	(50, 0.0006931137480523825)	(52, 0.0006611876252124065)	(54, 0.00041977441847469195)	(56, 0.0007975951973071059)	(58, 0.0002963417154036538)	(60, 0.000859470208920837)	(62, 0.0006373197545432239)	(64, 0.00038001936972802293)	(66, 0.00020017134667275188)	(68, 0.00040729091466338934)	(70, 0.00016329666877764725)	(72, 0.00012120677709513111)	(74, 0.00015495878173885138)	(76, 0.00018902743024297114)	(78, 0.0004576201166016057)	(80, 0.0001106678424861436)	(82, 0.0)	(84, 3.1752972038491585e-05)	(86, 9.552546008245758e-05)	(88, 9.612724170730312e-05)	(90, 0.0)	(92, 0.0)				
MSM6J2PS_R2	(1, 0.03964284561877412)	(2, 5.1218146794281805e-05)	(3, 2.5609073397140902e-05)	(4, 2.5609073397140902e-05)	(5, 0.00020487258717712722)	(6, 0.00020487258717712722)	(7, 0.00012804536698570452)	(8, 0.0001792635137799863)	(9, 0.0001536544403828454)	(10, 0.0002304816605742681)	(12, 6.402268349285226e-05)	(14, 0.0001536544403828454)	(16, 0.00011524083028713405)	(18, 0.0001536544403828454)	(20, 7.68272201914227e-05)	(22, 0.00012804536698570452)	(24, 0.0001536544403828454)	(26, 0.00021767712387569765)	(28, 5.1218146794281805e-05)	(30, 0.00010243629358856361)	(32, 0.00010243629358856361)	(34, 0.00012804536698570452)	(36, 0.0002304816605742681)	(38, 0.00024328619727283853)	(40, 0.00025609073397140904)	(42, 0.00014084990368427495)	(44, 0.00016645897708141586)	(46, 8.963175688999315e-05)	(48, 0.0001536544403828454)	(50, 0.00016666792735996335)	(52, 0.0003865705892714549)	(54, 0.0004018663190393373)	(56, 0.0002096150694369569)	(58, 0.00023937258848740194)	(60, 0.00020265710485411052)	(62, 0.0001919854047210034)	(64, 0.00020885526845072696)	(66, 0.0002126921336665132)	(68, 0.00020214455154736601)	(70, 1.4705648792636823e-05)	(72, 8.991941871292042e-05)	(74, 7.66382538004527e-05)	(76, 0.0)	(78, 6.458905215565962e-05)	(80, 0.00011559975796713532)	(82, 0.00018428201715766097)	(84, 0.0002022671109126646)	(86, 0.00030541179520713875)	(88, 0.0004111407494102271)	(90, 0.00013933179952244025)	(92, 0.00019420585078670143)	(94, 1.8377812540431186e-05)	(96, 0.0)	(98, 0.0)	(100, 0.0)
MSM79H54_R1	(1, 0.0010712844581621758)	(2, 0.0001983860107707733)	(3, 0.0)	(4, 0.00011903160646246397)	(5, 0.0)	(6, 0.00015870880861661865)	(7, 0.0)	(8, 3.967720215415466e-05)	(9, 0.0009522528516997117)	(10, 3.967720215415466e-05)	(12, 7.935440430830932e-05)	(14, 9.919300538538665e-05)	(16, 7.935440430830932e-05)	(18, 0.2868661715745382)	(20, 3.967720215415466e-05)	(22, 0.0)	(24, 1.983860107707733e-05)	(26, 5.9515803231231984e-05)	(28, 7.935440430830932e-05)	(30, 0.00017854740969369597)	(32, 0.00011903160646246397)	(34, 9.919300538538665e-05)	(36, 5.9515803231231984e-05)	(38, 3.967720215415466e-05)	(40, 0.00011903160646246397)	(42, 5.9515803231231984e-05)	(44, 0.0004166106226186239)	(46, 5.9515803231231984e-05)	(48, 0.0)	(50, 1.987299170998151e-05)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 2.0906370610158698e-05)	(64, 8.447016091565654e-05)	(66, 0.0)	(68, 0.0)	(70, 2.185337608436452e-05)	(72, 4.425818632607927e-05)	(74, 0.00029194162514919905)	(76, 6.825236630953995e-05)	(78, 6.852375170281522e-05)	(80, 2.293894707480253e-05)	(82, 6.913359929797135e-05)	(84, 0.00013900073299719865)	(86, 0.00013986340007925594)	(88, 4.704349288525975e-05)	(90, 0.0)	(92, 0.0)				
MSM79H54_R2	(1, 0.10296233959003133)	(2, 0.00035709481938739194)	(3, 0.00011903160646246397)	(4, 0.0001983860107707733)	(5, 0.0002777404150790826)	(6, 0.0001983860107707733)	(7, 0.00023806321292492793)	(8, 0.0006348352344664746)	(9, 0.00015870880861661865)	(10, 3.967720215415466e-05)	(12, 0.0002579018140020053)	(14, 7.935440430830932e-05)	(16, 0.00011903160646246397)	(18, 7.935440430830932e-05)	(20, 0.0001388702075395413)	(22, 9.919300538538665e-05)	(24, 7.935440430830932e-05)	(26, 0.0005554808301581652)	(28, 0.0002975790161561599)	(30, 7.935440430830932e-05)	(32, 1.983860107707733e-05)	(34, 9.919300538538665e-05)	(36, 0.0001388702075395413)	(38, 0.0002975790161561599)	(40, 0.0002182246118478506)	(42, 0.00011903160646246397)	(44, 0.0004166106226186239)	(46, 0.00017854740969369597)	(48, 0.0005554808301581652)	(50, 0.0002785990368831295)	(52, 0.00022160200521610828)	(54, 0.00018357055748542602)	(56, 0.0003103724614377735)	(58, 0.00025223570165140816)	(60, 0.0004917473043161088)	(62, 0.00041310643208889006)	(64, 0.00024298292912386762)	(66, 4.4914751801081544e-05)	(68, 4.565236545448984e-05)	(70, 2.322868501020436e-05)	(72, 2.3642808236019536e-05)	(74, 0.0)	(76, 7.3823166447863e-05)	(78, 2.511919055920342e-05)	(80, 7.710441068070858e-05)	(82, 2.6151297810456438e-05)	(84, 0.00015872054312053582)	(86, 5.351850736882949e-05)	(88, 0.0003522692507693696)	(90, 8.277812207344848e-05)	(92, 8.431070518316922e-05)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
MSM79H5E_R1	(1, 0.0022810392414784175)	(2, 0.0007603464138261392)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0007603464138261392)	(8, 0.0)	(9, 0.0007603464138261392)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.3048989119442818)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0003801732069130696)	(34, 0.0003801732069130696)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0003801732069130696)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.00038848529583155277)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0007940698860906749)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.000805136772609247)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)				
MSM79H5E_R2	(1, 0.11937438697070385)	(2, 0.0)	(3, 0.0007603464138261392)	(4, 0.0007603464138261392)	(5, 0.0015206928276522784)	(6, 0.0)	(7, 0.0007603464138261392)	(8, 0.0007603464138261392)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0015206928276522784)	(28, 0.0)	(30, 0.0)	(32, 0.0003801732069130696)	(34, 0.0)	(36, 0.0)	(38, 0.0007603464138261392)	(40, 0.0003801732069130696)	(42, 0.0007603464138261392)	(44, 0.0003801732069130696)	(46, 0.0)	(48, 0.0007603464138261392)	(50, 0.0)	(52, 0.0007735507526648824)	(54, 0.0)	(56, 0.0)	(58, 0.0004037565509500392)	(60, 0.0008172505240618986)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.00048429198932620454)	(90, 0.0009821446109725197)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
MSM79H81_R1	(1, 0.0010002083042511896)	(2, 0.0001739492703045547)	(3, 4.348731757613868e-05)	(4, 0.0)	(5, 0.0)	(6, 0.0001739492703045547)	(7, 0.0)	(8, 4.348731757613868e-05)	(9, 0.0009567209866750511)	(10, 2.174365878806934e-05)	(12, 8.697463515227736e-05)	(14, 0.00015220561151648538)	(16, 6.523097636420803e-05)	(18, 0.2791668351800223)	(20, 0.0001087182939403467)	(22, 0.0)	(24, 0.00013046195272841605)	(26, 4.348731757613868e-05)	(28, 6.523097636420803e-05)	(30, 0.00019569292909262407)	(32, 0.0001087182939403467)	(34, 0.00013046195272841605)	(36, 4.348731757613868e-05)	(38, 0.0)	(40, 0.0001087182939403467)	(42, 0.00015220561151648538)	(44, 0.00045661683454945615)	(46, 4.348731757613868e-05)	(48, 0.0)	(50, 0.0)	(52, 2.1797419577875534e-05)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.00011027797327611817)	(64, 0.00011059896417434113)	(66, 2.2186182002125438e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0001568782483602301)	(74, 0.00024748983435505384)	(76, 9.031194422876196e-05)	(78, 6.791617333112984e-05)	(80, 4.54091569381332e-05)	(82, 0.00011389269986517382)	(84, 0.00029724850775532787)	(86, 0.00016079478565480805)	(88, 0.00011564190973825147)	(90, 0.0)	(92, 0.0)				
MSM79H81_R2	(1, 0.09641138306629946)	(2, 0.00047836049333752556)	(3, 8.697463515227736e-05)	(4, 0.00030441122303297076)	(5, 0.0003478985406091094)	(6, 0.00013046195272841605)	(7, 0.00013046195272841605)	(8, 0.0011741575745557445)	(9, 8.697463515227736e-05)	(10, 4.348731757613868e-05)	(12, 0.0001087182939403467)	(14, 8.697463515227736e-05)	(16, 8.697463515227736e-05)	(18, 6.523097636420803e-05)	(20, 0.00015220561151648538)	(22, 0.00019569292909262407)	(24, 0.0002609239054568321)	(26, 0.00039138585818524813)	(28, 0.0001739492703045547)	(30, 8.697463515227736e-05)	(32, 0.0001087182939403467)	(34, 4.348731757613868e-05)	(36, 0.00015220561151648538)	(38, 0.0002174365878806934)	(40, 0.00015220561151648538)	(42, 0.0002609239054568321)	(44, 0.00030441122303297076)	(46, 0.0002826675642449014)	(48, 0.0005001041521255948)	(50, 0.0002617805044641211)	(52, 0.00022100160579766775)	(54, 0.0002909381928665088)	(56, 0.0004305834836787331)	(58, 0.0004355223988023593)	(60, 0.0006029171450389079)	(62, 0.0002580038663052111)	(64, 0.00018994475219451481)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 4.9893191151043404e-05)	(74, 7.5856821766053e-05)	(76, 5.129175726073293e-05)	(78, 0.00010402823326250744)	(80, 2.6369027151659875e-05)	(82, 0.0)	(84, 0.00010826447712588128)	(86, 0.0001643696465148567)	(88, 0.00022180719631267716)	(90, 5.6201735003761304e-05)	(92, 2.872795488561965e-05)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
MSM79H8D_R1	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 2.2243252805838052e-05)	(12, 0.0)	(14, 7.414417601946018e-06)	(16, 7.414417601946018e-06)	(18, 0.0006524687489712495)	(20, 7.414417601946018e-05)	(22, 0.0)	(24, 2.2243252805838052e-05)	(26, 0.0002001892752525425)	(28, 0.0003633064624953549)	(30, 0.00035589204489340883)	(32, 0.00045227947371870704)	(34, 0.00014087393443697435)	(36, 0.0001705316048447584)	(38, 0.00013345951683502833)	(40, 0.0003781352976992469)	(42, 0.0006376399137673575)	(44, 0.00042262180331092297)	(46, 0.0011121626402919025)	(48, 0.00080075710101017)	(50, 0.0007123061497767625)	(52, 0.0006473916590058654)	(54, 0.00036576169013550423)	(56, 0.0008540058944385788)	(58, 0.0003684154294487084)	(60, 0.0007546912931491917)	(62, 0.0007353583890405218)	(64, 0.000464730072964907)	(66, 0.0002449940255910041)	(68, 0.00038481380053115077)	(70, 0.00019345706537703542)	(72, 0.00012456958289510143)	(74, 0.0002744698712461834)	(76, 0.00017345183983520182)	(78, 0.00045771614323011385)	(80, 0.00011059147162807391)	(82, 3.1631135412258076e-05)	(84, 3.9585185260250427e-05)	(86, 0.00014271431527653673)	(88, 0.00012714063104662962)	(90, 8.009231119418997e-06)	(92, 0.0)				
MSM79H8D_R2	(1, 0.04146142323008213)	(2, 0.00013345951683502833)	(3, 0.00010380184642724426)	(4, 2.9657670407784074e-05)	(5, 0.00019277485765059648)	(6, 0.00017794602244670441)	(7, 0.00013345951683502833)	(8, 0.00010380184642724426)	(9, 5.931534081556815e-05)	(10, 0.0002891622864758947)	(12, 0.0001260450992330823)	(14, 0.00014087393443697435)	(16, 0.00017794602244670441)	(18, 0.00019277485765059648)	(20, 0.00013345951683502833)	(22, 7.414417601946018e-05)	(24, 8.897301122335221e-05)	(26, 0.00035589204489340883)	(28, 6.672975841751417e-05)	(30, 0.00013345951683502833)	(32, 0.00017794602244670441)	(34, 0.0001260450992330823)	(36, 0.00015570276964086636)	(38, 0.00021501811045643453)	(40, 0.00019277485765059648)	(42, 7.414417601946018e-05)	(44, 0.00016311718724281238)	(46, 0.0001186306816311363)	(48, 0.00014087393443697435)	(50, 0.0002152578793105483)	(52, 0.0003206128566948513)	(54, 0.00028464912014582427)	(56, 0.00020337872319590834)	(58, 0.00015160735635278788)	(60, 0.00027471443625125594)	(62, 0.00011523380978416477)	(64, 0.00030167515572819624)	(66, 0.00023385522023315367)	(68, 0.00029072563232039286)	(70, 0.00010299300851768025)	(72, 5.5937399337653253e-05)	(74, 0.00011290202394619671)	(76, 1.629388564608882e-05)	(78, 3.2932186371146396e-05)	(80, 0.00014977485095530146)	(82, 0.00016773519577548845)	(84, 0.00039632670913996004)	(86, 0.0003647561418572263)	(88, 0.0003671143412619786)	(90, 0.0001894520341034329)	(92, 0.000191777972713307)	(94, 9.103856429999173e-06)	(96, 0.0)	(98, 0.0)	(100, 0.0)
MSM9VZFL_R1	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 3.1694609338584213e-05)	(12, 0.0)	(14, 2.1129739559056143e-05)	(16, 0.0)	(18, 0.0005282434889764036)	(20, 3.1694609338584213e-05)	(22, 0.0)	(24, 0.0)	(26, 7.395408845669651e-05)	(28, 0.00024299200492914564)	(30, 0.00030638122360631407)	(32, 0.0003380758329448983)	(34, 0.00016903791647244915)	(36, 8.451895823622457e-05)	(38, 0.00010564869779528071)	(40, 0.0002746866142677299)	(42, 0.0006338921867716842)	(44, 0.0005388083587559316)	(46, 0.0010881815872913914)	(48, 0.0005599380983149877)	(50, 0.0007294708661493908)	(52, 0.0006784793454455325)	(54, 0.00036153789714672165)	(56, 0.0008217567023864029)	(58, 0.0004500042589688796)	(60, 0.0006776407174730842)	(62, 0.0007343936754016674)	(64, 0.00046640187333024056)	(66, 0.0002178252264048175)	(68, 0.0004704721297233898)	(70, 0.0002311658453124025)	(72, 5.539659195734551e-05)	(74, 0.0002566168945182949)	(76, 0.00016817299215742066)	(78, 0.0005050299864360169)	(80, 7.864272542431682e-05)	(82, 1.124754002240285e-05)	(84, 3.378594486674373e-05)	(86, 3.384098190285811e-05)	(88, 0.0001017996365979195)	(90, 0.0)	(92, 0.0)				
MSM9VZFL_R2	(1, 0.04071700813030119)	(2, 0.00010564869779528071)	(3, 2.1129739559056143e-05)	(4, 0.00012677843735433685)	(5, 0.00016903791647244915)	(6, 0.00010564869779528071)	(7, 0.00019016765603150528)	(8, 0.00010564869779528071)	(9, 0.00019016765603150528)	(10, 0.00030638122360631407)	(12, 0.00012677843735433685)	(14, 0.00013734330713386495)	(16, 0.00013734330713386495)	(18, 0.00023242713514961757)	(20, 0.00011621356757480879)	(22, 0.00011621356757480879)	(24, 7.395408845669651e-05)	(26, 0.00029581635382678603)	(28, 7.395408845669651e-05)	(30, 7.395408845669651e-05)	(32, 9.508382801575264e-05)	(34, 0.00020073252581103335)	(36, 0.00022186226537008948)	(38, 0.00019016765603150528)	(40, 0.00016903791647244915)	(42, 7.395408845669651e-05)	(44, 0.00016903791647244915)	(46, 0.00012677843735433685)	(48, 0.00012677843735433685)	(50, 0.0001903863563213929)	(52, 0.00037192110426988807)	(54, 0.000266944060697527)	(56, 0.0001933452290775757)	(58, 0.0001405711318582087)	(60, 0.0002178037346588578)	(62, 0.00017550117651601207)	(64, 0.00026514792879143035)	(66, 0.00015588051446804995)	(68, 0.0002917802365125708)	(70, 0.00010177475956561176)	(72, 5.699819247332029e-05)	(74, 9.209986895339897e-05)	(76, 2.3274376622005854e-05)	(78, 4.710614580930184e-05)	(80, 0.00013090729585631998)	(82, 9.5990281943856e-05)	(84, 0.0003259666087049745)	(86, 0.0002795286126703271)	(88, 0.0003061342070321966)	(90, 0.00019807934835855978)	(92, 0.00010033685590950218)	(94, 1.3105084694230854e-05)	(96, 0.0)	(98, 0.0)	(100, 0.0)
MSM9VZL5_R1	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 9.60619038278171e-06)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.000662827136411938)	(20, 0.00010566809421059883)	(22, 0.0)	(24, 1.921238076556342e-05)	(26, 0.00016330523650728908)	(28, 0.00019212380765563423)	(30, 0.00024976094995232445)	(32, 0.0005475528518185575)	(34, 0.00016330523650728908)	(36, 0.00016330523650728908)	(38, 0.00016330523650728908)	(40, 0.0003458228537801416)	(42, 0.0005859776133496843)	(44, 0.0003938538056940501)	(46, 0.0010566809421059882)	(48, 0.0008165261825364455)	(50, 0.0006633542536678203)	(52, 0.0007137384229698771)	(54, 0.0005226850135559326)	(56, 0.0008070299896233445)	(58, 0.0003615176040020194)	(60, 0.0006381633462536866)	(62, 0.0007700211420163814)	(64, 0.0002878579625433264)	(66, 0.0003392911529233126)	(68, 0.0005016434340543053)	(70, 0.00022194205960415422)	(72, 8.117290793318049e-05)	(74, 0.00025540260798754286)	(76, 0.00015414514800400533)	(78, 0.0005452084815511737)	(80, 2.0595782436864145e-05)	(82, 2.061916464753497e-05)	(84, 5.161104389632828e-05)	(86, 0.000134390566691939)	(88, 0.00013468866042699)	(90, 1.0434521654919308e-05)	(92, 0.0)				
MSM9VZL5_R2	(1, 0.041921414830459386)	(2, 0.00013448666535894395)	(3, 0.00011527428459338053)	(4, 7.684952306225368e-05)	(5, 0.0001729114268900708)	(6, 0.00015369904612450735)	(7, 0.00015369904612450735)	(8, 1.921238076556342e-05)	(9, 9.606190382781711e-05)	(10, 0.00031700428263179646)	(12, 3.842476153112684e-05)	(14, 0.00014409285574172568)	(16, 8.64557134450354e-05)	(18, 0.00016330523650728908)	(20, 0.00014409285574172568)	(22, 7.684952306225368e-05)	(24, 5.763714229669026e-05)	(26, 0.00024015475956954278)	(28, 3.842476153112684e-05)	(30, 6.724333267947198e-05)	(32, 0.00011527428459338053)	(34, 0.00014409285574172568)	(36, 0.00020172999803841593)	(38, 0.0001825176172728525)	(40, 0.00020172999803841593)	(42, 0.00010566809421059883)	(44, 0.00014409285574172568)	(46, 7.684952306225368e-05)	(48, 0.00014409285574172568)	(50, 0.00016349887594522788)	(52, 0.00033822258234874323)	(54, 0.00032043311682088403)	(56, 0.00020513319444839242)	(58, 3.934861902578525e-05)	(60, 0.00012887469196470262)	(62, 0.0001498537128055592)	(64, 0.00021154384699537224)	(66, 0.000193075538873829)	(68, 0.00011274730223892567)	(70, 0.00011376954922849764)	(72, 9.388289319120576e-05)	(74, 5.2646281114083756e-05)	(76, 2.1266263507931837e-05)	(78, 0.0)	(80, 0.00013035370826970443)	(82, 0.00012047659665443062)	(84, 0.0003634121493527024)	(86, 0.0002768830455983182)	(88, 0.0004234665551686656)	(90, 0.00015712865784291982)	(92, 0.00013612147934555062)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
MSM9VZL9_R1	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 6.691828835331358e-06)	(12, 0.0)	(14, 6.691828835331358e-06)	(16, 0.0)	(18, 0.0005888809375091593)	(20, 2.6767315341325433e-05)	(22, 6.691828835331358e-06)	(24, 1.3383657670662716e-05)	(26, 0.00010037743252997035)	(28, 0.00023421400923659752)	(30, 0.00033459144176656785)	(32, 0.0005018871626498517)	(34, 0.0001606038920479526)	(36, 0.00015391206321262123)	(38, 0.00010706926136530173)	(40, 0.0004282770454612069)	(42, 0.0005085789914851831)	(44, 0.0005219626491558459)	(46, 0.0010506171271470232)	(48, 0.0008297867755810882)	(50, 0.0006231987128065124)	(52, 0.0008087618018565936)	(54, 0.0005834378546420215)	(56, 0.0008281859182932307)	(58, 0.0004417738601026434)	(60, 0.0006682216276751226)	(62, 0.000618726908918407)	(64, 0.00036996438452475977)	(66, 0.00025149929508340435)	(68, 0.0004069983363943)	(70, 0.0001909912792647306)	(72, 6.69638721725156e-05)	(74, 0.00026406580459492607)	(76, 9.892955933806384e-05)	(78, 0.00047242508138284)	(80, 5.340976321315578e-05)	(82, 4.5845594482880036e-05)	(84, 4.5920400964695786e-05)	(86, 0.00010736079407724241)	(88, 0.00010770302828604632)	(90, 0.0)	(92, 0.0)				
MSM9VZL9_R2	(1, 0.04417945397085762)	(2, 0.00012045291903596443)	(3, 6.691828835331357e-05)	(4, 0.00010706926136530173)	(5, 0.0002007548650599407)	(6, 0.00022752218040126616)	(7, 0.0002007548650599407)	(8, 0.00012045291903596443)	(9, 0.00012045291903596443)	(10, 0.0003145159552605738)	(12, 9.368560369463899e-05)	(14, 0.00017398754971861529)	(16, 8.03019460239763e-05)	(18, 0.00020744669389527204)	(20, 0.00015391206321262123)	(22, 0.00012045291903596443)	(24, 0.00011376109020063308)	(26, 0.0004015097301198814)	(28, 5.3534630682650865e-05)	(30, 7.361011718864492e-05)	(32, 0.00013383657670662714)	(34, 0.0001405284055419585)	(36, 0.00015391206321262123)	(38, 0.00023421400923659752)	(40, 0.00024090583807192886)	(42, 8.03019460239763e-05)	(44, 0.00020744669389527204)	(46, 8.699377485930764e-05)	(48, 0.00013383657670662714)	(50, 0.00016747624684391012)	(52, 0.0003565937172358497)	(54, 0.0004529748548925476)	(56, 0.00021786283233528325)	(58, 6.875229503754872e-05)	(60, 0.00018773601285004336)	(62, 0.00022486423646048514)	(64, 0.0002344597918508597)	(66, 0.0002302865037571963)	(68, 0.00021878427848263186)	(70, 7.393702768564607e-05)	(72, 6.741328628984537e-05)	(74, 6.085319835282563e-05)	(76, 3.8579609873725846e-05)	(78, 2.359687476698086e-05)	(80, 6.380264565645546e-05)	(82, 0.00017706867318740836)	(84, 0.0002750914112577762)	(86, 0.0003661273312751011)	(88, 0.0003520891496277353)	(90, 9.952424920772477e-05)	(92, 0.00010065699660492339)	(94, 0.0)	(96, 1.0951891298536181e-05)	(98, 0.0)	(100, 0.0)
PSM7J14X_R1	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 1.5194649538447326e-05)	(16, 0.0)	(18, 0.0006837592292301296)	(20, 4.558394861534198e-05)	(22, 1.5194649538447326e-05)	(24, 0.0)	(26, 0.00015194649538447327)	(28, 0.00019753044399981523)	(30, 0.0002583090421536045)	(32, 0.0005773966824609984)	(34, 9.116789723068396e-05)	(36, 0.00015194649538447327)	(38, 7.597324769223663e-05)	(40, 0.00030389299076894654)	(42, 0.0006229806310763404)	(44, 0.0003494769393842885)	(46, 0.0008053164255377082)	(48, 0.0006533699301532349)	(50, 0.0006387288687199265)	(52, 0.0005495230140238272)	(54, 0.0005062515935419479)	(56, 0.0007098604398943419)	(58, 0.00040327646618139063)	(60, 0.0006395683132274894)	(62, 0.0006437901338376879)	(64, 0.0002849746182606669)	(66, 0.0002232895106403034)	(68, 0.0003055045488019398)	(70, 0.00016213057737292692)	(72, 3.274133721514627e-05)	(74, 0.00033072906245256106)	(76, 0.00014999340029038722)	(78, 0.00041818502680147836)	(80, 6.718839575779189e-05)	(82, 0.0)	(84, 0.0)	(86, 3.414915668657562e-05)	(88, 5.167594565688654e-05)	(90, 0.0)	(92, 0.0)				
