Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
MSM6J2M3_R2	(1, 0.11066765974788854)	(2, 0.0005074707501666846)	(3, 0.00019518105775641716)	(4, 0.00019518105775641716)	(5, 0.0003708440097371926)	(6, 9.759052887820858e-05)	(7, 0.0002342172693077006)	(8, 0.0011515682407628612)	(9, 0.0002342172693077006)	(10, 2.9277158663462574e-05)	(12, 0.0001854220048685963)	(14, 7.807242310256686e-05)	(16, 9.759052887820858e-05)	(18, 9.759052887820858e-05)	(20, 8.783147599038772e-05)	(22, 0.00013662674042949201)	(24, 5.855431732692515e-05)	(26, 0.0005367479088301472)	(28, 0.0002342172693077006)	(30, 0.0001659038990929546)	(32, 4.879526443910429e-05)	(34, 0.00017566295198077545)	(36, 0.00012686768754167116)	(38, 0.0002342172693077006)	(40, 0.0002830125337468049)	(42, 0.0002342172693077006)	(44, 0.0003806030626250135)	(46, 0.00024397632219552145)	(48, 0.0005074707501666846)	(50, 0.0002935730402874197)	(52, 0.00019792920527564464)	(54, 0.00019017813986361024)	(56, 0.0003644259163110055)	(58, 0.0002560149430801977)	(60, 0.0008078498145052541)	(62, 0.0004816831096875165)	(64, 0.00021164672901567656)	(66, 5.348685057870633e-05)	(68, 2.16216099342649e-05)	(70, 1.0927122648210028e-05)	(72, 1.1049184117195603e-05)	(74, 7.826993040349603e-05)	(76, 4.5276382887881636e-05)	(78, 2.292490888781524e-05)	(80, 6.966615051789816e-05)	(82, 4.698076360888843e-05)	(84, 7.117810921996147e-05)	(86, 0.0001078000524626922)	(88, 0.00035090364343252976)	(90, 0.00012267954703766925)	(92, 7.470095340826835e-05)	(94, 3.876277491852065e-05)	(96, 0.0)	(98, 0.0)	(100, 0.0)
MSM6J2PS_R1	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 1.50877260744875e-05)	(12, 0.0)	(14, 0.0)	(16, 5.0292420248291665e-06)	(18, 0.00054315813868155)	(20, 5.029242024829167e-05)	(22, 0.0)	(24, 0.0)	(26, 9.0526356446925e-05)	(28, 0.00028163755339043336)	(30, 0.000331929973638725)	(32, 0.0005029242024829167)	(34, 0.00011567256657107083)	(36, 0.00013076029264555831)	(38, 7.54386303724375e-05)	(40, 0.00031684224756423746)	(42, 0.0004828072343836)	(44, 0.0004375440561601375)	(46, 0.0009153220485189084)	(48, 0.0006336844951284749)	(50, 0.0006900694920126472)	(52, 0.0005526390746651895)	(54, 0.00039357467366398137)	(56, 0.0007894131951189498)	(58, 0.00026543513093290456)	(60, 0.0007190809872047673)	(62, 0.0006359179157154394)	(64, 0.00034802770557541455)	(66, 0.0002056530784101069)	(68, 0.00036668252522981007)	(70, 0.00015518087994209536)	(72, 9.547959174274519e-05)	(74, 0.00017095358422139446)	(76, 0.00015554089374604055)	(78, 0.0004558279098467022)	(80, 7.513687337437039e-05)	(82, 5.790404049762269e-06)	(84, 1.7407525133855164e-05)	(86, 9.308392271940025e-05)	(88, 9.361749832746489e-05)	(90, 0.0)	(92, 0.0)				
MSM6J2PS_R2	(1, 0.038956508724326724)	(2, 8.046787239726666e-05)	(3, 5.029242024829167e-05)	(4, 7.040938834760834e-05)	(5, 0.00019111119694350834)	(6, 0.00014081877669521668)	(7, 7.040938834760834e-05)	(8, 0.0001207018085959)	(9, 0.00014081877669521668)	(10, 0.00023134513314214167)	(12, 8.549711442209583e-05)	(14, 0.00013076029264555831)	(16, 8.046787239726666e-05)	(18, 0.000150877260744875)	(20, 9.0526356446925e-05)	(22, 0.0001056140825214125)	(24, 0.0001559065027697042)	(26, 0.0002414036171918)	(28, 5.029242024829167e-05)	(30, 0.00011064332454624165)	(32, 9.0526356446925e-05)	(34, 0.00011567256657107083)	(36, 0.00019614043896833748)	(38, 0.000211228165042825)	(40, 0.00017099422884419167)	(42, 9.0526356446925e-05)	(44, 0.00017099422884419167)	(46, 6.538014632277916e-05)	(48, 0.0001207018085959)	(50, 0.00018121074144791008)	(52, 0.00026770587731080053)	(54, 0.0003245535676931265)	(56, 0.00014297354958695452)	(58, 0.00014959810726411269)	(60, 0.00018774129645690975)	(62, 0.00014750342550365835)	(64, 0.00020225701799917137)	(66, 0.00019926592587135223)	(68, 0.0001908056014200734)	(70, 5.521276099417202e-05)	(72, 7.273164272919111e-05)	(74, 5.1101263456027276e-05)	(76, 2.8882828372919368e-05)	(78, 4.699290078247879e-05)	(80, 9.544197178818826e-05)	(82, 0.00013860648654251542)	(84, 0.00023018574717718071)	(86, 0.00030458542390615455)	(88, 0.0003561924987088022)	(90, 0.00019336123515165042)	(92, 0.0001766424880952426)	(94, 6.511304340578722e-06)	(96, 0.0)	(98, 0.0)	(100, 0.0)
MSM79H54_R1	(1, 0.001211607523167282)	(2, 0.0001884722813815772)	(3, 0.0)	(4, 8.07738348778188e-05)	(5, 0.0)	(6, 0.00013462305812969802)	(7, 5.38492232518792e-05)	(8, 2.69246116259396e-05)	(9, 0.0008615875720300672)	(10, 2.69246116259396e-05)	(12, 5.38492232518792e-05)	(14, 0.00012116075231672821)	(16, 8.07738348778188e-05)	(18, 0.2894395749788507)	(20, 4.03869174389094e-05)	(22, 1.34623058129698e-05)	(24, 2.69246116259396e-05)	(26, 5.38492232518792e-05)	(28, 9.42361406907886e-05)	(30, 0.0001615476697556376)	(32, 9.42361406907886e-05)	(34, 8.07738348778188e-05)	(36, 5.38492232518792e-05)	(38, 5.38492232518792e-05)	(40, 0.00012116075231672821)	(42, 6.731152906484901e-05)	(44, 0.0003500199511372148)	(46, 5.38492232518792e-05)	(48, 0.0)	(50, 1.3485880215984461e-05)	(52, 1.358358646346708e-05)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 1.427802454963541e-05)	(64, 7.208596453111036e-05)	(66, 4.370417980948474e-05)	(68, 0.0)	(70, 1.4910193667014522e-05)	(72, 9.06654481230439e-05)	(74, 0.00023004155624032965)	(76, 7.764063164070027e-05)	(78, 7.793472966390647e-05)	(80, 3.130165261770243e-05)	(82, 4.716152097791615e-05)	(84, 0.00015802301826493254)	(86, 0.00014308967493523604)	(88, 8.019392816484535e-05)	(90, 0.0)	(92, 0.0)				
MSM79H54_R2	(1, 0.10481751305978287)	(2, 0.0003769445627631544)	(3, 8.07738348778188e-05)	(4, 0.0001884722813815772)	(5, 0.00026924611625939605)	(6, 0.0002153968930075168)	(7, 0.00024232150463345643)	(8, 0.0008346629604041277)	(9, 0.0002153968930075168)	(10, 2.69246116259396e-05)	(12, 0.0002153968930075168)	(14, 6.731152906484901e-05)	(16, 0.00012116075231672821)	(18, 6.731152906484901e-05)	(20, 0.0001480853639426678)	(22, 0.00012116075231672821)	(24, 6.731152906484901e-05)	(26, 0.0005115676208928524)	(28, 0.0002557838104464262)	(30, 0.00013462305812969802)	(32, 1.34623058129698e-05)	(34, 0.0001615476697556376)	(36, 0.0001615476697556376)	(38, 0.00026924611625939605)	(40, 0.00022885919882048662)	(42, 0.0001480853639426678)	(44, 0.0003904068685761242)	(46, 0.000201934587194547)	(48, 0.0005384922325187921)	(50, 0.0002429472415770191)	(52, 0.00021817186161140643)	(54, 0.00019290878335737345)	(56, 0.00030708479518491043)	(58, 0.0003122673519515645)	(60, 0.0005359729081629254)	(62, 0.0004267804433895609)	(64, 0.00023895733357069763)	(66, 9.098584988062656e-05)	(68, 3.079298874439279e-05)	(70, 1.564918287791603e-05)	(72, 1.5913853853213477e-05)	(74, 3.2405126296549356e-05)	(76, 6.613365148028606e-05)	(78, 1.6866796833360096e-05)	(80, 0.00010338601252728315)	(82, 5.252521998437549e-05)	(84, 0.0001415474247569277)	(86, 0.00012516924670286322)	(88, 0.0003798801713223394)	(90, 5.5225847021826546e-05)	(92, 7.491795547401153e-05)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
MSM79H5E_R1	(1, 0.002061866298279888)	(2, 0.000515466574569972)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.000515466574569972)	(8, 0.0)	(9, 0.000515466574569972)	(10, 0.0)	(12, 0.0)	(14, 0.000257733287284986)	(16, 0.0)	(18, 0.31340367733854296)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.000257733287284986)	(34, 0.000257733287284986)	(36, 0.0)	(38, 0.0)	(40, 0.000257733287284986)	(42, 0.0)	(44, 0.000515466574569972)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.00026277548725144723)	(66, 0.00026363729835042146)	(68, 0.0)	(70, 0.0)	(72, 0.0005337988058920712)	(74, 0.0005360809267767062)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0005435698405709657)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)				
MSM79H5E_R2	(1, 0.12422744447136325)	(2, 0.0)	(3, 0.001030933149139944)	(4, 0.000515466574569972)	(5, 0.001030933149139944)	(6, 0.0)	(7, 0.000515466574569972)	(8, 0.001030933149139944)	(9, 0.000515466574569972)	(10, 0.0)	(12, 0.0)	(14, 0.000257733287284986)	(16, 0.0)	(18, 0.0)	(20, 0.000257733287284986)	(22, 0.0)	(24, 0.0)	(26, 0.001030933149139944)	(28, 0.000257733287284986)	(30, 0.000257733287284986)	(32, 0.000257733287284986)	(34, 0.0)	(36, 0.0)	(38, 0.001030933149139944)	(40, 0.000257733287284986)	(42, 0.000773199861854958)	(44, 0.000515466574569972)	(46, 0.0)	(48, 0.000515466574569972)	(50, 0.0002584326576180779)	(52, 0.0005226257764259191)	(54, 0.00026430064727228517)	(56, 0.0002675771424901799)	(58, 0.0002706067002218975)	(60, 0.0005466213335374053)	(62, 0.0)	(64, 0.0002785872284470991)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.00031160996404021015)	(86, 0.0)	(88, 0.0006366547612226319)	(90, 0.0006447058368442938)	(92, 0.0003270892004958672)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
MSM79H81_R1	(1, 0.0010837432084014483)	(2, 0.0001693348763127263)	(3, 3.386697526254526e-05)	(4, 3.386697526254526e-05)	(5, 0.0)	(6, 0.0001693348763127263)	(7, 6.773395052509052e-05)	(8, 3.386697526254526e-05)	(9, 0.0009821422826138126)	(10, 1.693348763127263e-05)	(12, 0.00010160092578763578)	(14, 0.0001693348763127263)	(16, 6.773395052509052e-05)	(18, 0.28211190393700203)	(20, 0.00011853441341890841)	(22, 0.0)	(24, 0.0001693348763127263)	(26, 3.386697526254526e-05)	(28, 6.773395052509052e-05)	(30, 0.0002201353392065442)	(32, 0.00011853441341890841)	(34, 0.00010160092578763578)	(36, 3.386697526254526e-05)	(38, 0.0)	(40, 0.00013546790105018104)	(42, 0.00013546790105018104)	(44, 0.00038947021551927045)	(46, 6.773395052509052e-05)	(48, 0.0)	(50, 0.0)	(52, 3.3950329649213314e-05)	(54, 3.401973825213389e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0001202361369022396)	(64, 0.00013781284808510772)	(66, 3.455992258577341e-05)	(68, 0.0)	(70, 0.0)	(72, 0.00015717388775898328)	(74, 0.0002279673901416379)	(76, 8.79996620812976e-05)	(78, 8.823859008851213e-05)	(80, 7.079970568562346e-05)	(82, 0.00012430440586311918)	(84, 0.0002851968062948639)	(86, 0.00017906286019613471)	(88, 0.00010817913599487664)	(90, 0.0)	(92, 0.0)				
MSM79H81_R2	(1, 0.09956890727188307)	(2, 0.0004402706784130884)	(3, 0.00010160092578763578)	(4, 0.00023706882683781683)	(5, 0.0003386697526254526)	(6, 0.00013546790105018104)	(7, 0.00013546790105018104)	(8, 0.001320812035239265)	(9, 0.00010160092578763578)	(10, 6.773395052509052e-05)	(12, 0.00010160092578763578)	(14, 0.00010160092578763578)	(16, 8.466743815636316e-05)	(18, 8.466743815636316e-05)	(20, 0.00015240138868145367)	(22, 0.0001693348763127263)	(24, 0.00023706882683781683)	(26, 0.0004402706784130884)	(28, 0.00013546790105018104)	(30, 6.773395052509052e-05)	(32, 0.00015240138868145367)	(34, 5.080046289381789e-05)	(36, 0.00011853441341890841)	(38, 0.00025400231446908947)	(40, 0.00013546790105018104)	(42, 0.0002709358021003621)	(44, 0.0002709358021003621)	(46, 0.00025400231446908947)	(48, 0.00047413765367563366)	(50, 0.00022077083325195947)	(52, 0.00018892056457021518)	(54, 0.00031258433264807903)	(56, 0.00035122379541213916)	(58, 0.00040811857867559134)	(60, 0.0006634514970334753)	(62, 0.000289839110309867)	(64, 0.00020149468759256164)	(66, 1.853605568675994e-05)	(68, 0.0)	(70, 0.0)	(72, 3.835701559404469e-05)	(74, 7.767512147418059e-05)	(76, 3.934945900396288e-05)	(78, 7.973219550174873e-05)	(80, 2.0198906713975198e-05)	(82, 2.045882599891241e-05)	(84, 8.280663140346268e-05)	(86, 0.00016753523213577055)	(88, 0.00019067004844714074)	(90, 4.294334548844727e-05)	(92, 2.1919999017984045e-05)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
MSM79H8D_R1	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 1.2670535910452763e-05)	(12, 0.0)	(14, 1.2670535910452763e-05)	(16, 4.22351197015092e-06)	(18, 0.0005575035800599215)	(20, 6.757619152241473e-05)	(22, 0.0)	(24, 2.11175598507546e-05)	(26, 0.0002069520865373951)	(28, 0.00028719881397026257)	(30, 0.00034632798155237546)	(32, 0.0004476922688359976)	(34, 0.00014359940698513128)	(36, 0.00014359940698513128)	(38, 0.00013092887107467852)	(40, 0.00038011607731358284)	(42, 0.0005659506040002233)	(44, 0.0004307982209553939)	(46, 0.0010516544805675792)	(48, 0.0007179970349256564)	(50, 0.0006507999112714614)	(52, 0.0006947025751650183)	(54, 0.0003440778948175964)	(56, 0.0008524842135907722)	(58, 0.00032494376976331527)	(60, 0.0007247958359492816)	(62, 0.0007488925428723765)	(64, 0.00041478943840664165)	(66, 0.0002472821951440024)	(68, 0.0003877202801187539)	(70, 0.0001706462166574248)	(72, 0.00011432462988720203)	(74, 0.00023880565332583305)	(76, 0.00015102823352891638)	(78, 0.0005068506196515589)	(80, 9.345612221711031e-05)	(82, 1.7819465030257676e-05)	(84, 4.013903089929358e-05)	(86, 0.00011611975823687688)	(88, 0.00012084541302590021)	(90, 4.510362897033151e-06)	(92, 0.0)				
MSM79H8D_R2	(1, 0.04154246373840445)	(2, 0.0001013642872836221)	(3, 8.44702394030184e-05)	(4, 8.44702394030184e-05)	(5, 0.00019428155062694235)	(6, 0.000211175598507546)	(7, 0.00013515238304482945)	(8, 9.291726334332025e-05)	(9, 8.44702394030184e-05)	(10, 0.0003083163738210172)	(12, 0.00013092887107467852)	(14, 0.0001478229189552822)	(16, 0.00013515238304482945)	(18, 0.0002069520865373951)	(20, 0.00011825833516422576)	(22, 8.869375137316933e-05)	(24, 0.0001013642872836221)	(26, 0.0002956458379105644)	(28, 6.33526795522638e-05)	(30, 0.00011403482319407485)	(32, 0.00019850506259709325)	(34, 0.0001224818471343767)	(36, 0.00015626994289558407)	(38, 0.00019428155062694235)	(40, 0.0002069520865373951)	(42, 8.024672743286749e-05)	(44, 0.00016049345486573497)	(46, 0.0001013642872836221)	(48, 0.0001224818471343767)	(50, 0.00020715006783741968)	(52, 0.0003267448002596306)	(54, 0.000319499175244829)	(56, 0.0002011425668128203)	(58, 0.00015060403621398836)	(60, 0.0002207516316034442)	(62, 0.0001610952175923989)	(64, 0.0002715332906821687)	(66, 0.0002203894051584168)	(68, 0.0002618055325366369)	(70, 9.831816060664809e-05)	(72, 6.754591636302526e-05)	(74, 8.168838639841169e-05)	(76, 9.155499475069438e-06)	(78, 2.30952525352698e-05)	(80, 0.0001398266466521912)	(82, 0.0001783467937447021)	(84, 0.0004057196085938018)	(86, 0.0003985004239285463)	(88, 0.0003961207465759299)	(90, 0.00013471303213391747)	(92, 0.00021400414944318307)	(94, 1.0084562078395973e-05)	(96, 0.0)	(98, 0.0)	(100, 0.0)
MSM9VZFL_R1	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 3.18569424496689e-05)	(12, 0.0)	(14, 1.9114165469801337e-05)	(16, 0.0)	(18, 0.0005288252446645037)	(20, 3.18569424496689e-05)	(22, 1.274277697986756e-05)	(24, 0.0)	(26, 0.0001274277697986756)	(28, 0.0002803410935570863)	(30, 0.0003058266475168214)	(32, 0.0003950260863758943)	(34, 0.0001592847122483445)	(36, 0.00010194221583894048)	(38, 0.00013379915828860936)	(40, 0.0003121980360067552)	(42, 0.0006052819065437091)	(44, 0.0005288252446645037)	(46, 0.001013050769899471)	(48, 0.0005734249640940402)	(50, 0.00068850647454276)	(52, 0.0006262533854427273)	(54, 0.0003652577819612254)	(56, 0.0007586136400018257)	(58, 0.00047736770673263284)	(60, 0.0006278363884261921)	(62, 0.000694998440475462)	(64, 0.0004955145178255807)	(66, 0.0001963648930989522)	(68, 0.00043389669340478343)	(70, 0.00020486435204313203)	(72, 7.310807273960804e-05)	(74, 0.0002340401971394136)	(76, 0.00015448768592089238)	(78, 0.0004908172463498493)	(80, 8.749681898584052e-05)	(82, 2.6952962834761697e-05)	(84, 4.7228133610279107e-05)	(86, 9.460595370133292e-05)	(88, 8.13047790949152e-05)	(90, 0.0)	(92, 0.0)				
MSM9VZFL_R2	(1, 0.04098077076725407)	(2, 0.00014017054677854316)	(3, 2.548555395973512e-05)	(4, 0.00010194221583894048)	(5, 0.00020388443167788096)	(6, 0.00014017054677854316)	(7, 0.0001529133237584107)	(8, 8.919943885907291e-05)	(9, 0.00011468499281880803)	(10, 0.00036954053241615924)	(12, 0.00010194221583894048)	(14, 0.00013379915828860936)	(16, 0.00012105638130874181)	(18, 0.0002675983165772187)	(20, 0.00013379915828860936)	(22, 0.00011468499281880803)	(24, 6.37138848993378e-05)	(26, 0.00026122692808728496)	(28, 5.7342496409404015e-05)	(30, 0.00011468499281880803)	(32, 0.00012105638130874181)	(34, 0.00017839887771814583)	(36, 0.00022299859714768226)	(38, 0.00019751304318794716)	(40, 0.00014017054677854316)	(42, 8.919943885907291e-05)	(44, 0.00017202748922821206)	(46, 0.00010194221583894048)	(48, 0.00014017054677854316)	(50, 0.00021683141070834677)	(52, 0.00032006218936364214)	(54, 0.0002763237756366612)	(56, 0.0001678817539071734)	(58, 0.00012336598506310623)	(60, 0.00018288480399713026)	(62, 0.00017083006921968702)	(64, 0.00026439453057610377)	(66, 0.00013970338177980512)	(68, 0.0002410997039697468)	(70, 9.43992137354632e-05)	(72, 8.151231426909741e-05)	(74, 6.850781417255406e-05)	(76, 1.3828742501969387e-05)	(78, 5.586821971937254e-05)	(80, 0.00010571431692517928)	(82, 0.00011357413984980103)	(84, 0.00035686114076230674)	(86, 0.000337393323589127)	(88, 0.0003901657142167644)	(90, 0.00017512805144211384)	(92, 0.00018445155984781714)	(94, 2.293092890823478e-05)	(96, 0.0)	(98, 0.0)	(100, 0.0)
MSM9VZHX_R1	(1, 0.0012344028492528411)	(2, 0.00035567539724234407)	(3, 0.0)	(4, 0.00012553249314435673)	(5, 0.0)	(6, 0.00010461041095363058)	(7, 8.368832876290448e-05)	(8, 2.092208219072612e-05)	(9, 0.0009833378629641276)	(10, 4.184416438145224e-05)	(12, 7.322728766754142e-05)	(14, 0.00010461041095363058)	(16, 5.230520547681529e-05)	(18, 0.28811799384848935)	(20, 9.414936985826753e-05)	(22, 3.1383123286089184e-05)	(24, 5.230520547681529e-05)	(26, 0.00014645457533508284)	(28, 4.184416438145224e-05)	(30, 0.00020922082190726117)	(32, 0.00016737665752580895)	(34, 9.414936985826753e-05)	(36, 5.230520547681529e-05)	(38, 4.184416438145224e-05)	(40, 8.368832876290448e-05)	(42, 0.00010461041095363058)	(44, 0.0004916689314820638)	(46, 0.00010461041095363058)	(48, 0.0)	(50, 1.046539178659308e-05)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 1.0568132220015831e-05)	(60, 0.0)	(62, 5.312266725087434e-05)	(64, 0.00010665328807821014)	(66, 4.278925617403503e-05)	(68, 0.0)	(70, 1.0759793106394232e-05)	(72, 6.476820969010138e-05)	(74, 0.00023835903240967764)	(76, 0.00017392223110916514)	(78, 8.714833332625253e-05)	(80, 8.734374885702516e-05)	(82, 7.660868665898027e-05)	(84, 0.00024143742183463466)	(86, 0.00014316723364562144)	(88, 0.00014395867987232857)	(90, 0.0)	(92, 0.0)				
MSM9VZHX_R2	(1, 0.10835546366577058)	(2, 0.0003975195616237963)	(3, 0.00018829873971653506)	(4, 0.00020922082190726117)	(5, 0.00035567539724234407)	(6, 0.00016737665752580895)	(7, 0.0003138312328608918)	(8, 0.0008787274520104971)	(9, 0.00018829873971653506)	(10, 7.322728766754142e-05)	(12, 0.0001359935342397198)	(14, 5.230520547681529e-05)	(16, 3.1383123286089184e-05)	(18, 0.0001569156164304459)	(20, 0.00017783769862117203)	(22, 9.414936985826753e-05)	(24, 0.00014645457533508284)	(26, 0.000523052054768153)	(28, 0.0001569156164304459)	(30, 0.0001359935342397198)	(32, 0.00010461041095363058)	(34, 9.414936985826753e-05)	(36, 7.322728766754142e-05)	(38, 0.00019875978081189814)	(40, 0.00018829873971653506)	(42, 0.0003765974794330701)	(44, 0.00030337019176552877)	(46, 0.00024060394519335036)	(48, 0.0004812078903867007)	(50, 0.0002412650259595923)	(52, 0.000233272629433174)	(54, 0.00017147693404814923)	(56, 0.00036850408584324356)	(58, 0.000328583584599375)	(60, 0.0005868609582442892)	(62, 0.0003129185984733596)	(64, 0.0001805561965927466)	(66, 5.709721852041923e-05)	(68, 4.619318498084022e-05)	(70, 0.0)	(72, 1.1782983368908125e-05)	(74, 8.332263034307856e-05)	(76, 2.405186640679427e-05)	(78, 3.646032029419103e-05)	(80, 4.9152258706032386e-05)	(82, 8.707237667410638e-05)	(84, 8.805905391113659e-05)	(86, 0.0002795047430049174)	(88, 0.00025660409119298834)	(90, 5.191054152557814e-05)	(92, 0.00010571208652534282)	(94, 1.4884943849526317e-05)	(96, 0.0)	(98, 0.0)	(100, 0.0)
MSM9VZL5_R1	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 2.1818609462927293e-05)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0006109210649619641)	(20, 8.727443785170917e-05)	(22, 5.454652365731823e-06)	(24, 1.0909304731463647e-05)	(26, 0.00016363957097195468)	(28, 0.0002400047040922002)	(30, 0.00025091400882366384)	(32, 0.0005345559318417186)	(34, 0.00015818491860622287)	(36, 0.00017454887570341835)	(38, 0.0001690942233376865)	(40, 0.0003872803179669594)	(42, 0.0005345559318417186)	(44, 0.0004581907987214731)	(46, 0.0009436548592716053)	(48, 0.0007854699406653825)	(50, 0.0006113354251193795)	(52, 0.0006459184168911826)	(54, 0.0004833595244621115)	(56, 0.0007228067147529927)	(58, 0.00037678607682357815)	(60, 0.0006843083586930779)	(62, 0.0007656631486773645)	(64, 0.0003257835797212079)	(66, 0.0003048346607847878)	(68, 0.00046523912014204545)	(70, 0.00021674009212594654)	(72, 0.00010324035335043338)	(74, 0.0001904715839772764)	(76, 0.0001392597647206275)	(78, 0.0005227441629079909)	(80, 3.488537798568688e-05)	(82, 2.32820617709186e-05)	(84, 4.661885126488598e-05)	(86, 0.00011087730265167738)	(88, 0.00014034661755002876)	(90, 5.8883035915118925e-06)	(92, 0.0)				
MSM9VZL5_R2	(1, 0.0418917301688204)	(2, 0.00013091165677756375)	(3, 9.818374258317281e-05)	(4, 9.818374258317281e-05)	(5, 0.00016363957097195468)	(6, 0.000185458180434882)	(7, 0.00016363957097195468)	(8, 2.1818609462927293e-05)	(9, 8.727443785170917e-05)	(10, 0.0002836419230180548)	(12, 6.545582838878188e-05)	(14, 0.00011454769968036828)	(16, 0.00010909304731463647)	(18, 0.0001690942233376865)	(20, 0.00016363957097195468)	(22, 6.000117602305005e-05)	(24, 6.545582838878188e-05)	(26, 0.00021818609462927294)	(28, 3.272791419439094e-05)	(30, 8.181978548597734e-05)	(32, 0.0001418209615090274)	(34, 0.00013636630914329559)	(36, 0.0001909128328006138)	(38, 0.00017454887570341835)	(40, 0.0002127314422635411)	(42, 0.00011454769968036828)	(44, 0.00016363957097195468)	(46, 7.636513312024552e-05)	(48, 0.00010363839494890463)	(50, 0.00019109266842402765)	(52, 0.0003288163286242999)	(54, 0.0003245862117207641)	(56, 0.0001990370477055866)	(58, 6.677711230057224e-05)	(60, 0.0001457064403031187)	(62, 0.0001297204203460501)	(64, 0.00020443559364518774)	(66, 0.00019447659028083792)	(68, 0.00013833667896748732)	(70, 9.297132700357423e-05)	(72, 7.027664106937622e-05)	(74, 6.497732320955134e-05)	(76, 1.7881934882576488e-05)	(78, 6.016435578384319e-06)	(80, 0.00011541947720687051)	(82, 0.00018355140770163353)	(84, 0.0003135507793642764)	(86, 0.0002718881719005552)	(88, 0.00040385325712311715)	(90, 0.00013131355576098832)	(92, 0.0001640717354441709)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
MSM9VZL9_R1	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 6.557826851599132e-06)	(12, 0.0)	(14, 9.836740277398699e-06)	(16, 0.0)	(18, 0.0006131568106245189)	(20, 6.229935509019177e-05)	(22, 3.278913425799566e-06)	(24, 9.836740277398699e-06)	(26, 0.0001180408833287844)	(28, 0.0002426395935091679)	(30, 0.0003311702560057562)	(32, 0.00047872136016673664)	(34, 0.000173782411567377)	(36, 0.00015083001758678003)	(38, 9.836740277398699e-05)	(40, 0.000347564823134754)	(42, 0.0005180683212763315)	(44, 0.00044593222590874105)	(46, 0.0009180957592238786)	(48, 0.000711524213398506)	(50, 0.0006105109303612173)	(52, 0.0007252491741884347)	(54, 0.0004639413207017576)	(56, 0.0007171805025907561)	(58, 0.00037586478264444367)	(60, 0.0006145600555346181)	(62, 0.0006631163079479488)	(64, 0.00035010998602237365)	(66, 0.00022152828486986736)	(68, 0.000394365886527184)	(70, 0.00017589319090018687)	(72, 7.812375157357216e-05)	(74, 0.00023684851093879464)	(76, 0.0001084210170238344)	(78, 0.0004667877613025419)	(80, 5.072442816721699e-05)	(82, 3.628131077119554e-05)	(84, 3.633703501131462e-05)	(86, 9.465511335477708e-05)	(88, 0.0001278189931135509)	(90, 0.0)	(92, 0.0)				
